ticker,profit_factor_raw,profit_factor_eff,profit_factor_diag,pf_capped,zero_loss,num_trades,ticker_score,total_return,gross_profit,gross_loss,gl_per_trade,atr_pct_med,maxdd,eligible,is_neg,num_neg_trades
NOW,0.24879108338596462,0.24879108338596462,0.24879108338596462,0,0,6,0.06432800440178278,-0.25144495526345634,0.08979247244274371,0.3609151550799079,0.06015252584665132,0.028193828397004784,-0.25144495526420496,1,1,5
LRCX,14.224836714564058,14.224836714564058,4.0,1,0,9,0.9983365288570824,0.7380429130242561,0.6374316822708506,0.04481117745402434,0.004979019717113816,0.036365435858393344,-0.04481117745473362,1,0,1
AAPL,0.6156394161141255,0.6156394161141255,0.6156394161141255,0,0,9,0.12142363118153399,-0.09100127005990111,0.135799881053903,0.22058347386374755,0.024509274873749726,0.01999277717587571,-0.1595053391204796,1,1,6
VET,2.271719287212588,2.271719287212588,2.271719287212588,0,0,6,0.895912313521084,0.1708717598485019,0.3219906033252971,0.1417387285206269,0.023623121420104486,0.036063829787229246,-0.07656352929520727,1,0,3
ANDE,1.3947673558055493,1.3947673558055493,1.3947673558055493,0,0,7,0.4973697982890789,0.03847946446566053,0.1623118090510398,0.11637195864631952,0.01662456552090279,0.02577603952243668,-0.05932597200709033,1,0,3
XSD,4.061377891875808,4.061377891875808,4.0,1,0,7,0.9952268372521291,0.22596448752297738,0.2937153704118868,0.07231914346099667,0.01033130620871381,0.019389593510509492,-0.04612283676949891,1,0,2
FTXL,7.1996949486457025,7.1996949486457025,4.0,1,0,7,0.9952268372521291,0.1662794074689773,0.18719697286136255,0.026000681167272957,0.0037143830238961367,0.01290552584670217,-0.026000681168104056,1,0,1
FTI,10.569571270219512,10.569571270219512,4.0,1,0,7,0.9952268372521291,0.4573470299426765,0.4399701689420412,0.04162611308385678,0.0059465875834081115,0.02799506646567005,-0.04162611308461872,1,0,1
IMAX,1.3471934467812183,1.3471934467812183,1.3471934467812183,0,0,6,0.4606133200626812,0.04960217693077262,0.27406494656513614,0.2034339962237389,0.03390566603728982,0.02971078976640628,-0.15829109229946003,1,0,3
ABBV,1.2161208069606764,1.2161208069606764,1.2161208069606764,0,0,8,0.3821323910001598,0.016795894849580106,0.11995516467329805,0.09863753994398752,0.01232969249299844,0.02074875816993453,-0.07481117168365004,1,0,6
ROST,0.3453978336496298,0.3453978336496298,0.3453978336496298,0,0,6,0.07381426899477188,-0.08813490570471205,0.046419998681442795,0.1343957435718345,0.02239929059530575,0.01870797229935418,-0.12373899927887455,1,1,4
HCA,1.9533519271482602,1.9533519271482602,1.9533519271482602,0,0,6,0.8015477834686613,0.06670296515044427,0.14466139073417822,0.07405802749808246,0.012343004583013744,0.02353083434099149,-0.07225471099826741,1,0,3
TAN,4.20801701391071,4.20801701391071,4.0,1,0,8,0.9976121290783433,0.1420761985483454,0.18042053639871491,0.0428754294011377,0.005359428675142212,0.029631763011725383,-0.04274885189245026,1,0,3
MSFT,0.1810244528443061,0.1810244528443061,0.1810244528443061,0,0,6,0.05901495392668199,-0.07104618181917632,0.01590313935167096,0.08785077983552195,0.014641796639253657,0.017992543171114546,-0.08560421837435028,1,1,4
NGL,5.64796394591372,5.64796394591372,4.0,1,0,5,0.9640611974094735,0.28046540570559375,0.3213462761173917,0.056895950327353714,0.011379190065470743,0.036819571865439674,-0.03820787401655645,1,0,2
