ticker,profit_factor_raw,profit_factor_eff,profit_factor_diag,zero_loss,pf_capped,num_trades,ticker_score,total_return,gross_profit,gross_loss,maxdd,eligible,is_neg,num_neg_trades,gl_per_trade,atr_pct_med,profit_factor_raw_csv
ABBV,1.1937644449538054,1.1937644449538054,1.1937644449538054,0,0,7,0.33821524942810555,0.015250048772521563,0.1273473488354138,0.1066771165565596,-0.056929023335462015,1,0,5,0.015239588079508514,0.02074875816993453,1.1937644449538054
NOW,0.9458170798927552,0.9458170798927552,0.9458170798927552,0,0,7,0.20454994589489364,-0.04900080008799779,0.2934924359005264,0.3103057051304308,-0.2100517257923863,1,1,5,0.044329386447204404,0.028193828397004784,0.9458170798927552
GM,0.9189288698717563,0.9189288698717563,0.9189288698717563,0,0,6,0.18991777375206892,-0.011659572286695341,0.07968593187383566,0.08671610446296725,-0.08188407503040751,1,1,4,0.014452684077161208,0.024737215909090487,0.9189288698717563
SBGI,0.8998229045004784,0.8998229045004784,0.8998229045004784,0,0,6,0.1820462124675256,-0.020615729540295114,0.1139343963553531,0.12661868883922428,-0.08016469469157361,1,1,5,0.02110311480653738,0.03544436146377631,0.8998229045004784
FROG,0.8644721219440034,0.8644721219440034,0.8644721219440034,0,0,7,0.17101984597178402,-0.06362900315038766,0.2446205508367968,0.28297101158878346,-0.2087821194949281,1,1,5,0.040424430226969066,0.03682145716573183,0.8644721219440034
IQV,0.8469489100673033,0.8469489100673033,0.8469489100673033,0,0,8,0.16532709161850018,-0.02832742930962273,0.12106419059139302,0.14294155072679954,-0.13691983582853007,1,1,5,0.017867693840849942,0.025938577414734904,0.8469489100673033
JAZZ,0.7634404984252077,0.7634404984252077,0.7634404984252077,0,0,6,0.13409194114291945,-0.03024485416945344,0.08205606912662759,0.10748194429806819,-0.0747736153408406,1,1,4,0.017913657383011365,0.025302121433796454,0.7634404984252077
REGN,0.7551848713147684,0.7551848713147684,0.7551848713147684,0,0,7,0.13405893368349608,-0.041383977321699406,0.10928066175499594,0.14470716496841302,-0.10869543047161234,1,1,5,0.020672452138344715,0.028301022045006608,0.7551848713147684
NKE,0.7071396714986989,0.7071396714986989,0.7071396714986989,0,0,9,0.12145701955455976,-0.07205784674013016,0.14870393429309628,0.21028933927287077,-0.16450662138194416,1,1,4,0.023365482141430086,0.02851376419084325,0.7071396714986989
TAN,0.5987222377926111,0.5987222377926111,0.5987222377926111,0,0,7,0.0953467542528789,-0.06865280191284706,0.0944009111617312,0.1576706278854308,-0.08056683433943201,1,1,6,0.0225243754122044,0.029631763011725383,0.5987222377926111
ACWX,0.5734610379243255,0.5734610379243255,0.5734610379243255,0,0,11,0.09129705408859155,-0.04526633362646071,0.05954842007464988,0.10384039391793512,-0.09960472325085001,1,1,8,0.009440035810721375,0.008607172643869742,0.5734610379243255
ADBE,0.5519891823464164,0.5519891823464164,0.5519891823464164,0,0,7,0.0865053801603714,-0.09337020838480004,0.10786637542478167,0.1954139299727926,-0.18215608516911042,1,1,5,0.027916275710398945,0.02462776536825671,0.5519891823464164
TMO,0.4865623908821163,0.4865623908821163,0.4865623908821163,0,0,8,0.07641799897559885,-0.06961977229543792,0.06525479928161879,0.13411393996834547,-0.12739993223270896,1,1,5,0.016764242496043184,0.02417993630573244,0.4865623908821163
bidu,0.44658682448194575,0.44658682448194575,0.44658682448194575,0,0,7,0.07024816251675865,-0.12459243198743275,0.09902506808831198,0.2217375494746941,-0.12809572227226107,1,1,6,0.03167679278209916,0.03623120513789168,0.44658682448194575
VTR,0.4194708296141842,0.4194708296141842,0.4194708296141842,0,0,7,0.06677996661671864,-0.08828429645387459,0.06347988022244384,0.15133324117157468,-0.14270526363459402,1,1,6,0.0216190344530821,0.016170809432759507,0.4194708296141842
AEM,0.3998793525879368,0.3998793525879368,0.3998793525879368,0,0,9,0.06509361116366276,-0.12201678136366112,0.08180790566796191,0.20458146973210295,-0.1514692349733031,1,1,8,0.022731274414678107,0.029322420048940766,0.3998793525879368
NFLX,0.38989007904965295,0.38989007904965295,0.38989007904965295,0,0,8,0.0637873452462467,-0.24242444688903564,0.1547841292181396,0.39699427488748096,-0.34430124864483513,1,1,6,0.04962428436093512,0.025512031100458188,0.38989007904965295
NSC,0.3659592915509056,0.3659592915509056,0.3659592915509056,0,0,6,0.059094134053666245,-0.046844828613968104,0.027006460898768618,0.07379635255144756,-0.04684482861492134,1,1,5,0.012299392091907927,0.016856956057946997,0.3659592915509056
LMT,0.380786315419225,0.380786315419225,0.380786315419225,0,0,5,0.0559213430885833,-0.09123842075816635,0.0557074256728194,0.14629576593761928,-0.10509819844371582,1,1,4,0.029259153187523857,0.019673623301475797,0.380786315419225
NTRB,0.34585069174127836,0.34585069174127836,0.34585069174127836,0,0,5,0.05246215227044189,-0.13349258934317576,0.07007565392354122,0.20261822687335534,-0.19023724399403275,1,1,4,0.04052364537467107,0.03543893317214607,0.34585069174127836
EQNR,0.3384719243608165,0.3384719243608165,0.3384719243608165,0,0,5,0.051775081322708916,-0.029974295609390467,0.015318258412446854,0.0452571020221971,-0.04464163585804359,1,1,3,0.00905142040443942,0.022283737024220523,0.3384719243608165
AAPL,0.15876460009194152,0.15876460009194152,0.15876460009194152,0,0,10,0.04467257929272128,-0.16408778215609465,0.03300796405552441,0.20790506218898486,-0.16408778215693065,1,1,8,0.020790506218898486,0.01999277717587571,0.15876460009194152
CNQ,0.004590702442175109,0.004590702442175109,0.004590702442175109,0,0,7,0.03676308156059355,-0.19826514658013428,0.0009936696960200656,0.2164526471790355,-0.19826514658093608,1,1,6,0.030921806739862216,0.022348754448397824,0.004590702442175109
JKHY,0.08390719187842223,0.08390719187842223,0.08390719187842223,0,0,5,0.03517604789338223,-0.05908146542127879,0.005453579553624747,0.06499537681497838,-0.0641909486085862,1,1,3,0.012999075362995677,0.01755295689943192,0.08390719187842223
IBM,0.0,0.0,0.0,0,0,5,0.031878433870815986,-0.08195487646372146,0.0,0.0842473727924751,-0.08195487646463961,1,1,5,0.01684947455849502,0.023677296761401095,0.0
