ticker,profit_factor,num_trades,ticker_score,total_return,gross_profit,gross_loss,maxdd
JNJ,6.5490027014400285,6,0.15896367862278765,0.19390560759973563,0.23048098311475945,0.035193294860617494,-0.036622206632440646
UTHR,2.930912763336387,7,0.15085595595445772,0.30649284401895516,0.5336110849621025,0.18206310731496134,-0.12411157030047915
IYW,3.8264849030590073,5,0.1503813361688373,0.2451786207553961,0.3554551276035371,0.09289338298953578,-0.051567552476328604
ACWX,6.7645097630832565,6,0.14976333996079075,0.1609255827357574,0.19180190916488504,0.028354147733162843,-0.029444376316344223
ARKW,2.980997895161869,6,0.14848096492127766,0.3467259714616202,0.634515032256532,0.21285323055287755,-0.14929510763133524
AXSM,2.805102679085292,7,0.1449432139993786,0.32367809607354525,0.6467325224913322,0.23055573947910646,-0.21623164574856346
JPM,4.54979791404243,5,0.14379528182621698,0.1870459130355513,0.2529929037823614,0.0556053056777594,-0.03550413422202037
NDAQ,3.0846793829038126,7,0.14192708164161535,0.2188433497327087,0.35789746302500525,0.11602420173992044,-0.08306701898005198
HCA,2.7420395149350587,9,0.1401963245160713,0.22863214704656798,0.37948304629163354,0.13839444844784488,-0.05876300408416357
TJX,2.927143187427927,7,0.12114144276338898,0.1649024316930925,0.2657262336363421,0.0907800598131433,-0.035198673196341734
GM,2.899769758589156,6,0.11963237161636031,0.214770989204069,0.35283749490883504,0.12167776212705363,-0.12051740211625717
FDN,3.206835019849676,6,0.11622725162436578,0.1299853467212544,0.21333421651926107,0.06652484932924967,-0.0696261112611235
FROG,2.4528245379874893,8,0.11550671277191606,0.24541577334099962,0.4460579850111691,0.18185482822067406,-0.09845548483948274
MSFT,3.086854374431581,5,0.11242353330984439,0.1813124335941465,0.31911617496879796,0.10337908312489169,-0.05943473767408014
IMAX,2.4455473624178685,7,0.1086789907788313,0.2675750832286645,0.48781947226863925,0.19947251063923005,-0.07036258835754794
RDVT,2.627232405557577,8,0.10611655117180258,0.13752805258677014,0.25793110326729735,0.09817597511422164,-0.08557358911865487
AXP,2.3292614819071047,8,0.0910689020023371,0.1521958524092779,0.29314111163022055,0.12585152586226966,-0.0666585067279426
AER,2.490201736168953,6,0.08741188491476626,0.17962055760882434,0.3273039398063773,0.13143671657297837,-0.10975445663456007
NSC,2.547997443225509,6,0.07905339951915549,0.10865536745553328,0.2038130224830105,0.07998949254242724,-0.059448606842864016
ENVA,1.9629221471546783,9,0.07902138189810015,0.15789174726039268,0.374246255751852,0.19065771726827502,-0.12588689343777693
RTX,2.285021426330602,7,0.07890897717655988,0.14324979905705137,0.29759223013899494,0.1302360786248219,-0.1092128105548017
IBM,1.835733839809906,11,0.07670675654088567,0.1333499367985589,0.36100922831726134,0.19665662880335888,-0.08800305223780458
BLD,1.6513464862756608,11,0.06840257801210771,0.11792051608342491,0.49252219571653777,0.29825490883342126,-0.16405809857575693
BAC,2.3090978807994116,6,0.06663032654843404,0.11200025770890587,0.22300773605374632,0.09657786181698841,-0.043403731625370034
JAZZ,1.9635798904748418,7,0.06362281279834492,0.14905937774871858,0.38751280734709537,0.1973501609111434,-0.18734618626559163
SU,1.6110121783286595,9,0.05455215147174794,0.06920693530429256,0.2423834004296999,0.1504541081006352,-0.13840357431961325
SNOW,1.949857776291993,6,0.05447685921880214,0.15240693122198112,0.4222378652144818,0.2165480325531452,-0.1500905661165005
F,1.6405962216836607,10,0.05440049650251776,0.038620868712966105,0.13600422402806342,0.08289926688267585,-0.028685054472687432
PTCT,1.492505743959771,9,0.052380608841882816,0.07217530497514302,0.6460973336261013,0.432894369915079,-0.24205048416417219
MD,1.3567459298742366,10,0.050846982554642386,0.05165880302958881,0.42800238134887814,0.31546243988994443,-0.1952941482925583
ASC,1.494680647599033,9,0.04932706082955394,0.04779260939922869,0.20842228504106913,0.13944268655372397,-0.08470503384072992
FTI,1.7796754168025128,6,0.04873510262950104,0.16019426808733517,0.5035465705632197,0.28294292645112,-0.2319966577735184
bidu,1.2109489845158905,12,0.044510422200749314,-0.005202439306856155,0.5864454628850839,0.4842858538087228,-0.23625132266585092
IMO,1.8292746513518705,6,0.04379773070371674,0.09226492590653002,0.3097249676191871,0.16931572707810397,-0.09955200266249198
UHS,1.8100302257507475,6,0.04206687363413184,0.08096389404563076,0.2654617562499687,0.14666150458336294,-0.10865536874427562
FDX,1.35885424201853,8,0.04095203733490583,0.03542407789432178,0.30804399923766407,0.2266939232423307,-0.20479458839495923
LMT,1.312010682456498,8,0.03994255090967225,0.03198728445966892,0.32914192486462923,0.2508683269623778,-0.22537545846525464
MAR,1.1826098144347759,9,0.03981858483158323,0.004425002785857446,0.14864813349343445,0.12569499396931716,-0.1125406539457009
LUV,1.1891781862001227,9,0.03956178146655287,0.001597969609126615,0.36197909944054907,0.3043943318513184,-0.2320572385253118
EQNR,0.8763185611872196,12,0.03746134126739659,-0.042904322950733875,0.15560988677061424,0.17757228211598866,-0.14404230058150425
SCHD,0.7138917782180112,10,0.03496099800876339,-0.037788275281959494,0.06114681439613914,0.08565277856087856,-0.07749467688801015
CRS,1.1425428194187022,8,0.033860998245502656,-0.009338808481323624,0.2593911904335689,0.22702973229969692,-0.15858383003032206
LLY,0.9626857248363796,9,0.033047845356915795,-0.04242536389942697,0.2155066350683703,0.2238598012918477,-0.20891785394220241
JKHY,0.7458094786607415,10,0.03248312195402123,-0.06179932846890779,0.12590589148726045,0.16881776792827985,-0.16380872985561445
META,1.0490593666406565,8,0.030992992948172142,-0.03134993481117232,0.2630994120189963,0.25079554159218337,-0.23723956200347185
ABBV,1.0147448909224248,8,0.030961104427978062,-0.029297886967798337,0.20591070627675792,0.20291869229277978,-0.1499568419456252
GLSI,0.7794151396628813,10,0.029009755592555437,-0.09627307700994547,0.23545650992408151,0.3020938367016106,-0.15665385938470144
AAPL,1.3890763097394445,6,0.02844401991290535,0.028202965546187952,0.20174400132177317,0.14523608235721422,-0.1408675119306122
MRK,0.7486575776035359,10,0.028245309483166847,-0.10286144497793559,0.21400524201619442,0.2858519681337206,-0.2501726534119286
TARS,1.5551956086224556,5,0.02735123721111933,0.06658365498399044,0.2635617217761404,0.1694717502511438,-0.1639160490700653
MDT,0.8957170143716909,7,0.02649538888641187,-0.016597903953138093,0.05737277582804176,0.06405234567112296,-0.06190453011290864
VET,0.6927689066598822,8,0.023795795416499975,-0.09379094474876881,0.1691999314380518,0.24423719051398074,-0.1347824113116337
VTR,1.3814245702479164,5,0.021888803269890424,0.024733821938934364,0.13806422193973555,0.09994336637211973,-0.039869798572601756
VLO,1.1106744983192867,6,0.021239838647460627,-0.03295657713178424,0.3281255663719492,0.29542909904610287,-0.24498883845423092
ADBE,0.31190836461053073,9,0.020836574161342897,-0.1547602272960571,0.06784409951233368,0.21751292113325746,-0.1547602272960571
CNQ,0.17634716847065451,11,0.016592050246171355,-0.23965957271911076,0.05340625558289872,0.3028472532111335,-0.24329161825061196
EPAM,1.101066937747651,5,0.01650840829568629,-0.023670593958527886,0.28342544867416003,0.2574098258312404,-0.23882173570432352
