ticker,profit_factor_raw,profit_factor_eff,profit_factor_diag,pf_capped,zero_loss,num_trades,ticker_score,total_return,gross_profit,gross_loss,gl_per_trade,atr_pct_med,maxdd,eligible,is_neg,num_neg_trades
GLW,8.471424047681664,8.471424047681664,4.0,1,0,6,0.988056166685656,0.2892331981436995,0.3045698982065697,0.035952621010622174,0.005992103501770363,0.02768883342247544,-0.027553074526213917,1,0,2
ARKW,13.569909583164016,13.569909583164016,4.0,1,0,5,0.9659351939524805,0.31523587459031166,0.3156572502763482,0.02326155884398666,0.004652311768797332,0.023215665017955005,-0.012553657007426944,1,0,2
MDT,3.271485589458088,3.271485589458088,3.271485589458088,0,0,7,0.9878808715441114,0.06529841699545336,0.09462865854872474,0.028925286681271825,0.004132183811610261,0.017950552340873043,-0.028727870759785445,1,0,2
VLO,1.5834707482980326,1.5834707482980326,1.5834707482980326,0,0,8,0.5990967980393358,0.09709678561408541,0.3132396693172814,0.19781841227819455,0.02472730153477432,0.02857810506429314,-0.08129830495326229,1,0,5
NEM,2.9093017863690367,2.9093017863690367,2.9093017863690367,0,0,6,0.9678370300480241,0.18595771495593572,0.28160984475423556,0.09679636745615848,0.016132727909359747,0.03075859902622851,-0.05473900097996298,1,0,3
FDX,3.8331185626093944,3.8331185626093944,3.8331185626093944,0,0,7,0.9945750385433589,0.20618153512031623,0.2681435279060815,0.06995440488632912,0.009993486412332732,0.023252557664659345,-0.06880823132420022,1,0,2
GLSI,0.7547190069946419,0.7547190069946419,0.7547190069946419,0,0,6,0.13149409673821466,-0.04344428459439653,0.11127910835222889,0.14744442278637207,0.024574070464395345,0.030715667311409022,-0.11472798113822313,1,1,3
NYT,0.904893074614811,0.904893074614811,0.904893074614811,0,0,4,0.15340318637183867,-0.005855601112519593,0.04509467952769089,0.04983426306681206,0.012458565766703015,0.017242026266416178,-0.027655299443475667,1,1,2
NSC,0.0,0.0,0.0,0,0,6,0.03539902707058356,-0.09510564846754699,0.0,0.09878495860302416,0.016464159767170694,0.016856956057946997,-0.09510564846845193,1,1,6
BLD,0.895576857307674,0.895576857307674,0.895576857307674,0,0,6,0.18033639810361504,-0.01803704897139169,0.1034109346201867,0.11546852040266606,0.019244753400444344,0.028681533865210457,-0.11142015077914547,1,1,4
BFH,23.053533273569094,23.053533273569094,4.0,1,0,5,0.9659351939524805,0.5514985087421065,0.4914590533745533,0.021318166180539957,0.004263633236107992,0.028686675587841153,-0.02131816618128468,1,0,1
ILMN,1.2455892214796098,1.2455892214796098,1.2455892214796098,0,0,6,0.3669031636577808,0.02509160566710844,0.2448018926993087,0.1965350120873024,0.03275583534788373,0.035726671921420754,-0.1869273370087864,1,0,2
CNQ,0.00551274324604735,0.00551274324604735,0.00551274324604735,0,0,6,0.03560375460321294,-0.1681252561798121,0.0009936696960200656,0.18024958748668898,0.030041597914448163,0.022348754448397824,-0.1681252561806441,1,1,5
EPAM,0.3543400820826373,0.3543400820826373,0.3543400820826373,0,0,6,0.05790176852577158,-0.07385963531645379,0.04010986953490683,0.11319597065948812,0.01886599510991469,0.02992891330822152,-0.10694138670297115,1,1,4
NTRB,1.7783289306238301,1.7783289306238301,1.7783289306238301,0,0,5,0.6884125005024125,0.08090387824875434,0.2101501018730681,0.11817279596263912,0.023634559192527823,0.03543893317214607,-0.060477108434551785,1,0,3
LIT,22.993209811441766,22.993209811441766,4.0,1,0,6,0.988056166685656,0.24721947943892464,0.23894608996016334,0.010392028425768559,0.001732004737628093,0.01849783861671438,-0.0103920284265977,1,0,1
