Open,High,Low,Close,Volume
153.09,153.34,153.09,153.31,5907.0
153.29,153.39,153.13,153.14,56986.0
153.54,153.57,153.11,153.19,19274.0
153.26,153.33,152.93,153.025,27440.0
153.04,153.365,152.84,153.365,20581.0
153.3,153.475,153.25,153.25,18655.0
153.18,153.37,153.105,153.26,19371.0
153.275,153.345,153.24,153.265,20991.0
153.28,153.52,153.175,153.4,85206.0
153.19,153.27,152.45,152.54,42392.0
152.55,152.55,151.44,151.61,107944.0
151.575,151.88,151.575,151.8,38159.0
151.825,152.04,151.81,151.99,18804.0
151.93,152.19,151.78,152.115,24150.0
152.095,152.095,151.795,151.795,22231.0
151.8,152.075,151.75,152.02,84124.0
150.395,150.53,149.69,150.53,57281.0
150.5,150.68,150.135,150.32,108262.0
150.315,150.375,149.775,149.775,53760.0
149.82,149.96,149.64,149.96,26511.0
149.97,150.39,149.885,150.25,30874.0
150.23,150.42,150.07,150.31,31272.0
150.24,150.57,150.24,150.56,140831.0
150.37,150.6,149.85,149.885,20476.0
149.9,150.2,149.765,150.05,59961.0
150.04,150.125,149.695,149.695,67031.0
149.745,149.745,149.23,149.335,76121.0
149.365,149.53,149.135,149.17,27036.0
149.15,149.465,149.11,149.32,44332.0
149.29,149.85,149.155,149.84,94971.0
150.035,150.27,149.69,150.11,30218.0
150.085,150.88,149.8,150.675,78746.0
150.695,150.96,150.62,150.87,43571.0
150.845,150.96,150.73,150.77,32289.0
150.75,151.09,150.75,151.07,49870.0
151.08,151.125,150.96,151.0,41843.0
151.005,151.51,151.0,151.48,158000.0
151.69,152.05,150.76,151.0,38213.0
150.97,150.97,149.63,149.72,94336.0
149.65,150.17,149.425,149.78,56043.0
149.94,150.15,149.74,150.015,35607.0
150.01,150.13,149.86,150.085,35431.0
150.12,150.78,150.055,150.76,18046.0
150.755,151.1,150.665,150.92,70189.0
151.14,151.14,150.12,150.255,74233.0
150.265,151.205,150.255,151.18,99107.0
151.185,151.53,151.14,151.265,43896.0
151.26,151.285,150.98,151.07,23741.0
151.1,151.21,150.77,150.785,19598.0
150.775,151.1,150.73,151.08,24486.0
151.07,151.285,150.755,151.27,138151.0
150.8,150.8,150.115,150.21,36126.0
150.29,150.315,149.335,149.465,79458.0
149.5,149.575,149.36,149.52,43262.0
149.515,149.86,149.515,149.77,28916.0
