Open,High,Low,Close,Volume
89.325,89.36,89.13,89.145,40566.0
89.16,89.23,88.605,88.775,175647.0
88.71,88.77,88.68,88.76,600.0
88.995,89.31,88.765,89.26,48181.0
89.27,89.39,89.09,89.18,66202.0
89.2,89.32,89.02,89.03,27929.0
89.04,89.38,89.04,89.33,31261.0
89.355,89.505,89.32,89.445,15702.0
89.44,89.485,89.305,89.4,23443.0
89.405,89.94,89.405,89.86,80910.0
89.99,90.05,89.99,90.05,909.0
89.56,90.45,89.56,90.36,41195.0
90.345,90.4,89.88,90.1,57137.0
90.175,90.42,90.08,90.2,37696.0
90.18,90.47,89.95,90.35,52025.0
90.36,90.37,90.13,90.21,29587.0
90.2,90.29,90.105,90.28,54355.0
90.27,90.385,90.21,90.28,88386.0
90.31,90.76,90.18,90.63,21990.0
90.74,91.11,90.44,90.45,39713.0
90.475,90.65,90.25,90.65,21270.0
90.675,90.755,90.53,90.545,12817.0
90.5,90.615,90.41,90.48,14448.0
90.47,90.47,90.115,90.18,28306.0
90.16,90.365,90.03,90.3,53753.0
90.38,90.39,90.38,90.39,350.0
90.235,90.67,89.83,89.955,29381.0
89.98,90.08,89.475,89.595,71408.0
89.615,89.775,89.435,89.775,41674.0
89.77,89.82,89.56,89.575,31458.0
89.565,89.59,89.33,89.55,23602.0
89.535,89.565,89.37,89.45,29126.0
89.495,89.875,89.435,89.86,100911.0
89.55,89.98,89.55,89.98,410.0
91.19,93.24,91.19,93.23,138245.0
93.23,93.51,92.67,92.76,182804.0
92.79,92.825,91.86,91.925,93460.0
91.965,92.56,91.965,92.525,68660.0
92.555,92.83,92.5,92.765,66170.0
92.76,93.0,92.635,93.0,85851.0
93.09,93.29,92.87,92.92,181089.0
92.92,93.3,92.82,93.24,5187.0
92.91,94.845,92.63,94.57,56736.0
94.63,94.76,93.91,94.035,70208.0
94.01,94.01,93.14,93.23,66805.0
93.195,93.325,92.995,93.11,49775.0
93.135,93.46,93.01,93.15,59329.0
93.09,93.415,93.03,93.21,51552.0
93.21,93.665,93.08,93.63,127368.0
93.5,93.94,93.39,93.45,32675.0
93.485,93.58,92.78,92.8,70709.0
92.785,92.825,92.545,92.725,91867.0
92.71,92.815,92.49,92.515,39424.0
92.555,92.9,92.55,92.88,22992.0
92.885,93.26,92.88,93.115,46103.0
93.1,93.495,92.98,93.47,92166.0
93.82,94.94,93.705,94.94,60079.0
94.98,95.03,93.73,94.24,67492.0
94.25,95.47,94.22,95.4,97846.0
95.39,95.54,94.99,95.17,48232.0
95.19,95.21,94.76,95.01,72869.0
95.075,95.455,94.96,95.405,64291.0
95.4,95.645,95.33,95.51,216234.0
94.98,95.025,93.815,94.21,72799.0
94.06,94.64,94.01,94.605,88915.0
94.625,94.76,94.3,94.72,73555.0
94.695,94.71,94.07,94.355,70244.0
94.335,94.585,94.18,94.3,58694.0
94.3,94.62,94.3,94.58,19133.0
94.575,94.61,94.165,94.435,74576.0
94.57,94.58,94.57,94.58,931.0
94.59,94.735,93.99,94.06,28191.0
94.12,94.25,93.665,94.0,95039.0
94.0,94.21,93.85,94.145,72870.0
94.165,94.78,94.16,94.465,49476.0
94.46,94.64,94.41,94.515,23064.0
94.52,94.79,94.52,94.755,36242.0
94.75,94.99,94.63,94.98,92800.0
95.095,95.23,94.47,94.5,77317.0
94.51,94.56,93.9,93.93,88306.0
93.94,94.21,93.59,94.065,115579.0
94.05,94.055,93.74,93.98,63092.0
93.95,94.15,93.64,93.73,76885.0
93.715,94.035,93.69,93.89,108782.0
93.9,93.995,93.505,93.89,194702.0
93.61,93.85,93.61,93.85,415.0
94.07,94.895,93.82,94.875,44233.0
94.93,95.2,94.76,94.98,83557.0
95.02,95.06,94.575,94.705,53194.0
94.7,95.0,94.7,94.92,54689.0
94.895,95.315,94.845,95.31,46032.0
95.31,95.49,95.17,95.285,47191.0
95.3,95.74,95.23,95.675,106072.0
95.465,95.465,95.1,95.36,34596.0
95.2,95.625,95.08,95.205,52184.0
95.235,95.235,94.435,94.49,101105.0
94.505,94.6,94.38,94.38,60666.0
94.385,94.58,94.3,94.325,38292.0
94.365,94.74,94.27,94.54,42351.0
94.54,94.61,94.09,94.11,132255.0
94.18,94.38,93.25,93.32,54903.0
93.345,93.345,92.64,93.21,105393.0
93.2,93.35,92.915,93.035,65353.0
93.025,93.16,92.8,93.135,43721.0
93.16,93.34,93.08,93.205,42145.0
93.155,93.39,93.005,93.2,48892.0
93.215,93.395,93.18,93.385,80365.0
93.41,93.43,93.41,93.43,539.0
93.385,93.99,93.265,93.64,26980.0
93.65,93.66,93.37,93.48,64900.0
93.43,93.78,93.31,93.77,61114.0
93.78,94.09,93.78,93.93,45460.0
93.94,94.12,93.7,93.71,66903.0
93.69,93.855,93.46,93.77,91725.0
93.77,93.865,93.61,93.72,219783.0
94.18,94.94,94.12,94.79,60781.0
94.75,94.92,94.39,94.9,226059.0
94.93,94.99,94.695,94.775,82059.0
94.79,94.93,94.535,94.605,96552.0
94.605,94.825,94.475,94.745,76523.0
95.21,95.75,93.51,94.35,163444.0
94.34,94.67,93.64,93.77,195042.0
94.83,95.64,94.75,95.37,46768.0
95.52,95.76,95.03,95.06,69060.0
95.065,95.365,95.06,95.28,41323.0
95.28,95.695,95.25,95.695,58615.0
95.67,95.87,95.63,95.79,56651.0
95.795,96.26,95.72,96.215,38566.0
96.205,96.72,96.17,96.64,134327.0
96.62,96.62,96.61,96.61,304.0
97.04,97.04,96.16,96.33,53867.0
96.34,96.595,96.08,96.12,59426.0
96.13,96.23,95.9,96.23,44220.0
96.22,96.285,95.58,95.72,42200.0
95.73,95.835,95.59,95.65,25467.0
95.71,95.735,95.43,95.56,39392.0
95.545,95.655,95.365,95.6,102659.0
95.79,95.79,95.31,95.32,1105.0
96.1,96.73,95.36,96.73,43438.0
96.72,97.23,96.53,97.2,69072.0
97.33,97.65,97.2,97.32,58582.0
97.325,97.45,97.21,97.345,41614.0
97.35,97.555,97.35,97.385,33864.0
97.4,97.61,97.22,97.55,53828.0
97.57,97.645,97.215,97.29,172124.0
97.02,97.39,96.83,97.39,26947.0
97.44,97.7,97.41,97.655,67264.0
97.64,97.64,97.37,97.62,59031.0
97.61,97.75,97.38,97.615,32531.0
97.69,97.69,96.87,97.07,47690.0
97.05,97.12,96.7,96.745,42305.0
96.84,96.915,96.625,96.77,71020.0
97.35,98.06,97.175,97.3,58236.0
97.27,98.04,97.215,97.865,81685.0
97.795,97.82,97.37,97.45,61363.0
97.545,97.87,97.3,97.795,40985.0
97.79,97.87,97.245,97.26,73367.0
97.27,97.34,96.985,97.2,54796.0
97.195,97.515,97.08,97.465,132864.0
96.8,96.965,96.175,96.35,41999.0
96.47,96.97,96.22,96.415,55882.0
96.4,96.4,95.8,96.225,61888.0
96.225,96.34,96.0,96.02,42426.0
95.99,96.18,95.83,95.945,40882.0
95.9,96.245,95.8,96.085,64673.0
96.075,96.18,95.745,95.855,131300.0
96.3,96.77,95.895,96.69,48720.0
96.705,96.765,95.87,96.19,65508.0
96.23,96.665,96.18,96.44,52414.0
96.44,97.01,96.32,97.0,72130.0
97.0,97.29,96.95,97.29,81872.0
97.29,97.45,97.12,97.45,78231.0
97.46,97.995,97.46,97.95,160106.0
97.83,97.83,97.83,97.83,127.0
98.265,98.73,98.02,98.45,88277.0
98.53,98.99,98.44,98.82,94442.0
98.845,99.275,98.79,99.26,71395.0
99.28,99.33,99.105,99.245,44920.0
99.255,99.255,98.565,99.11,62650.0
99.115,99.47,99.09,99.375,42559.0
99.42,99.445,98.935,99.4,139206.0
99.42,99.87,98.91,99.82,46404.0
99.815,100.03,98.95,99.12,111930.0
99.16,99.34,98.95,99.14,80674.0
99.165,99.88,99.16,99.585,76348.0
99.575,99.67,99.36,99.67,43596.0
99.71,100.22,99.675,100.14,53701.0
100.14,100.51,100.095,100.18,154244.0
100.15,100.15,100.15,100.15,200.0
100.295,101.75,100.255,101.6,39154.0
101.625,101.89,101.52,101.59,78320.0
101.56,102.13,101.52,102.04,38864.0
102.035,102.095,101.72,101.88,69109.0
101.84,101.93,101.52,101.53,42056.0
101.54,101.815,101.465,101.75,51960.0
101.74,101.945,101.24,101.39,174406.0
101.77,102.12,101.41,101.78,70223.0
101.77,101.78,101.02,101.02,50324.0
101.045,101.6,101.02,101.58,23645.0
101.59,101.695,101.385,101.665,28858.0
101.735,101.935,101.49,101.905,25932.0
101.95,102.07,101.89,101.97,21503.0
102.03,102.6,101.985,102.57,112050.0
103.045,103.255,102.79,103.06,64439.0
102.985,104.095,102.96,103.98,54998.0
103.98,104.045,103.52,103.91,63547.0
103.925,104.04,103.615,103.745,57745.0
103.725,103.725,103.155,103.545,105686.0
103.565,103.7,103.285,103.6,83798.0
103.615,103.925,103.53,103.605,198152.0
104.145,104.28,103.74,103.99,47156.0
103.95,104.51,103.95,104.39,56280.0
104.38,104.39,103.865,103.95,35350.0
103.91,103.93,103.61,103.81,24603.0
103.815,103.875,103.635,103.735,17277.0
103.705,103.75,103.46,103.75,28476.0
103.725,103.795,103.55,103.64,103890.0
103.64,103.64,103.64,103.64,300.0
104.0,104.025,103.39,103.415,37101.0
103.41,103.575,103.14,103.56,47205.0
103.555,103.665,102.56,102.88,44057.0
102.915,103.355,102.73,103.12,33280.0
103.11,103.325,102.97,103.07,18945.0
103.08,103.59,102.925,103.58,24134.0
103.61,103.815,103.455,103.705,85723.0
103.99,104.0,103.95,103.98,4507.0
104.16,104.45,103.8,104.425,47966.0
104.435,105.47,104.405,105.4,75202.0
105.385,106.325,105.3,106.26,65121.0
106.3,106.52,106.065,106.475,43783.0
106.48,106.48,105.98,106.075,57950.0
106.095,106.235,105.62,105.71,49837.0
105.68,105.9,105.43,105.46,94595.0
105.82,106.76,105.78,106.61,38409.0
106.66,106.71,106.34,106.48,58720.0
106.51,107.06,106.28,107.055,34792.0
107.055,107.24,106.63,106.85,27553.0
106.83,106.9,106.4,106.405,32668.0
106.41,106.525,106.25,106.37,105058.0
106.38,106.725,106.3,106.54,185674.0
106.42,106.79,106.42,106.79,503.0
107.005,107.01,105.81,105.84,32208.0
105.84,106.09,104.79,105.02,81785.0
104.96,105.55,104.13,105.095,327232.0
105.05,105.47,104.75,105.05,109343.0
105.06,105.43,104.75,105.285,44548.0
105.28,105.56,105.06,105.11,40075.0
105.11,105.3,104.79,104.96,162302.0
104.95,104.95,104.95,104.95,208.0
105.22,105.33,104.53,105.14,57788.0
105.125,105.28,104.64,105.115,93127.0
105.15,105.76,105.085,105.62,39798.0
105.59,105.755,105.42,105.69,47115.0
105.71,105.85,105.36,105.43,36124.0
105.4,105.59,105.24,105.375,25978.0
105.48,105.715,105.22,105.22,92941.0
104.2,104.39,103.44,104.37,63810.0
104.26,104.75,104.03,104.4,61622.0
104.435,104.71,104.16,104.53,35308.0
104.55,105.14,104.475,105.09,26174.0
104.99,105.96,104.96,105.93,21235.0
105.88,105.91,105.645,105.715,15472.0
105.72,106.0,105.09,105.09,103724.0
105.54,106.88,105.54,106.865,44451.0
106.9,107.53,106.9,107.41,81207.0
107.43,108.25,107.275,108.1,58867.0
108.04,108.24,107.6,107.625,73119.0
107.5,108.055,106.77,108.055,77899.0
108.065,108.46,107.84,108.46,73432.0
108.465,108.61,108.165,108.375,178292.0
108.39,108.39,108.38,108.38,500.0
109.76,110.96,109.7,110.7,52416.0
110.74,110.91,109.695,110.045,90248.0
110.04,110.15,108.81,109.01,80900.0
109.05,109.38,108.28,109.265,142871.0
109.265,109.49,108.7,108.73,117502.0
108.75,108.79,107.47,107.83,178574.0
107.83,107.94,106.99,107.91,256891.0
107.97,107.99,107.8,107.9,907.0
107.45,108.84,107.22,108.56,50976.0
108.45,108.455,106.99,106.99,92603.0
106.97,107.36,106.5,107.18,213747.0
107.175,107.77,106.89,107.02,102337.0
107.0,107.44,106.7,107.4,70057.0
107.375,107.705,107.315,107.66,42424.0
107.65,107.975,107.555,107.78,89822.0
107.98,107.98,107.98,107.98,300.0
108.895,109.83,108.735,108.76,36682.0
108.76,109.77,108.38,109.76,47642.0
109.73,109.73,109.215,109.62,21991.0
109.57,110.09,109.42,110.025,27594.0
110.045,110.45,110.045,110.43,30461.0
110.52,110.525,109.94,110.0,39048.0
110.0,110.225,109.965,110.17,115441.0
110.09,110.385,109.09,109.15,26575.0
109.21,110.245,109.19,110.23,42759.0
110.28,110.53,109.835,109.97,32313.0
109.94,110.05,109.35,109.42,31249.0
109.41,109.675,109.25,109.65,60928.0
109.64,109.72,109.26,109.43,27396.0
109.41,109.585,109.2,109.52,59829.0
108.93,109.515,108.57,108.67,65211.0
108.66,108.86,107.36,107.89,153488.0
107.88,107.89,107.27,107.53,128257.0
107.55,107.71,106.76,107.54,67214.0
107.515,107.635,106.62,106.82,46434.0
106.84,107.155,106.58,107.155,64087.0
107.155,107.565,107.04,107.26,113061.0
107.39,107.84,106.93,107.315,56913.0
107.29,107.655,106.5,107.5,139447.0
107.475,107.49,106.87,107.14,47792.0
107.145,107.415,107.12,107.37,25794.0
107.35,107.81,107.12,107.8,52754.0
107.84,107.88,107.47,107.54,34253.0
107.62,107.65,107.41,107.535,76806.0
107.33,107.78,107.32,107.78,1000.0
108.775,108.775,108.09,108.355,18621.0
108.4,108.705,108.08,108.37,30258.0
108.42,108.83,108.405,108.77,21250.0
108.8,108.94,108.37,108.63,44204.0
108.64,108.705,108.465,108.69,21454.0
108.675,108.845,108.4,108.57,36625.0
108.605,108.85,108.36,108.39,94726.0
110.02,111.76,109.94,110.63,66858.0
110.69,110.97,110.18,110.37,70104.0
110.39,111.39,110.34,111.15,65792.0
111.13,111.405,110.875,111.405,34100.0
111.38,111.57,111.27,111.28,63031.0
111.28,111.55,111.25,111.425,50691.0
111.38,111.83,111.37,111.62,135798.0
111.63,111.63,111.3,111.46,1800.0
111.41,111.91,110.92,111.15,36076.0
111.04,112.375,110.83,112.33,68352.0
112.38,112.4,111.55,111.815,40500.0
111.815,112.23,111.805,112.2,50810.0
112.17,112.26,112.03,112.05,27363.0
112.04,112.26,111.94,111.99,22577.0
111.98,112.085,111.71,112.05,94272.0
111.85,111.85,111.03,111.33,48051.0
111.21,111.87,111.04,111.87,59946.0
111.895,112.16,111.87,111.91,25356.0
111.84,112.41,111.68,112.29,19761.0
112.28,112.42,112.03,112.34,40967.0
112.435,112.59,110.57,111.025,87382.0
111.0,111.23,110.25,110.99,118338.0
110.68,112.43,110.26,112.39,55662.0
112.46,112.97,111.72,112.33,72856.0
112.29,113.2,112.23,112.74,61990.0
112.74,113.18,112.66,112.96,62937.0
112.97,113.01,112.66,112.66,49564.0
112.72,112.74,112.19,112.33,79135.0
112.36,112.54,111.875,111.895,130868.0
111.79,111.79,111.79,111.79,200.0
111.795,113.01,110.905,112.98,93389.0
112.96,113.0,112.27,112.66,75539.0
112.64,112.75,112.26,112.35,63292.0
112.32,112.395,111.73,111.795,48047.0
111.79,112.24,111.56,112.235,37526.0
112.29,112.6,112.18,112.565,53187.0
112.535,112.935,112.4,112.71,229517.0
112.5,112.77,112.5,112.77,6062.0
111.045,111.915,110.225,110.225,89093.0
110.26,110.31,107.895,108.69,178309.0
108.69,109.16,108.48,109.03,53425.0
108.99,109.49,108.655,109.4,38548.0
109.34,109.36,108.81,109.305,30070.0
109.34,109.7,109.33,109.45,33998.0
109.49,109.87,109.29,109.85,109325.0
109.97,109.98,109.78,109.78,521.0
108.28,109.19,108.26,108.98,61239.0
108.95,110.18,108.91,109.82,69855.0
109.845,109.905,109.19,109.41,52212.0
109.41,109.515,108.99,109.055,55617.0
109.035,109.135,108.285,108.76,50138.0
108.72,108.99,108.52,108.64,41452.0
108.675,108.775,108.0,108.06,182084.0
107.635,108.39,107.33,108.38,66292.0
108.28,108.3,107.44,107.925,69790.0
107.95,109.36,107.73,109.35,51572.0
109.34,109.84,109.275,109.51,50824.0
109.515,109.64,108.955,108.96,31091.0
108.95,109.23,108.68,109.02,28094.0
109.025,109.48,109.025,109.22,111889.0
109.4,109.4,109.4,109.4,4585.0
109.245,109.74,108.91,109.37,47373.0
109.27,110.07,108.68,109.12,118269.0
109.1,109.35,108.71,108.83,46972.0
108.87,109.39,108.81,109.23,31314.0
109.26,109.84,108.95,109.53,37035.0
109.5,110.015,109.5,109.61,37046.0
109.54,109.625,109.205,109.28,83695.0
108.43,108.43,107.36,108.03,85381.0
108.03,108.03,106.33,106.33,99520.0
106.35,106.805,106.32,106.43,55881.0
