Open,High,Low,Close,Volume
89.305,89.68,88.995,89.68,63740.0
89.7,89.75,89.27,89.475,142975.0
89.47,89.75,89.315,89.595,122918.0
89.6,89.85,89.53,89.54,61964.0
89.555,89.57,89.41,89.545,62743.0
89.555,89.595,89.33,89.4,46816.0
89.39,89.48,89.325,89.37,117788.0
89.23,89.53,88.85,88.85,87940.0
88.775,88.85,87.95,88.59,272524.0
88.59,88.915,88.565,88.65,159775.0
88.645,88.82,88.565,88.68,63538.0
88.69,88.9,88.655,88.665,42882.0
88.665,89.105,88.57,89.095,57429.0
89.11,89.48,89.09,89.48,125452.0
89.35,89.35,88.32,88.34,84306.0
88.33,88.9,88.31,88.82,80176.0
88.9,89.3,88.805,88.92,61862.0
88.9,89.04,88.8,89.025,29959.0
89.045,89.225,88.955,88.98,25692.0
88.985,89.06,88.87,88.87,20826.0
88.87,89.105,88.745,88.96,111053.0
89.345,89.91,88.785,88.785,247129.0
88.775,89.07,88.16,88.34,186587.0
88.34,88.52,88.27,88.34,77883.0
88.33,88.49,87.915,87.935,65828.0
87.985,88.125,87.92,88.035,70256.0
88.045,88.045,87.73,87.755,76256.0
87.755,87.93,87.67,87.74,231318.0
87.135,87.54,86.84,87.06,90826.0
87.02,87.24,86.65,86.79,174957.0
86.77,87.16,86.165,86.18,258277.0
86.17,86.6,85.95,86.045,156635.0
86.03,86.15,85.78,86.03,126778.0
86.045,86.115,85.68,85.685,86229.0
85.695,85.8,85.195,85.22,443329.0
85.865,86.29,85.59,86.28,104647.0
86.27,86.34,85.72,86.0,81724.0
86.05,86.245,85.86,86.105,77605.0
86.085,86.225,86.05,86.185,51625.0
86.195,86.375,86.1,86.275,35648.0
86.27,86.48,85.94,85.98,67757.0
85.97,86.425,85.955,86.4,187878.0
85.18,85.86,85.07,85.83,51146.0
85.82,86.26,85.65,86.145,106537.0
86.16,86.49,86.05,86.4,100301.0
86.385,86.75,86.37,86.605,74262.0
86.6,86.855,86.5,86.79,73244.0
86.81,86.835,86.61,86.78,78472.0
86.805,86.83,86.24,86.34,242371.0
86.895,87.38,86.75,87.23,56332.0
87.255,87.32,86.6,86.65,66468.0
86.645,86.81,86.28,86.28,139858.0
86.265,86.345,86.03,86.07,77854.0
86.05,86.115,85.675,86.09,110870.0
86.085,86.405,86.075,86.4,47505.0
86.405,86.405,86.235,86.33,203791.0
86.585,86.66,85.92,86.095,27910.0
86.035,86.26,85.975,86.18,72001.0
86.22,86.54,85.89,86.02,62689.0
