number,value,datetime_start,datetime_complete,duration,params_atr_period,params_channel_length,params_channel_multi,params_sl_multiplier,params_tp_multiplier,params_trail_multiplier,state
1809,2.937169207419723,2026-01-07 05:06:36.475073,2026-01-07 05:06:36.580154,0 days 00:00:00.105081,42,40,3.591353379275778,2.0193287303994687,5.674318402816458,3.4092751061769775,COMPLETE
326,2.937169207419723,2026-01-07 05:00:23.393276,2026-01-07 05:00:23.473552,0 days 00:00:00.080276,23,41,2.343680315760564,3.828483584729577,5.801845005507838,1.501101092798679,COMPLETE
686,2.937169207419723,2026-01-07 05:01:48.225765,2026-01-07 05:01:48.308995,0 days 00:00:00.083230,10,41,3.425476650141246,3.4908787064332523,3.3116691156550484,2.0033466429728666,COMPLETE
698,2.937169207419723,2026-01-07 05:01:50.976163,2026-01-07 05:01:51.050921,0 days 00:00:00.074758,40,41,2.604458125038382,4.141693677943525,5.284936955376803,2.3278195635953676,COMPLETE
383,2.937169207419723,2026-01-07 05:00:36.976437,2026-01-07 05:00:37.049478,0 days 00:00:00.073041,46,40,3.502515564714785,2.606230279815133,5.290176632772421,3.244691926109802,COMPLETE
353,2.937169207419723,2026-01-07 05:00:29.507517,2026-01-07 05:00:29.575696,0 days 00:00:00.068179,48,41,3.287542952475267,2.883431254213902,4.84645535998507,3.537969891663911,COMPLETE
348,2.937169207419723,2026-01-07 05:00:28.505415,2026-01-07 05:00:28.574378,0 days 00:00:00.068963,42,40,2.359376104168046,2.3605851132598064,4.623584938685749,2.337388206396314,COMPLETE
1994,2.937169207419723,2026-01-07 05:07:24.789593,2026-01-07 05:07:24.897050,0 days 00:00:00.107457,43,41,3.2254372924260375,2.6411746152765785,5.488073894663621,3.615080848169862,COMPLETE
1709,2.937169207419723,2026-01-07 05:06:10.131862,2026-01-07 05:06:10.213258,0 days 00:00:00.081396,37,40,2.3776306295552887,3.5014627366048856,3.542106463370804,3.090913547637885,COMPLETE
1701,2.937169207419723,2026-01-07 05:06:07.835481,2026-01-07 05:06:07.934147,0 days 00:00:00.098666,39,40,3.6858250792810123,2.4261593176778242,4.241069135445743,3.7703093471476925,COMPLETE
1702,2.937169207419723,2026-01-07 05:06:08.182851,2026-01-07 05:06:08.328890,0 days 00:00:00.146039,45,41,3.6364055438365637,2.2564488753342977,4.935101540343256,3.44283279485718,COMPLETE
43,2.937169207419723,2026-01-07 04:59:16.421675,2026-01-07 04:59:16.531410,0 days 00:00:00.109735,49,41,2.009151076199575,3.02838648028227,3.049910891418948,2.461299267283507,COMPLETE
31,2.937169207419723,2026-01-07 04:59:13.411548,2026-01-07 04:59:13.509940,0 days 00:00:00.098392,43,40,2.5496243595321446,4.036816887764519,5.2870256681932,1.6405646061091732,COMPLETE
1974,2.937169207419723,2026-01-07 05:07:19.573047,2026-01-07 05:07:19.662460,0 days 00:00:00.089413,43,40,3.9957602081887136,2.470779960288304,4.448506493499475,3.7268393392811316,COMPLETE
906,2.937169207419723,2026-01-07 05:02:39.862266,2026-01-07 05:02:39.937041,0 days 00:00:00.074775,43,41,3.716016820021102,2.4637951100671014,4.713687138105586,3.809430566121396,COMPLETE
660,2.937169207419723,2026-01-07 05:01:42.469678,2026-01-07 05:01:42.544734,0 days 00:00:00.075056,17,41,3.5558871434383215,4.188896363142632,3.035220089808425,2.4912996575830966,COMPLETE
1729,2.904029076982355,2026-01-07 05:06:15.111277,2026-01-07 05:06:15.206777,0 days 00:00:00.095500,21,74,2.236940380419036,3.0546903435867594,4.983892220164788,3.3264178061097507,COMPLETE
548,2.904029076982355,2026-01-07 05:01:15.721056,2026-01-07 05:01:15.792542,0 days 00:00:00.071486,45,71,2.6325601749654344,2.0168860918179514,5.705999681314023,2.5149430029687165,COMPLETE
1585,2.904029076982355,2026-01-07 05:05:34.603409,2026-01-07 05:05:34.796749,0 days 00:00:00.193340,41,73,3.596687790350663,2.4172659252417725,3.623627013954139,1.6372093217678962,COMPLETE
1605,2.904029076982355,2026-01-07 05:05:41.381380,2026-01-07 05:05:41.482392,0 days 00:00:00.101012,48,74,2.4155458348359566,3.014824342733963,3.697694776020989,2.6071090359118356,COMPLETE
1622,2.904029076982355,2026-01-07 05:05:46.112588,2026-01-07 05:05:46.196553,0 days 00:00:00.083965,33,74,2.8698990697805202,4.097353361518038,5.840849598001611,2.064532790100849,COMPLETE
1837,2.904029076982355,2026-01-07 05:06:43.728366,2026-01-07 05:06:43.824334,0 days 00:00:00.095968,15,71,2.236204360528954,4.067799213904403,5.951245587349251,1.9211538548934604,COMPLETE
719,2.904029076982355,2026-01-07 05:01:55.659592,2026-01-07 05:01:55.741528,0 days 00:00:00.081936,14,73,3.5409162847601525,3.2895179480113934,4.025745446407551,1.727593409678716,COMPLETE
630,2.904029076982355,2026-01-07 05:01:34.340482,2026-01-07 05:01:34.424101,0 days 00:00:00.083619,36,74,2.010928630390096,4.245752857590594,5.622805840982439,1.958951422509799,COMPLETE
463,2.904029076982355,2026-01-07 05:00:55.745027,2026-01-07 05:00:55.830273,0 days 00:00:00.085246,43,72,2.121962213620862,2.187272576232647,3.1150789982825957,2.7084727045108474,COMPLETE
1185,2.904029076982355,2026-01-07 05:03:47.088757,2026-01-07 05:03:47.176941,0 days 00:00:00.088184,48,71,3.53700796340878,2.5275377349184627,4.893039630185167,2.9781869542157895,COMPLETE
590,2.904029076982355,2026-01-07 05:01:25.044307,2026-01-07 05:01:25.135080,0 days 00:00:00.090773,17,74,2.1986215095977455,2.0996018516594654,4.072581760233116,3.585071567735411,COMPLETE
36,2.904029076982355,2026-01-07 04:59:14.679062,2026-01-07 04:59:14.810830,0 days 00:00:00.131768,33,73,2.105377963475186,3.760526486452502,4.256869854457516,1.572377074095143,COMPLETE
1310,2.904029076982355,2026-01-07 05:04:17.861257,2026-01-07 05:04:17.936470,0 days 00:00:00.075213,45,72,3.295785796558487,2.537763223317891,3.868743476209269,2.554694093943228,COMPLETE
1289,2.904029076982355,2026-01-07 05:04:12.781427,2026-01-07 05:04:12.864871,0 days 00:00:00.083444,36,74,3.871627524019263,3.084770533716178,5.9941514130530695,2.990247412494065,COMPLETE
274,2.904029076982355,2026-01-07 05:00:10.843896,2026-01-07 05:00:10.922227,0 days 00:00:00.078331,45,72,3.9451668737562473,2.6018927987983753,3.1166487790147586,2.115531394430418,COMPLETE
382,2.904029076982355,2026-01-07 05:00:36.775705,2026-01-07 05:00:36.844501,0 days 00:00:00.068796,29,71,3.7720405980216647,2.993394004448805,4.9321283664232745,1.9444133381756021,COMPLETE
1267,2.904029076982355,2026-01-07 05:04:07.542072,2026-01-07 05:04:07.634992,0 days 00:00:00.092920,18,71,3.1998752611690175,3.2761179936998253,3.788654636190752,2.801973272157175,COMPLETE
871,2.904029076982355,2026-01-07 05:02:31.162355,2026-01-07 05:02:31.239554,0 days 00:00:00.077199,31,72,3.9352671903988967,3.0857359692810777,4.596934535024476,3.0373019597366944,COMPLETE
640,2.904029076982355,2026-01-07 05:01:36.673479,2026-01-07 05:01:36.744374,0 days 00:00:00.070895,14,71,3.5643158656777487,2.4400778148514894,5.187274809596665,2.7432403366291522,COMPLETE
1405,2.904029076982355,2026-01-07 05:04:42.195199,2026-01-07 05:04:42.285262,0 days 00:00:00.090063,14,73,2.6904398249017962,2.079961804304498,4.767925966523193,2.589736659815234,COMPLETE
1749,2.904029076982355,2026-01-07 05:06:20.124550,2026-01-07 05:06:20.211382,0 days 00:00:00.086832,11,74,3.035581659629186,3.1355031667097926,5.301341389595703,1.9248869568481093,COMPLETE
1708,2.904029076982355,2026-01-07 05:06:09.888109,2026-01-07 05:06:09.970914,0 days 00:00:00.082805,30,74,2.4864100111645313,4.0173149015153,5.285405104696447,3.9799739098404623,COMPLETE
1770,2.888718703816784,2026-01-07 05:06:25.418339,2026-01-07 05:06:25.504742,0 days 00:00:00.086403,11,50,3.675513413986031,3.4624001673981186,3.7888766178599984,2.014282968179747,COMPLETE
1767,2.888718703816784,2026-01-07 05:06:24.665593,2026-01-07 05:06:24.784695,0 days 00:00:00.119102,45,49,2.075440336318346,4.384818870843871,3.476108234066733,2.7055064852074957,COMPLETE
1673,2.888718703816784,2026-01-07 05:05:59.278005,2026-01-07 05:05:59.361591,0 days 00:00:00.083586,34,49,2.0543101712658123,4.055701619669755,5.346856877640174,2.279300786089741,COMPLETE
797,2.888718703816784,2026-01-07 05:02:14.062868,2026-01-07 05:02:14.151975,0 days 00:00:00.089107,31,50,2.6272300832558155,4.462413322659249,5.207306961330078,1.987943639554684,COMPLETE
756,2.888718703816784,2026-01-07 05:02:04.150236,2026-01-07 05:02:04.234950,0 days 00:00:00.084714,40,50,3.3998523297444905,2.699045510555172,5.410489252352079,3.877766913643176,COMPLETE
766,2.888718703816784,2026-01-07 05:02:06.699582,2026-01-07 05:02:06.771854,0 days 00:00:00.072272,31,50,3.0793075760556508,3.882690665915701,5.392196809092477,2.7716617136142405,COMPLETE
1684,2.888718703816784,2026-01-07 05:06:03.026100,2026-01-07 05:06:03.111339,0 days 00:00:00.085239,49,51,3.7431205698242582,4.341956401219984,3.821114256095713,2.2384189091147446,COMPLETE
519,2.888718703816784,2026-01-07 05:01:09.128844,2026-01-07 05:01:09.200626,0 days 00:00:00.071782,27,49,2.441699879549255,3.425261430220225,5.720305263506327,1.779673207318761,COMPLETE
520,2.888718703816784,2026-01-07 05:01:09.377468,2026-01-07 05:01:09.449464,0 days 00:00:00.071996,50,49,3.8412145319236615,3.7927264822374562,3.7474987622989753,2.2847760626113622,COMPLETE
1081,2.888718703816784,2026-01-07 05:03:22.194766,2026-01-07 05:03:22.276866,0 days 00:00:00.082100,49,51,3.753593416387173,2.6077691459133967,5.132198766080143,3.5683255432740264,COMPLETE
44,2.888718703816784,2026-01-07 04:59:16.679244,2026-01-07 04:59:16.749348,0 days 00:00:00.070104,44,48,2.4891420873034082,3.396737471393748,3.403594186650402,1.5318366599371345,COMPLETE
47,2.888718703816784,2026-01-07 04:59:17.367913,2026-01-07 04:59:17.470980,0 days 00:00:00.103067,42,48,2.8446760537092866,2.925178252943811,5.271830246542838,1.7002861551894977,COMPLETE
1745,2.888718703816784,2026-01-07 05:06:19.182577,2026-01-07 05:06:19.265273,0 days 00:00:00.082696,21,49,3.0502919416534886,3.415773862016812,3.415547453797084,2.0619625249552076,COMPLETE
1997,2.888718703816784,2026-01-07 05:07:25.556508,2026-01-07 05:07:25.727082,0 days 00:00:00.170574,49,48,2.0278122383444113,3.5632908255107303,4.1653951500973685,2.7324740931370455,COMPLETE
1998,2.888718703816784,2026-01-07 05:07:25.913506,2026-01-07 05:07:26.003243,0 days 00:00:00.089737,14,51,3.5605149290684266,2.8764061986572886,3.4465120109309333,2.008811023737353,COMPLETE
1975,2.888718703816784,2026-01-07 05:07:19.846542,2026-01-07 05:07:19.960574,0 days 00:00:00.114032,41,48,2.947881178938524,3.0372810448048995,4.432809362398124,1.5276783440216999,COMPLETE
1897,2.888718703816784,2026-01-07 05:06:59.039574,2026-01-07 05:06:59.124963,0 days 00:00:00.085389,47,50,3.196949150275058,2.613302183396614,4.833561999922188,3.1410079753163744,COMPLETE
1899,2.888718703816784,2026-01-07 05:06:59.547595,2026-01-07 05:06:59.644748,0 days 00:00:00.097153,24,48,2.0301189220561384,4.038646258149089,5.996874222793681,2.2641055238095205,COMPLETE
919,2.888718703816784,2026-01-07 05:02:42.906288,2026-01-07 05:02:43.079652,0 days 00:00:00.173364,42,49,2.469609395968342,4.363889309545826,3.808849878444524,2.1808483976287905,COMPLETE
643,2.888718703816784,2026-01-07 05:01:37.746897,2026-01-07 05:01:37.820865,0 days 00:00:00.073968,42,51,2.1629918935129937,2.6819797189593197,3.313313293810554,2.0931704122476567,COMPLETE
1397,2.888718703816784,2026-01-07 05:04:40.249187,2026-01-07 05:04:40.335224,0 days 00:00:00.086037,42,48,3.280174257682688,2.2690863918446724,5.2503311032982065,3.645591582715515,COMPLETE
1400,2.888718703816784,2026-01-07 05:04:40.993650,2026-01-07 05:04:41.076925,0 days 00:00:00.083275,10,51,3.3503771805411624,3.6155088444638066,4.307556623897433,2.210447209750443,COMPLETE
1385,2.888718703816784,2026-01-07 05:04:37.271990,2026-01-07 05:04:37.352562,0 days 00:00:00.080572,49,48,3.8599935742655274,4.25252754018793,3.307887118862538,2.053275041880582,COMPLETE
910,2.888718703816784,2026-01-07 05:02:40.817807,2026-01-07 05:02:40.886824,0 days 00:00:00.069017,48,51,3.3887955550498168,2.6200506140738504,5.8011923819445315,3.71583994668217,COMPLETE
1455,2.888718703816784,2026-01-07 05:04:56.058196,2026-01-07 05:04:56.145107,0 days 00:00:00.086911,46,50,2.906846339842641,3.0597425677503214,4.520871078840583,3.1650677076199156,COMPLETE
1428,2.888718703816784,2026-01-07 05:04:48.171433,2026-01-07 05:04:48.249310,0 days 00:00:00.077877,10,50,2.8755120398319307,4.332186218301244,3.2897692415664395,2.1113608854386454,COMPLETE
325,2.888718703816784,2026-01-07 05:00:23.183361,2026-01-07 05:00:23.252277,0 days 00:00:00.068916,28,51,2.102914715481599,3.311501717001721,5.470706607024636,2.338502894159538,COMPLETE
327,2.888718703816784,2026-01-07 05:00:23.629199,2026-01-07 05:00:23.719847,0 days 00:00:00.090648,14,50,2.170664199513051,2.134681871817503,5.588548276270315,2.4047619817106596,COMPLETE
331,2.888718703816784,2026-01-07 05:00:24.556187,2026-01-07 05:00:24.633734,0 days 00:00:00.077547,14,50,3.1389165330532656,3.9620429328186813,3.097503315878684,3.0007152957329906,COMPLETE
335,2.888718703816784,2026-01-07 05:00:25.458070,2026-01-07 05:00:25.530392,0 days 00:00:00.072322,26,49,2.948964201114253,3.211186597893066,3.110811049713293,2.317568863629907,COMPLETE
1793,2.888718703816784,2026-01-07 05:06:31.566946,2026-01-07 05:06:31.663641,0 days 00:00:00.096695,39,49,2.27242368114755,4.031304092270976,3.968591079848421,2.549685048312777,COMPLETE
1408,2.888718703816784,2026-01-07 05:04:42.923186,2026-01-07 05:04:43.003263,0 days 00:00:00.080077,50,49,3.8578689020949186,2.267074908476411,5.657747838403287,3.7677037997807057,COMPLETE
1409,2.888718703816784,2026-01-07 05:04:43.139927,2026-01-07 05:04:43.221415,0 days 00:00:00.081488,32,51,2.143012960537352,2.9571252319497887,3.154365191790297,3.805626635075587,COMPLETE
1891,2.888718703816784,2026-01-07 05:06:57.497786,2026-01-07 05:06:57.584526,0 days 00:00:00.086740,15,51,2.471447219531006,2.398708849914904,3.637525921056142,1.5217453117324453,COMPLETE
1894,2.888718703816784,2026-01-07 05:06:58.240455,2026-01-07 05:06:58.328096,0 days 00:00:00.087641,11,50,3.390489649060649,2.2227682516306437,3.3163622399484307,1.655544767057338,COMPLETE
868,2.888718703816784,2026-01-07 05:02:30.530029,2026-01-07 05:02:30.609154,0 days 00:00:00.079125,25,50,2.1571915617009894,4.396104702627464,5.782135426107735,1.5397098432254788,COMPLETE
1420,2.888718703816784,2026-01-07 05:04:46.098054,2026-01-07 05:04:46.194738,0 days 00:00:00.096684,48,49,2.473665014278406,2.6197617330951295,3.229661645444326,1.722587481981016,COMPLETE
917,2.888718703816784,2026-01-07 05:02:42.286111,2026-01-07 05:02:42.407915,0 days 00:00:00.121804,36,49,2.007133034929033,2.970586897444834,4.0458999935772475,2.757310261186904,COMPLETE
356,2.888718703816784,2026-01-07 05:00:30.116902,2026-01-07 05:00:30.190366,0 days 00:00:00.073464,38,49,3.560608756949373,2.764212592518841,4.458799185364116,3.9439269668902877,COMPLETE
361,2.888718703816784,2026-01-07 05:00:31.373122,2026-01-07 05:00:31.461187,0 days 00:00:00.088065,46,48,3.902269941515222,4.042187442382202,4.29971915805983,2.312508463915838,COMPLETE
1340,2.888718703816784,2026-01-07 05:04:26.170404,2026-01-07 05:04:26.264600,0 days 00:00:00.094196,42,49,2.0643456786848757,3.1941622939438377,4.70315022870579,1.6184703945830008,COMPLETE
1348,2.888718703816784,2026-01-07 05:04:28.385724,2026-01-07 05:04:28.463364,0 days 00:00:00.077640,23,50,2.6791275506549055,4.369558123047872,5.623238961653017,1.5993329347308243,COMPLETE
1352,2.888718703816784,2026-01-07 05:04:29.300978,2026-01-07 05:04:29.386276,0 days 00:00:00.085298,10,48,3.0595786196895514,3.1945338704699036,3.2296275133836105,2.4428556281263263,COMPLETE
691,2.888718703816784,2026-01-07 05:01:49.356350,2026-01-07 05:01:49.451017,0 days 00:00:00.094667,46,49,2.8351975443207578,2.511051563759682,5.4791591977039396,3.2883972567274378,COMPLETE
696,2.888718703816784,2026-01-07 05:01:50.465962,2026-01-07 05:01:50.568239,0 days 00:00:00.102277,36,50,2.0690257075347134,2.6394809852627246,5.3439531354274,1.5477052551896597,COMPLETE
311,2.888718703816784,2026-01-07 05:00:19.377580,2026-01-07 05:00:19.475634,0 days 00:00:00.098054,14,51,2.1883534087690664,3.359754119066647,4.072956806347783,1.5312491892904625,COMPLETE
316,2.888718703816784,2026-01-07 05:00:20.578097,2026-01-07 05:00:20.651188,0 days 00:00:00.073091,43,48,2.4423168089217895,2.370559698451703,4.210240522077875,1.5255359497071013,COMPLETE
318,2.888718703816784,2026-01-07 05:00:21.049338,2026-01-07 05:00:21.148415,0 days 00:00:00.099077,18,48,2.720562788405114,3.7655642583504365,5.283098658414769,1.6230717908329992,COMPLETE
1433,2.888718703816784,2026-01-07 05:04:49.406284,2026-01-07 05:04:49.487280,0 days 00:00:00.080996,39,50,2.9415041603192393,2.429743649559272,4.193204608917596,1.5760900065720465,COMPLETE
1440,2.888718703816784,2026-01-07 05:04:51.103841,2026-01-07 05:04:51.185770,0 days 00:00:00.081929,48,48,3.434120488002545,2.6213161725548293,5.873624743584202,3.0031355134600672,COMPLETE
1441,2.888718703816784,2026-01-07 05:04:51.326696,2026-01-07 05:04:51.408045,0 days 00:00:00.081349,34,48,2.7256331057108127,2.058862620094427,5.938462023000461,2.1862361166526068,COMPLETE
1444,2.888718703816784,2026-01-07 05:04:52.036844,2026-01-07 05:04:52.118383,0 days 00:00:00.081539,49,50,2.20354342877045,2.9026448702914625,3.1223667232878936,2.021347943372075,COMPLETE
1332,2.888718703816784,2026-01-07 05:04:23.882990,2026-01-07 05:04:23.961661,0 days 00:00:00.078671,44,49,2.2199222441966633,2.370576626140729,4.404723679770013,1.7554467761701786,COMPLETE
1362,2.888718703816784,2026-01-07 05:04:31.650779,2026-01-07 05:04:31.724414,0 days 00:00:00.073635,36,51,2.569676169400638,2.179019483548839,4.564743791051798,1.5768491849688326,COMPLETE
611,2.888718703816784,2026-01-07 05:01:30.127318,2026-01-07 05:01:30.212070,0 days 00:00:00.084752,43,51,3.85941351130729,2.1904021581539372,4.706419656446428,3.5387791350467066,COMPLETE
1871,2.888718703816784,2026-01-07 05:06:52.263093,2026-01-07 05:06:52.347672,0 days 00:00:00.084579,28,49,2.6031811733984234,3.67467903643735,5.36096535081343,1.5290378565037974,COMPLETE
395,2.888718703816784,2026-01-07 05:00:39.594705,2026-01-07 05:00:39.708186,0 days 00:00:00.113481,15,48,3.696609341747522,4.019613734033628,3.3473337027915737,1.5223386561403918,COMPLETE
1940,2.888718703816784,2026-01-07 05:07:11.018474,2026-01-07 05:07:11.105671,0 days 00:00:00.087197,39,49,3.16496824809837,2.4491331562052503,5.782609508408757,2.3257060238771166,COMPLETE
1947,2.888718703816784,2026-01-07 05:07:12.814034,2026-01-07 05:07:12.904554,0 days 00:00:00.090520,36,49,2.8520238831051232,2.178772893467503,4.794098458980461,2.4666235765954245,COMPLETE
1950,2.888718703816784,2026-01-07 05:07:13.515513,2026-01-07 05:07:13.602286,0 days 00:00:00.086773,25,50,3.4189096493202706,4.261303038966536,5.867157824994334,2.2357838790478035,COMPLETE
1821,2.888718703816784,2026-01-07 05:06:39.897298,2026-01-07 05:06:39.987668,0 days 00:00:00.090370,23,48,3.1968682970829656,3.7867439248574035,5.890057391721599,1.8986211238522952,COMPLETE
916,2.888718703816784,2026-01-07 05:02:42.079684,2026-01-07 05:02:42.151536,0 days 00:00:00.071852,44,50,3.3398304183542904,2.55500977363541,5.61612214558566,2.8694589466544502,COMPLETE
1255,2.888718703816784,2026-01-07 05:04:04.390667,2026-01-07 05:04:04.472942,0 days 00:00:00.082275,22,50,2.923163992924359,4.082074525726319,5.729522924666429,1.9384406884118959,COMPLETE
1256,2.888718703816784,2026-01-07 05:04:04.645444,2026-01-07 05:04:04.743647,0 days 00:00:00.098203,10,51,2.337610954019345,3.6715874661754055,3.1450501932030943,1.8931576728380894,COMPLETE
1290,2.888718703816784,2026-01-07 05:04:13.023446,2026-01-07 05:04:13.100466,0 days 00:00:00.077020,38,50,2.804555660902856,2.6155366233176514,4.510758342210845,2.0283009244817487,COMPLETE
408,2.888718703816784,2026-01-07 05:00:42.669408,2026-01-07 05:00:42.749386,0 days 00:00:00.079978,11,48,3.2946851783582383,2.853029764306886,3.0556703577146562,2.1953296665978277,COMPLETE
411,2.888718703816784,2026-01-07 05:00:43.343070,2026-01-07 05:00:43.424226,0 days 00:00:00.081156,25,49,2.4302555472235943,3.033740227278212,5.251086042505503,3.736314008760495,COMPLETE
413,2.888718703816784,2026-01-07 05:00:43.794944,2026-01-07 05:00:43.866894,0 days 00:00:00.071950,43,48,2.447778638919922,2.6942640943073655,3.5431039207642976,1.685498311303025,COMPLETE
1529,2.888718703816784,2026-01-07 05:05:16.063550,2026-01-07 05:05:16.161593,0 days 00:00:00.098043,43,51,2.203587643520196,3.054596419155162,3.590278057309015,1.8589802693834767,COMPLETE
859,2.888718703816784,2026-01-07 05:02:28.562382,2026-01-07 05:02:28.644311,0 days 00:00:00.081929,32,49,2.6089675009174336,3.6707148305862605,5.5897305300458395,1.9248309435123077,COMPLETE
861,2.888718703816784,2026-01-07 05:02:29.007903,2026-01-07 05:02:29.085027,0 days 00:00:00.077124,17,51,2.0790029976100826,3.521286320183332,3.154708614281447,2.130102813791667,COMPLETE
862,2.888718703816784,2026-01-07 05:02:29.224981,2026-01-07 05:02:29.308440,0 days 00:00:00.083459,12,49,2.7959388621327417,3.158726914887089,3.136066635128568,2.587341043524993,COMPLETE
833,2.888718703816784,2026-01-07 05:02:22.225450,2026-01-07 05:02:22.303603,0 days 00:00:00.078153,16,51,3.25301962865334,3.125836741966101,3.340374101799519,2.25335405044395,COMPLETE
1459,2.888718703816784,2026-01-07 05:04:57.311617,2026-01-07 05:04:57.412042,0 days 00:00:00.100425,23,49,2.4430747589968047,3.794456442040051,5.021308521906276,1.760959449934442,COMPLETE
278,2.888718703816784,2026-01-07 05:00:11.815858,2026-01-07 05:00:11.894748,0 days 00:00:00.078890,26,48,2.322056672877746,4.266266316437692,5.231652582841832,1.595824343318121,COMPLETE
284,2.888718703816784,2026-01-07 05:00:13.108555,2026-01-07 05:00:13.176460,0 days 00:00:00.067905,25,48,3.0681121712354775,4.091977064433388,5.865004748146161,2.4134644192096655,COMPLETE
287,2.888718703816784,2026-01-07 05:00:13.818612,2026-01-07 05:00:13.904279,0 days 00:00:00.085667,33,51,3.9871953559120907,2.6535089869534305,3.4156760794333767,3.2604514479817075,COMPLETE
690,2.888718703816784,2026-01-07 05:01:49.120902,2026-01-07 05:01:49.192700,0 days 00:00:00.071798,28,49,3.159937774809711,2.66767554823009,5.875283062201346,2.0361956771345855,COMPLETE
1230,2.888718703816784,2026-01-07 05:03:58.524785,2026-01-07 05:03:58.616790,0 days 00:00:00.092005,31,51,3.2812981891048887,2.0731399942765605,5.817676716270237,2.668515220462626,COMPLETE
1207,2.888718703816784,2026-01-07 05:03:53.195322,2026-01-07 05:03:53.272553,0 days 00:00:00.077231,50,50,3.4081199267079714,4.317261080986205,3.9933812368293937,2.203145440714149,COMPLETE
974,2.888718703816784,2026-01-07 05:02:56.400777,2026-01-07 05:02:56.478174,0 days 00:00:00.077397,35,48,2.666293087046987,2.010794981422457,3.9437177238556522,1.5305649620437598,COMPLETE
1259,2.888718703816784,2026-01-07 05:04:05.346233,2026-01-07 05:04:05.446426,0 days 00:00:00.100193,49,48,3.0612635710877747,2.0362698817372387,4.024068448896596,1.725210181978198,COMPLETE
422,2.888718703816784,2026-01-07 05:00:45.787920,2026-01-07 05:00:45.859501,0 days 00:00:00.071581,45,51,3.0154632555535175,2.60947158269496,5.878343991928048,2.175132599900703,COMPLETE
400,2.888718703816784,2026-01-07 05:00:40.965711,2026-01-07 05:00:41.035393,0 days 00:00:00.069682,34,48,2.4218792037020345,2.831655486390527,4.375136815494883,1.9109922375688602,COMPLETE
404,2.888718703816784,2026-01-07 05:00:41.800390,2026-01-07 05:00:41.873679,0 days 00:00:00.073289,47,51,2.133979583581112,4.143446781285146,3.52595514356668,2.1059500671516584,COMPLETE
1236,2.888718703816784,2026-01-07 05:03:59.886826,2026-01-07 05:03:59.968462,0 days 00:00:00.081636,38,51,2.085590587375939,4.386973909785503,5.416069353069395,3.0935996095747966,COMPLETE
1270,2.888718703816784,2026-01-07 05:04:08.192902,2026-01-07 05:04:08.278357,0 days 00:00:00.085455,20,49,3.6178130183024213,3.6786132129456535,3.1403197872444024,3.0312182315633303,COMPLETE
1884,2.888718703816784,2026-01-07 05:06:55.695512,2026-01-07 05:06:55.814159,0 days 00:00:00.118647,43,49,2.3024022525209094,2.612568369739013,4.2173125943230865,2.065041796569389,COMPLETE
842,2.888718703816784,2026-01-07 05:02:24.271327,2026-01-07 05:02:24.353197,0 days 00:00:00.081870,23,48,2.2286631304428455,4.114155737069821,5.640689897992725,1.6967742075024306,COMPLETE
243,2.888718703816784,2026-01-07 05:00:03.341259,2026-01-07 05:00:03.426062,0 days 00:00:00.084803,14,48,3.208407176163746,3.5806574216134774,3.4813237643941757,2.1097779661531724,COMPLETE
1486,2.888718703816784,2026-01-07 05:05:04.849628,2026-01-07 05:05:04.949968,0 days 00:00:00.100340,30,50,2.4267612316304334,4.116386755564018,5.7759451509375666,2.2354009190261475,COMPLETE
1456,2.888718703816784,2026-01-07 05:04:56.284820,2026-01-07 05:04:56.376525,0 days 00:00:00.091705,12,49,2.430350538496707,3.55501317757885,3.715205619870358,1.7710314882438678,COMPLETE
1518,2.888718703816784,2026-01-07 05:05:13.008159,2026-01-07 05:05:13.090088,0 days 00:00:00.081929,38,51,2.0303492786916126,2.849734398053975,3.836369036679017,1.7194759953962429,COMPLETE
192,2.888718703816784,2026-01-07 04:59:50.765866,2026-01-07 04:59:50.831216,0 days 00:00:00.065350,29,51,2.591760564345649,2.1736611720982832,4.151503831799048,1.5239931856315958,COMPLETE
1249,2.888718703816784,2026-01-07 05:04:03.039707,2026-01-07 05:04:03.118496,0 days 00:00:00.078789,13,48,2.0272177931597213,4.047765828058795,3.0582476982747333,2.0926573591468136,COMPLETE
1251,2.888718703816784,2026-01-07 05:04:03.481163,2026-01-07 05:04:03.576056,0 days 00:00:00.094893,16,50,2.2726634649355693,3.140765862563228,3.8318944641446384,1.9148842138971562,COMPLETE
989,2.888718703816784,2026-01-07 05:02:59.806058,2026-01-07 05:02:59.890098,0 days 00:00:00.084040,25,50,3.565939167240469,3.089013910680563,3.0683520239512543,2.6178477044373203,COMPLETE
961,2.888718703816784,2026-01-07 05:02:53.198452,2026-01-07 05:02:53.276992,0 days 00:00:00.078540,43,51,2.297162962347514,3.9380196358025987,3.040127273910192,1.9828033652368493,COMPLETE
1193,2.888718703816784,2026-01-07 05:03:49.416445,2026-01-07 05:03:49.512220,0 days 00:00:00.095775,50,48,3.5887525813946697,2.141192800308481,5.126034481549679,2.72419927687425,COMPLETE
1829,2.888718703816784,2026-01-07 05:06:41.805108,2026-01-07 05:06:41.897565,0 days 00:00:00.092457,34,48,2.549118979507855,3.367523031147037,3.198206358379257,2.013027721620092,COMPLETE
