number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_median_length,params_min_period,params_sigmoid_margin,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,params_trim_percent,state
547,2.9841598796903104,2026-01-06 21:27:30.989761,2026-01-06 21:27:31.146836,0 days 00:00:00.157075,15,8,49,2.613319121278596,10,10,16,14,3,0.26164420509152536,4.354897075611815,36,2,7,5.80824792688666,3.212776525037401,0.2863786592836364,COMPLETE
1547,2.9841598796903104,2026-01-06 21:32:36.682102,2026-01-06 21:32:36.859129,0 days 00:00:00.177027,24,8,48,2.758338891803084,13,10,15,12,3,0.08574320778917882,3.0533017741315507,30,5,6,3.8725497239576723,3.577152120819076,0.026916393867018704,COMPLETE
1752,2.98254374170453,2026-01-06 21:33:41.441255,2026-01-06 21:33:41.600675,0 days 00:00:00.159420,11,14,33,3.8184927213127766,8,9,18,13,2,0.13878780754999462,4.484878740914667,31,4,9,4.7040284820428635,2.2322880549578503,0.1502436579805061,COMPLETE
1034,2.98254374170453,2026-01-06 21:29:55.021855,2026-01-06 21:29:55.187599,0 days 00:00:00.165744,29,13,31,3.079809477300983,9,10,17,16,2,0.18578667267789706,3.641718911333774,31,5,8,5.87131371827371,3.752261804795087,0.26990196218284807,COMPLETE
865,2.98254374170453,2026-01-06 21:29:04.258861,2026-01-06 21:29:04.397840,0 days 00:00:00.138979,23,14,30,2.7066912302908106,5,8,16,14,2,0.11502191231911454,3.7303394004135804,36,4,8,4.643225993005258,3.6074313007959393,0.18862317253431532,COMPLETE
1151,2.98254374170453,2026-01-06 21:30:33.269853,2026-01-06 21:30:33.457020,0 days 00:00:00.187167,13,13,43,3.7678712682853903,5,10,17,18,2,0.12627109685841892,2.893390657197364,33,1,7,4.652698544437119,3.0349961230684674,0.27205262607130937,COMPLETE
863,2.98254374170453,2026-01-06 21:29:03.687113,2026-01-06 21:29:03.844537,0 days 00:00:00.157424,24,12,42,3.9944574760306653,13,8,14,11,4,0.19841056746678026,3.200132054874103,35,4,7,5.259134718996162,3.1302443437542804,0.2337076503600871,COMPLETE
1021,2.98254374170453,2026-01-06 21:29:50.688749,2026-01-06 21:29:50.835893,0 days 00:00:00.147144,28,12,33,3.366108908555212,6,6,16,10,3,0.19149379376445536,3.028027322108495,35,4,6,3.508708985051792,3.894294550243523,0.01829854396719586,COMPLETE
1327,2.98254374170453,2026-01-06 21:31:29.151690,2026-01-06 21:31:29.329103,0 days 00:00:00.177413,10,13,45,2.7536974686748215,7,8,16,10,3,0.07492838873690601,2.499438186902662,34,5,9,4.155141894889105,2.1852052916979536,0.0477795987850862,COMPLETE
1173,2.9823035043096855,2026-01-06 21:30:39.666885,2026-01-06 21:30:39.872925,0 days 00:00:00.206040,17,10,41,3.2510893749353538,5,8,15,15,6,0.1899257047439892,3.0150302242561753,30,2,6,5.681743576533596,2.9448570247916845,0.2904561257832517,COMPLETE
388,2.9823035043096855,2026-01-06 21:26:47.268629,2026-01-06 21:26:47.432109,0 days 00:00:00.163480,13,8,40,2.9424058918728524,9,6,12,10,6,0.11466123521079406,3.1070126289427518,31,5,9,5.029473025696046,3.8372071175356277,0.16389015892425085,COMPLETE
1244,2.9823035043096855,2026-01-06 21:31:03.112906,2026-01-06 21:31:03.268305,0 days 00:00:00.155399,15,11,40,3.7119956506748344,6,10,14,14,5,0.19399266764778048,2.949423702910682,32,3,7,3.818631550310057,2.545405912493382,0.2786518773360088,COMPLETE
299,2.9785789084468486,2026-01-06 21:26:21.705211,2026-01-06 21:26:21.910775,0 days 00:00:00.205564,10,11,55,2.132416403155131,9,9,23,19,2,0.0682274651010121,3.7598809900368098,34,3,4,5.768978893148423,3.40153263975708,0.2066240830601348,COMPLETE
75,2.9785789084468486,2026-01-06 21:25:21.864466,2026-01-06 21:25:22.045731,0 days 00:00:00.181265,12,12,41,2.348154779094331,8,10,24,20,2,0.06232430992266248,3.0337819872380267,38,5,2,3.2320411845549675,3.6879568230432977,0.18313203955394453,COMPLETE
92,2.9785789084468486,2026-01-06 21:25:26.586472,2026-01-06 21:25:26.718913,0 days 00:00:00.132441,23,12,37,2.1331657935336086,10,10,24,18,2,0.03097377522291942,4.322780808795777,38,3,2,3.829973711762443,3.906771485776629,0.20877160948213946,COMPLETE
747,2.9760998753549672,2026-01-06 21:28:28.383785,2026-01-06 21:28:28.562713,0 days 00:00:00.178928,15,10,35,3.7763053917056806,6,9,19,11,3,0.2290463363575292,3.0437147115022753,39,3,8,5.119236685025795,2.2966160056186045,0.21816843274064826,COMPLETE
145,2.9757395091249514,2026-01-06 21:25:41.263954,2026-01-06 21:25:41.424462,0 days 00:00:00.160508,17,9,35,2.8115937444596306,6,10,11,14,4,0.07032715338982236,4.22822363870705,42,1,6,5.423311729414947,3.1238220449377665,0.2769064996065035,COMPLETE
120,2.974768378248788,2026-01-06 21:25:34.129913,2026-01-06 21:25:34.316347,0 days 00:00:00.186434,11,10,48,3.4002058033574682,7,7,22,18,3,0.10940506086180893,2.530424646666488,38,5,4,3.4106621095049565,2.036990863913,0.15472117863512186,COMPLETE
602,2.974650941973763,2026-01-06 21:27:46.659105,2026-01-06 21:27:46.807719,0 days 00:00:00.148614,13,15,40,3.4981480830289238,5,10,16,12,3,0.13610884806548795,2.5919293097873095,33,1,10,4.671025777183845,2.871722518740684,0.2398879542705128,COMPLETE
810,2.974650941973763,2026-01-06 21:28:47.064678,2026-01-06 21:28:47.278565,0 days 00:00:00.213887,27,14,41,2.895742441652523,6,10,16,14,3,0.2883720782524435,2.886968728554243,31,4,8,4.979264222298176,3.6715343594177177,0.2285661364034295,COMPLETE
829,2.974650941973763,2026-01-06 21:28:52.755914,2026-01-06 21:28:52.902926,0 days 00:00:00.147012,27,14,41,3.3253306211318376,5,10,16,15,3,0.04645121190154905,3.7302378693087843,32,4,6,5.973927122967255,3.7272497684996115,0.19181126570360388,COMPLETE
1004,2.974650941973763,2026-01-06 21:29:45.640218,2026-01-06 21:29:45.805988,0 days 00:00:00.165770,12,14,41,3.076617736649114,7,10,15,10,3,0.1869921040365055,3.6357347897669947,32,3,7,5.703167256673171,2.4900379328599227,0.23301820227134465,COMPLETE
1800,2.9712283700217896,2026-01-06 21:33:56.579588,2026-01-06 21:33:56.737053,0 days 00:00:00.157465,14,13,40,2.754409127631038,5,10,15,19,6,0.2851034780384269,2.666405948497562,38,4,8,3.074034359001229,1.786981674853836,0.14942195421243928,COMPLETE
861,2.9706171546295597,2026-01-06 21:29:03.064436,2026-01-06 21:29:03.237848,0 days 00:00:00.173412,16,10,47,3.922877671365536,6,5,19,11,4,0.10563077536879387,3.066568094693979,36,4,10,5.73086969204304,2.6553280760261133,0.26006564718794645,COMPLETE
167,2.9706171546295597,2026-01-06 21:25:46.961887,2026-01-06 21:25:47.113992,0 days 00:00:00.152105,15,13,37,2.1331533030373633,7,9,20,15,3,0.10780231251716699,2.564892266768959,38,4,2,3.915342334923737,2.7957182690693507,0.14787176334498653,COMPLETE
119,2.9706171546295597,2026-01-06 21:25:33.863618,2026-01-06 21:25:34.006883,0 days 00:00:00.143265,12,12,38,3.077666905789101,6,9,20,16,2,0.09803407268431517,2.570496827836656,36,3,2,3.602259736615675,2.1790854273678866,0.14712221850611504,COMPLETE
303,2.9706171546295597,2026-01-06 21:26:22.815696,2026-01-06 21:26:22.985877,0 days 00:00:00.170181,22,12,53,3.3422103687163878,5,9,21,13,2,0.17311536984767142,3.463020216303533,35,3,7,5.694499150606,2.6051051430427976,0.24360825281841755,COMPLETE
185,2.9704815539335985,2026-01-06 21:25:51.629622,2026-01-06 21:25:51.761349,0 days 00:00:00.131727,15,11,47,3.1769998787154328,9,9,23,16,3,0.0006400288460611525,2.9870088812177618,33,2,2,3.453582318622412,2.109706318864541,0.1459091885451647,COMPLETE
613,2.9668274450662966,2026-01-06 21:27:49.806736,2026-01-06 21:27:50.003285,0 days 00:00:00.196549,14,12,41,2.243593146189201,7,9,18,11,5,0.22619632808351986,4.194067750407284,37,2,6,5.995197326124465,2.632281162947708,0.2228482289872604,COMPLETE
548,2.966803339902883,2026-01-06 21:27:31.268266,2026-01-06 21:27:31.406813,0 days 00:00:00.138547,14,11,53,2.3331996263791157,6,9,21,10,5,0.27638385514671227,4.260551409938803,33,2,8,5.853374944081471,3.511434140825157,0.28742740696377134,COMPLETE
110,2.966803339902883,2026-01-06 21:25:31.490117,2026-01-06 21:25:31.623646,0 days 00:00:00.133529,11,14,31,2.9564986849993184,8,10,23,18,4,0.14432368812756796,2.7158294165684334,35,3,3,3.6699808386267465,2.2253599513578575,0.21324577970997916,COMPLETE
1415,2.965947208765002,2026-01-06 21:31:55.754899,2026-01-06 21:31:55.906578,0 days 00:00:00.151679,24,8,44,3.0236715763392774,18,6,13,12,4,0.1835055460899855,2.5558175735764337,39,5,9,4.757658613389322,3.6028094813623737,0.128647280858553,COMPLETE
443,2.965947208765002,2026-01-06 21:27:02.110101,2026-01-06 21:27:02.248839,0 days 00:00:00.138738,22,8,42,3.114422838114268,6,7,13,10,4,0.1975559983136346,2.654888225596964,39,5,9,5.7813249926807355,2.4852486463246177,0.1598783586595944,COMPLETE
216,2.965947208765002,2026-01-06 21:25:59.644550,2026-01-06 21:25:59.776331,0 days 00:00:00.131781,18,11,43,3.724320894611468,10,10,13,13,3,0.09464222322079385,3.889510368992143,40,3,2,4.683721156504731,2.5948559680954753,0.2374894823370581,COMPLETE
133,2.965947208765002,2026-01-06 21:25:37.853357,2026-01-06 21:25:37.990255,0 days 00:00:00.136898,14,9,32,2.5804634992096585,5,10,14,18,3,0.13520559499476767,4.168318125138456,37,1,5,4.633848684857963,1.8851482638255264,0.28492818176574763,COMPLETE
677,2.965478967536568,2026-01-06 21:28:08.022820,2026-01-06 21:28:08.170247,0 days 00:00:00.147427,16,13,39,3.4676046492499926,11,9,17,10,3,0.10748283576176598,3.0650599016003217,35,4,10,5.03592853445828,3.1749822238096335,0.22245848101355514,COMPLETE
975,2.965478967536568,2026-01-06 21:29:36.775670,2026-01-06 21:29:36.924265,0 days 00:00:00.148595,25,12,39,2.723906089089183,9,8,17,12,3,0.16509161452096469,3.3282374333773883,36,3,3,5.451109535814243,3.586011706165229,0.05321446051868106,COMPLETE
1812,2.962158206899349,2026-01-06 21:34:00.188939,2026-01-06 21:34:00.349600,0 days 00:00:00.160661,13,8,37,2.373841762499808,9,9,12,16,4,0.2663168861027622,2.515310489387025,42,4,9,3.92001148889793,2.4556860556553355,0.0714831703121002,COMPLETE
196,2.961705191633577,2026-01-06 21:25:54.472827,2026-01-06 21:25:54.603929,0 days 00:00:00.131102,14,11,40,3.9492694791950615,11,9,14,14,4,0.09264801887683488,3.9719405508672483,41,1,2,5.354635037445607,2.2752418001169135,0.2357429453511604,COMPLETE
190,2.961705191633577,2026-01-06 21:25:52.872565,2026-01-06 21:25:53.017394,0 days 00:00:00.144829,16,11,38,3.9563217138725886,8,9,13,12,4,0.14435221327378273,4.255360543777595,43,2,3,5.182240934242178,2.1128631942381904,0.26805835691780094,COMPLETE
964,2.961103034950654,2026-01-06 21:29:33.520164,2026-01-06 21:29:33.677503,0 days 00:00:00.157339,15,11,35,2.796779960331484,7,8,14,10,6,0.23163643354303098,3.1595249299079247,38,5,9,5.259901210985944,3.5893314096020412,0.033218462373851475,COMPLETE
1166,2.961103034950654,2026-01-06 21:30:37.688676,2026-01-06 21:30:37.836395,0 days 00:00:00.147719,17,10,32,2.7946530113821413,5,7,15,13,7,0.215635518717713,3.3418441288737206,33,4,5,3.185480615136306,1.7052947725147973,0.032160624165466424,COMPLETE
469,2.961103034950654,2026-01-06 21:27:09.198590,2026-01-06 21:27:09.340182,0 days 00:00:00.141592,11,11,30,3.651361615932399,7,10,15,14,7,0.24607662430026625,2.0543400297986776,33,5,7,4.356484887590278,2.1400145082233277,0.13872744057435027,COMPLETE
597,2.958331712173692,2026-01-06 21:27:45.337678,2026-01-06 21:27:45.481194,0 days 00:00:00.143516,13,8,30,3.544819434112757,6,9,20,14,4,0.10943040054832857,2.1583180620935636,31,4,9,4.652073787814899,2.246919867759164,0.16751226956632517,COMPLETE
1679,2.957954431186479,2026-01-06 21:33:18.471058,2026-01-06 21:33:18.655970,0 days 00:00:00.184912,22,8,35,3.062742145439799,6,8,17,10,5,0.15126714522269818,3.237150301122918,32,5,6,3.8610055695149113,3.3019048957321573,0.04321447958711054,COMPLETE
1840,2.957954431186479,2026-01-06 21:34:09.052687,2026-01-06 21:34:09.253144,0 days 00:00:00.200457,18,10,45,3.20914042934195,6,10,19,15,3,0.14629958352229114,2.879745082748699,32,1,8,4.140637550243303,3.0773811144567955,0.2807153651674558,COMPLETE
362,2.957954431186479,2026-01-06 21:26:39.683141,2026-01-06 21:26:39.872959,0 days 00:00:00.189818,11,9,35,3.4368809433281085,7,6,19,11,4,0.23608992849244811,2.7218620418235937,31,5,5,4.234458683427076,3.3498856889794624,0.1812189687305459,COMPLETE
1566,2.957954431186479,2026-01-06 21:32:42.504291,2026-01-06 21:32:42.657794,0 days 00:00:00.153503,30,8,35,3.0473903354102605,6,6,18,11,5,0.16550304902776541,3.9097343951156387,31,4,7,4.955515220000315,2.8907160784394845,0.06412270635956152,COMPLETE
29,2.955791888311864,2026-01-06 21:25:09.328195,2026-01-06 21:25:09.457106,0 days 00:00:00.128911,10,10,72,2.6305882773825067,6,9,25,20,2,0.0462302201400931,3.2890232350542927,40,3,4,4.750484554271879,2.901405687596929,0.24974705012594672,COMPLETE
644,2.9546151535486724,2026-01-06 21:27:58.824455,2026-01-06 21:27:58.960196,0 days 00:00:00.135741,20,8,69,3.3786218404385147,9,9,12,10,5,0.24346642229360344,3.7702245851834504,33,3,10,5.217315137724661,2.461912489926407,0.1969260163937451,COMPLETE
1995,2.9546151535486724,2026-01-06 21:35:00.101633,2026-01-06 21:35:00.265682,0 days 00:00:00.164049,21,11,46,2.5747484098135365,6,10,16,20,3,0.2894555191547712,3.029257840662628,33,5,5,5.145110851680061,2.214895432786723,0.2962074058506291,COMPLETE
657,2.9546151535486724,2026-01-06 21:28:02.378313,2026-01-06 21:28:02.523746,0 days 00:00:00.145433,20,13,67,3.5143802142137712,6,9,15,13,4,0.19911891104934737,3.7001232442984398,32,1,7,3.9949971468797765,3.0604693255797,0.2869466442743301,COMPLETE
1643,2.9546151535486724,2026-01-06 21:33:06.827247,2026-01-06 21:33:06.982744,0 days 00:00:00.155497,23,11,47,2.063121180842906,11,9,14,13,4,0.2869675907243052,2.264649936883935,34,3,6,3.6970716282658773,1.9056071607692493,0.2944957215620164,COMPLETE
1138,2.9546151535486724,2026-01-06 21:30:28.926055,2026-01-06 21:30:29.087496,0 days 00:00:00.161441,19,11,46,3.124089816155102,6,9,14,10,4,0.15210922361890772,2.7712265392213973,31,4,7,5.682438121468096,3.2098997245983805,0.27332293016099996,COMPLETE
740,2.9546151535486724,2026-01-06 21:28:26.197600,2026-01-06 21:28:26.409459,0 days 00:00:00.211859,15,10,70,3.1022021632040597,5,8,15,13,4,0.08301730870814092,2.5693264631687365,34,4,10,3.111576852998436,3.545765556870032,0.22443866043794786,COMPLETE
699,2.9546151535486724,2026-01-06 21:28:13.979930,2026-01-06 21:28:14.118312,0 days 00:00:00.138382,19,12,42,3.055800177128849,8,10,16,10,3,0.253709342634305,2.9014927438426943,33,3,7,4.912657195151116,2.5144709860164784,0.28607054848676733,COMPLETE
1124,2.9546151535486724,2026-01-06 21:30:23.666840,2026-01-06 21:30:23.834131,0 days 00:00:00.167291,17,9,65,3.1964554854167764,12,9,14,15,5,0.16093279861878265,2.649770839267459,31,4,10,4.346584320515918,3.8318368359985646,0.1936541517214492,COMPLETE
701,2.9546151535486724,2026-01-06 21:28:14.538162,2026-01-06 21:28:14.672984,0 days 00:00:00.134822,14,9,46,3.186202983797222,14,5,14,12,5,0.257184107401132,3.7986679804971497,31,3,9,3.8566753903865196,3.4544600801038987,0.1925541467275403,COMPLETE
1392,2.9546151535486724,2026-01-06 21:31:48.548619,2026-01-06 21:31:48.698241,0 days 00:00:00.149622,23,13,43,2.7625965914400434,10,8,17,12,3,0.2764819120804149,3.8480219015039405,32,5,10,4.912507174875705,3.4987483800166146,0.22066053402068905,COMPLETE
329,2.9546151535486724,2026-01-06 21:26:30.118826,2026-01-06 21:26:30.305502,0 days 00:00:00.186676,23,8,68,3.7155641345398234,7,8,15,13,4,0.2908041740043965,2.5195403625139376,38,3,6,4.0842049969925,2.7684324409208863,0.1889330153838875,COMPLETE
1822,2.9546151535486724,2026-01-06 21:34:03.204347,2026-01-06 21:34:03.363614,0 days 00:00:00.159267,16,11,59,3.888722487911365,5,10,12,10,5,0.22439380516524685,3.2823155123179992,34,3,10,4.66431792360234,3.6541331425533947,0.20977565533778256,COMPLETE
1925,2.9546151535486724,2026-01-06 21:34:37.879518,2026-01-06 21:34:38.042579,0 days 00:00:00.163061,24,10,44,2.7754073086566935,11,9,13,11,5,0.19040456403692682,2.85076137179194,31,5,10,5.012764014194652,3.1567467284023123,0.20323905130692174,COMPLETE
1202,2.9546151535486724,2026-01-06 21:30:49.240931,2026-01-06 21:30:49.406561,0 days 00:00:00.165630,14,11,47,2.4341623086208934,6,9,15,11,4,0.19292814698793914,2.4392559400686085,33,3,5,4.008091380256047,1.7967308096024022,0.10962028606714921,COMPLETE
600,2.9546151535486724,2026-01-06 21:27:46.130194,2026-01-06 21:27:46.278120,0 days 00:00:00.147926,10,11,61,3.9822103562590105,7,10,15,11,4,0.2126210001062135,3.0381841547743687,31,1,8,4.155165606986335,2.5939068854358354,0.18500605888810157,COMPLETE
798,2.9546151535486724,2026-01-06 21:28:43.436160,2026-01-06 21:28:43.578067,0 days 00:00:00.141907,12,10,72,2.7886291685101696,9,6,15,11,3,0.11486662485233079,2.1812765899524824,33,5,8,4.563167418111285,1.8994134507744367,0.0561041749486219,COMPLETE
1309,2.9546151535486724,2026-01-06 21:31:23.597944,2026-01-06 21:31:23.778205,0 days 00:00:00.180261,20,9,46,3.4911094067461805,9,6,13,10,5,0.129897287508286,2.4742611610706158,33,2,10,4.47280649095285,2.9819797628273887,0.1196814870086388,COMPLETE
511,2.9546151535486724,2026-01-06 21:27:20.672113,2026-01-06 21:27:20.811903,0 days 00:00:00.139790,12,10,74,2.5787273448814205,11,7,13,11,4,0.19275433322285,3.334563299796084,35,3,10,5.1445970252410245,2.4499198603647825,0.14504540077547712,COMPLETE
510,2.9546151535486724,2026-01-06 21:27:20.411218,2026-01-06 21:27:20.553757,0 days 00:00:00.142539,10,10,46,2.712074588705708,7,10,14,13,4,0.13004131763579804,2.190660655079182,35,3,2,4.3889380557138145,3.545234543882045,0.24410331131259996,COMPLETE
1699,2.9546151535486724,2026-01-06 21:33:24.921125,2026-01-06 21:33:25.170024,0 days 00:00:00.248899,29,10,47,2.198208937706116,8,9,15,19,3,0.2901938100897812,3.1206126456649956,33,4,5,4.458458527344581,2.7576134218702344,0.2341979784496639,COMPLETE
1701,2.9546151535486724,2026-01-06 21:33:25.645710,2026-01-06 21:33:25.904569,0 days 00:00:00.258859,29,10,61,2.2543035756897996,6,10,12,20,5,0.2812056138310519,3.251986172296691,33,4,6,3.9441288402703343,2.213668860016832,0.21821311572681323,COMPLETE
455,2.9546151535486724,2026-01-06 21:27:05.344348,2026-01-06 21:27:05.476755,0 days 00:00:00.132407,16,11,57,3.751257387068709,6,9,15,16,4,0.2791250590815127,3.280685536852151,33,3,6,4.076265307002166,2.934088922961361,0.15415037040467175,COMPLETE
376,2.9546151535486724,2026-01-06 21:26:43.743730,2026-01-06 21:26:43.883593,0 days 00:00:00.139863,18,10,52,3.887909884419475,10,10,17,18,3,0.23933706851806272,2.9957635655137818,34,4,8,5.1849439199219525,3.1650004323321173,0.15580456480260046,COMPLETE
1474,2.9546151535486724,2026-01-06 21:32:14.176901,2026-01-06 21:32:14.335247,0 days 00:00:00.158346,23,9,46,2.1165358265782412,9,9,13,19,5,0.2869766757286858,3.56189155832944,31,2,6,4.678331424333534,2.5066220569415876,0.24738760315098093,COMPLETE
938,2.9546151535486724,2026-01-06 21:29:25.737275,2026-01-06 21:29:25.976510,0 days 00:00:00.239235,14,10,71,2.2048747100130406,7,9,14,14,4,0.26731457332161845,2.430542226346193,32,5,9,4.4507909065566515,1.589163376099292,0.06512823365338724,COMPLETE
1451,2.952544411205039,2026-01-06 21:32:07.100525,2026-01-06 21:32:07.250177,0 days 00:00:00.149652,14,10,40,3.703406460498176,5,10,16,15,4,0.1267522000173296,2.5622779280807757,30,5,6,4.082555875412939,2.3954577038098273,0.2038822905806755,COMPLETE
596,2.9525271480616353,2026-01-06 21:27:45.053211,2026-01-06 21:27:45.212821,0 days 00:00:00.159610,16,8,42,3.4456896316190475,8,10,15,11,3,0.2326680911941402,2.2829383279568765,30,4,4,4.352305789403891,3.3473436701411288,0.15321945354583524,COMPLETE
322,2.9525271480616353,2026-01-06 21:26:28.287033,2026-01-06 21:26:28.422047,0 days 00:00:00.135014,28,8,52,3.479485449292011,9,8,16,14,3,0.18468653790839734,2.84080470972713,38,3,9,5.9936751566376225,3.363667193948586,0.2297046844480179,COMPLETE
115,2.952349309471194,2026-01-06 21:25:32.791285,2026-01-06 21:25:32.924962,0 days 00:00:00.133677,11,13,32,2.897173899030661,8,10,22,20,3,0.16987360544018273,2.938047264247053,33,2,2,3.5991451032908914,2.6222870955397464,0.20299215118831598,COMPLETE
1431,2.952349309471194,2026-01-06 21:32:00.733015,2026-01-06 21:32:00.890422,0 days 00:00:00.157407,13,14,40,3.9181485407090015,5,10,19,12,4,0.058803930726719654,2.4886747041534294,31,3,10,4.012822240035498,3.0009927658471365,0.25307371891609914,COMPLETE
1924,2.952349309471194,2026-01-06 21:34:37.573048,2026-01-06 21:34:37.748039,0 days 00:00:00.174991,20,14,39,3.495355428333335,5,10,20,14,5,0.17978753046777243,2.572288784132872,31,2,9,3.350540488521519,2.9705638193330364,0.2486098129611461,COMPLETE
1827,2.952349309471194,2026-01-06 21:34:04.926601,2026-01-06 21:34:05.092325,0 days 00:00:00.165724,10,12,40,2.1687069177489113,12,9,19,15,4,0.22180989804882528,3.560780651372485,30,4,9,4.147590013163171,1.7373822875964813,0.16828630848899787,COMPLETE
1902,2.952349309471194,2026-01-06 21:34:30.220195,2026-01-06 21:34:30.393484,0 days 00:00:00.173289,11,13,40,2.145207580966475,10,9,21,13,4,0.2614082610589733,3.3803403814786637,31,5,5,3.8649117705373603,2.1527800463357805,0.24105046200746208,COMPLETE
1212,2.9523227155519307,2026-01-06 21:30:52.647400,2026-01-06 21:30:52.807043,0 days 00:00:00.159643,13,8,41,2.3346885467296197,9,9,13,16,4,0.2999252469551115,2.1361163082519528,33,5,10,3.32850916944546,1.5885155510572173,0.17703142926897977,COMPLETE
569,2.9523227155519307,2026-01-06 21:27:37.134407,2026-01-06 21:27:37.280098,0 days 00:00:00.145691,19,8,40,2.3424271496018596,8,10,14,10,4,0.12708584971220607,2.9004542767683517,33,4,6,5.1422013849336565,3.2456821249320487,0.2500132790880167,COMPLETE
918,2.9523227155519307,2026-01-06 21:29:19.785643,2026-01-06 21:29:19.922498,0 days 00:00:00.136855,10,9,41,2.427037106730738,6,9,14,14,4,0.24092858608995665,2.573958942510871,30,5,5,3.9994405922044716,1.564343449552861,0.171349066498972,COMPLETE
1941,2.9523227155519307,2026-01-06 21:34:42.879807,2026-01-06 21:34:43.044860,0 days 00:00:00.165053,29,8,41,3.653393131484318,9,7,13,12,4,0.28834231254169684,2.945715335502687,33,2,3,5.058055998152915,3.1112939669153317,0.02969518431102843,COMPLETE
1948,2.9523227155519307,2026-01-06 21:34:45.062669,2026-01-06 21:34:45.222548,0 days 00:00:00.159879,26,8,40,2.8778899529345496,9,9,15,19,4,0.1921680101378285,2.722647226585679,32,3,9,5.379821053909108,1.6758411935721278,0.14257419033513868,COMPLETE
881,2.9518309806771033,2026-01-06 21:29:09.064766,2026-01-06 21:29:09.222676,0 days 00:00:00.157910,19,13,49,3.719189057743555,8,10,20,11,5,0.10291587508380953,2.3852900996030395,36,3,7,3.463150003610213,2.719783346456781,0.1249072163089074,COMPLETE
77,2.9513630817624286,2026-01-06 21:25:22.417095,2026-01-06 21:25:22.594880,0 days 00:00:00.177785,20,12,59,2.4101599148283386,5,10,24,19,3,0.1087853164004833,3.9234440917816795,36,5,2,4.5435683674815595,3.3267342917512335,0.1502002827052679,COMPLETE
404,2.9513630817624286,2026-01-06 21:26:51.571023,2026-01-06 21:26:51.703596,0 days 00:00:00.132573,14,11,64,2.6070839071738834,7,7,24,14,3,0.09170651169104312,3.711691753087397,33,5,6,5.903593309245169,3.992712453856539,0.2889741185726429,COMPLETE
280,2.9501161683457906,2026-01-06 21:26:16.658692,2026-01-06 21:26:16.791401,0 days 00:00:00.132709,17,15,43,2.0354799506889396,5,8,23,13,5,0.09108556958994865,4.095604320602378,33,2,10,5.083687021453861,3.776073614646493,0.2053123588263741,COMPLETE
271,2.947469000269823,2026-01-06 21:26:14.218528,2026-01-06 21:26:14.359226,0 days 00:00:00.140698,16,12,67,2.1304852489841837,11,9,18,13,4,0.025454537306013554,3.4782116700714356,42,1,8,5.490872259159843,3.266411561468523,0.1991285040752764,COMPLETE
1015,2.947469000269823,2026-01-06 21:29:48.912276,2026-01-06 21:29:49.057494,0 days 00:00:00.145218,26,10,67,2.7240741610698467,13,8,20,11,4,0.2654769313940331,2.8880222718302146,38,3,6,5.227132503180496,3.110745841147651,0.10206336384451706,COMPLETE
84,2.947469000269823,2026-01-06 21:25:24.397765,2026-01-06 21:25:24.528544,0 days 00:00:00.130779,22,14,69,2.4168596006867284,5,9,22,19,2,0.09170763916028911,4.038535713045062,39,5,2,3.500328738320341,3.6485328398965633,0.12403881734023096,COMPLETE
130,2.947469000269823,2026-01-06 21:25:37.022745,2026-01-06 21:25:37.152575,0 days 00:00:00.129830,11,11,60,3.047162589145983,6,6,24,20,4,0.16369702052723087,2.3791281180415904,36,5,4,3.385408056726925,2.024962873944917,0.136138421200791,COMPLETE
1337,2.947305086444179,2026-01-06 21:31:32.095204,2026-01-06 21:31:32.245418,0 days 00:00:00.150214,14,15,35,3.459759992808405,9,9,18,12,5,0.060556474312402214,3.2875393675435807,30,4,7,4.031824124351003,2.839783394354036,0.2302547335380622,COMPLETE
425,2.947305086444179,2026-01-06 21:26:57.228311,2026-01-06 21:26:57.364184,0 days 00:00:00.135873,20,11,34,3.137701114427176,5,8,14,12,7,0.16510975327674793,2.8306419865298893,31,4,10,5.196741191583989,3.5447854589069654,0.28041086764742773,COMPLETE
1895,2.947305086444179,2026-01-06 21:34:27.831411,2026-01-06 21:34:27.994271,0 days 00:00:00.162860,28,16,30,2.358422211712764,5,10,17,14,5,0.20836850486179348,3.445743364803543,31,5,9,4.739724854916372,3.88256138481875,0.16857857088096734,COMPLETE
1362,2.947305086444179,2026-01-06 21:31:39.569569,2026-01-06 21:31:39.731783,0 days 00:00:00.162214,29,13,37,2.6826387019053044,5,9,16,16,5,0.23727055854057377,3.14760759319536,33,5,4,3.167584117106065,2.143272805023141,0.06500285379063442,COMPLETE
1530,2.947305086444179,2026-01-06 21:32:31.498529,2026-01-06 21:32:31.697760,0 days 00:00:00.199231,15,12,33,2.7828230593438676,10,8,15,11,7,0.26652390969588213,2.6438034794106633,30,4,8,3.314780617297162,1.5575082313569013,0.027473968989245715,COMPLETE
1961,2.947305086444179,2026-01-06 21:34:49.183729,2026-01-06 21:34:49.344872,0 days 00:00:00.161143,21,16,33,3.1283555620618846,7,8,17,13,4,0.243843252972075,3.0009711800365526,32,4,10,4.4376874534822015,3.9620635415526695,0.04805103618694993,COMPLETE
