number,value,datetime_start,datetime_complete,duration,params_channel_multi,params_sl_multiplier,params_tp_multiplier,params_trail_multiplier,state
918,3.3001585604916355,2026-01-06 22:36:44.983492,2026-01-06 22:36:45.040708,0 days 00:00:00.057216,3.4266980609908906,3.8588415983677145,5.980095126479467,1.5245418375109234,COMPLETE
917,3.3001585604916355,2026-01-06 22:36:44.796994,2026-01-06 22:36:44.853939,0 days 00:00:00.056945,2.5207097873169584,2.519051421563521,5.945162621501147,3.84554096044696,COMPLETE
916,3.3001585604916355,2026-01-06 22:36:44.594797,2026-01-06 22:36:44.652162,0 days 00:00:00.057365,3.405277439261578,3.7296200210825994,5.347445157280748,1.665804324889682,COMPLETE
915,3.3001585604916355,2026-01-06 22:36:44.412904,2026-01-06 22:36:44.470930,0 days 00:00:00.058026,2.6318480764167953,3.8350431033708587,4.452200876337839,1.5617145901945881,COMPLETE
914,3.3001585604916355,2026-01-06 22:36:44.194629,2026-01-06 22:36:44.295941,0 days 00:00:00.101312,3.00849443629716,2.3914189886016133,4.920539496055166,2.040822459125706,COMPLETE
913,3.3001585604916355,2026-01-06 22:36:43.940018,2026-01-06 22:36:43.995879,0 days 00:00:00.055861,2.3707914129280248,3.7882660409015605,3.4450802477211715,2.187213469179798,COMPLETE
912,3.3001585604916355,2026-01-06 22:36:43.730822,2026-01-06 22:36:43.811278,0 days 00:00:00.080456,3.657126124709736,3.129310337027578,5.482334978391824,1.9506438516111175,COMPLETE
943,3.3001585604916355,2026-01-06 22:36:49.984567,2026-01-06 22:36:50.037758,0 days 00:00:00.053191,3.3189645417921447,3.2580083200489933,4.199625267858267,3.6294471706585854,COMPLETE
942,3.3001585604916355,2026-01-06 22:36:49.802410,2026-01-06 22:36:49.856706,0 days 00:00:00.054296,3.1326608981364292,2.792043593907289,5.897133680434412,2.804611283275512,COMPLETE
941,3.3001585604916355,2026-01-06 22:36:49.623290,2026-01-06 22:36:49.680778,0 days 00:00:00.057488,3.5538635132535834,2.295715254474088,3.9217762922210935,1.5207994958808888,COMPLETE
940,3.3001585604916355,2026-01-06 22:36:49.444837,2026-01-06 22:36:49.504711,0 days 00:00:00.059874,2.4559675083762667,3.484427018569864,3.1035990719745685,2.5312896640608424,COMPLETE
939,3.3001585604916355,2026-01-06 22:36:49.254369,2026-01-06 22:36:49.315805,0 days 00:00:00.061436,2.5918516409330725,2.3991704521033284,3.3479663233601338,1.678101119491695,COMPLETE
938,3.3001585604916355,2026-01-06 22:36:49.049839,2026-01-06 22:36:49.118977,0 days 00:00:00.069138,3.582963218516224,4.150115563362172,4.948935153433347,3.359122077067676,COMPLETE
937,3.3001585604916355,2026-01-06 22:36:48.862233,2026-01-06 22:36:48.921332,0 days 00:00:00.059099,3.8604477266638506,2.2541658366615853,5.860098815878602,3.724562178944848,COMPLETE
936,3.3001585604916355,2026-01-06 22:36:48.681730,2026-01-06 22:36:48.737223,0 days 00:00:00.055493,2.9913883327191897,3.5524121165881732,3.075886092302472,1.8079265063224945,COMPLETE
935,3.3001585604916355,2026-01-06 22:36:48.429538,2026-01-06 22:36:48.516795,0 days 00:00:00.087257,3.7208548591040254,3.9639653157385535,5.6427386304802996,3.148196094211025,COMPLETE
934,3.3001585604916355,2026-01-06 22:36:48.236396,2026-01-06 22:36:48.296699,0 days 00:00:00.060303,3.9437296562785322,4.493992875909166,5.940408913120904,3.8149984350677,COMPLETE
933,3.3001585604916355,2026-01-06 22:36:48.033058,2026-01-06 22:36:48.100659,0 days 00:00:00.067601,3.2197311431443456,3.0183980584054204,3.6089116538391974,3.647915333355987,COMPLETE
932,3.3001585604916355,2026-01-06 22:36:47.847936,2026-01-06 22:36:47.907874,0 days 00:00:00.059938,3.8120007169165913,4.364627573641024,3.7529080426274164,3.969266657147322,COMPLETE
931,3.3001585604916355,2026-01-06 22:36:47.665347,2026-01-06 22:36:47.721049,0 days 00:00:00.055702,3.983728118681719,2.7093653727698173,3.9631126458922146,1.621564684135867,COMPLETE
930,3.3001585604916355,2026-01-06 22:36:47.483861,2026-01-06 22:36:47.538445,0 days 00:00:00.054584,3.9317655601470176,3.5650420381525896,5.535469492682397,1.5737841330972244,COMPLETE
929,3.3001585604916355,2026-01-06 22:36:47.291332,2026-01-06 22:36:47.344500,0 days 00:00:00.053168,3.154469455313812,3.365032322114551,5.603911213180956,2.080624780027456,COMPLETE
928,3.3001585604916355,2026-01-06 22:36:47.105307,2026-01-06 22:36:47.164402,0 days 00:00:00.059095,3.883340372828409,2.5269214612870066,5.702275327840576,3.461458472630033,COMPLETE
959,3.3001585604916355,2026-01-06 22:36:52.904426,2026-01-06 22:36:52.958055,0 days 00:00:00.053629,3.229128725005827,3.388636938324832,3.181596556282294,3.7026374848869783,COMPLETE
958,3.3001585604916355,2026-01-06 22:36:52.730790,2026-01-06 22:36:52.789994,0 days 00:00:00.059204,3.829020356219124,2.0200968516350324,4.6320374681440315,3.146747225928349,COMPLETE
957,3.3001585604916355,2026-01-06 22:36:52.550594,2026-01-06 22:36:52.606224,0 days 00:00:00.055630,3.6575932572427456,2.299737725108399,5.221098607904963,2.108463650514019,COMPLETE
956,3.3001585604916355,2026-01-06 22:36:52.373369,2026-01-06 22:36:52.428163,0 days 00:00:00.054794,3.114088346960358,2.6136809231457945,4.963854692552958,2.0154038739168043,COMPLETE
955,3.3001585604916355,2026-01-06 22:36:52.201615,2026-01-06 22:36:52.256152,0 days 00:00:00.054537,3.9852983327568627,2.673753644793095,5.4191456156547915,2.127399167429651,COMPLETE
954,3.3001585604916355,2026-01-06 22:36:52.004527,2026-01-06 22:36:52.060998,0 days 00:00:00.056471,2.2909319377466906,3.6051484285709208,3.6514381745016586,1.8413720336471704,COMPLETE
953,3.3001585604916355,2026-01-06 22:36:51.829291,2026-01-06 22:36:51.884069,0 days 00:00:00.054778,3.5582545599423514,4.0462925771488525,5.433165757345813,1.5119110988573043,COMPLETE
952,3.3001585604916355,2026-01-06 22:36:51.652375,2026-01-06 22:36:51.710168,0 days 00:00:00.057793,3.2278191967011347,4.49303458459246,4.0184751669520695,1.7610015642306929,COMPLETE
951,3.3001585604916355,2026-01-06 22:36:51.465167,2026-01-06 22:36:51.525945,0 days 00:00:00.060778,2.6674097832310992,4.424075283940177,4.435655556302742,1.6408142403168913,COMPLETE
950,3.3001585604916355,2026-01-06 22:36:51.287107,2026-01-06 22:36:51.341112,0 days 00:00:00.054005,2.0942772088751758,4.015419433643073,3.5367007803092405,2.2829312398770076,COMPLETE
949,3.3001585604916355,2026-01-06 22:36:51.092449,2026-01-06 22:36:51.155200,0 days 00:00:00.062751,3.203099996130818,3.1188789373103196,4.832806320471168,2.363434203184552,COMPLETE
948,3.3001585604916355,2026-01-06 22:36:50.903648,2026-01-06 22:36:50.963708,0 days 00:00:00.060060,2.266094251618046,3.5854148200286273,3.416667295861676,3.1624425488658026,COMPLETE
947,3.3001585604916355,2026-01-06 22:36:50.729724,2026-01-06 22:36:50.786548,0 days 00:00:00.056824,2.1726460293374807,4.055226947097145,4.569828749067247,2.0466494801352817,COMPLETE
946,3.3001585604916355,2026-01-06 22:36:50.549509,2026-01-06 22:36:50.605255,0 days 00:00:00.055746,3.6859628500576824,2.1051943087415226,5.569288089699343,3.8769233004495156,COMPLETE
945,3.3001585604916355,2026-01-06 22:36:50.370299,2026-01-06 22:36:50.429207,0 days 00:00:00.058908,2.5645339398776295,2.1709579065029883,3.9247208561594884,3.2828799820305763,COMPLETE
944,3.3001585604916355,2026-01-06 22:36:50.193566,2026-01-06 22:36:50.248482,0 days 00:00:00.054916,3.437753934456325,2.721950938821394,3.8027266161291404,2.1073165453419973,COMPLETE
975,3.3001585604916355,2026-01-06 22:36:56.381322,2026-01-06 22:36:56.443708,0 days 00:00:00.062386,3.692866309171914,2.475942972304105,3.5138766873266083,1.6416132666950587,COMPLETE
974,3.3001585604916355,2026-01-06 22:36:56.182295,2026-01-06 22:36:56.236988,0 days 00:00:00.054693,3.5055998681926814,2.529998432616267,3.5873421527946423,1.9385885837437287,COMPLETE
973,3.3001585604916355,2026-01-06 22:36:55.912400,2026-01-06 22:36:56.023687,0 days 00:00:00.111287,3.5916379027064416,3.1315829587173556,5.883833372030047,1.7367603448326094,COMPLETE
972,3.3001585604916355,2026-01-06 22:36:55.644792,2026-01-06 22:36:55.707285,0 days 00:00:00.062493,2.9105184001968447,3.248921378937607,3.9865156132486144,2.300608548717421,COMPLETE
971,3.3001585604916355,2026-01-06 22:36:55.396665,2026-01-06 22:36:55.452348,0 days 00:00:00.055683,2.1391001245923777,2.5839313376168525,5.161415456223059,3.2333650674358907,COMPLETE
970,3.3001585604916355,2026-01-06 22:36:55.212222,2026-01-06 22:36:55.272850,0 days 00:00:00.060628,2.3306333244891557,4.186783738457957,3.4673684523515518,2.423880526416209,COMPLETE
969,3.3001585604916355,2026-01-06 22:36:54.999858,2026-01-06 22:36:55.059383,0 days 00:00:00.059525,2.4148852719900535,4.1148414634531125,3.5503743771839504,1.7331232892694115,COMPLETE
968,3.3001585604916355,2026-01-06 22:36:54.711114,2026-01-06 22:36:54.769131,0 days 00:00:00.058017,2.018663792832402,2.278360641097513,5.987749014355343,3.0390080655771716,COMPLETE
967,3.3001585604916355,2026-01-06 22:36:54.529718,2026-01-06 22:36:54.584515,0 days 00:00:00.054797,2.535686764238516,3.926698294676153,3.484935206869269,1.8346450168881256,COMPLETE
966,3.3001585604916355,2026-01-06 22:36:54.342053,2026-01-06 22:36:54.397132,0 days 00:00:00.055079,3.042584723536101,2.4388221614703816,3.816739731493435,1.5735600748961414,COMPLETE
965,3.3001585604916355,2026-01-06 22:36:54.167285,2026-01-06 22:36:54.220698,0 days 00:00:00.053413,3.9806958999967152,3.457397692846191,3.3979751003325243,3.2967211029349,COMPLETE
964,3.3001585604916355,2026-01-06 22:36:53.961433,2026-01-06 22:36:54.016736,0 days 00:00:00.055303,2.8169884080127625,2.3847352987041237,5.135128168182839,2.3732590911700813,COMPLETE
963,3.3001585604916355,2026-01-06 22:36:53.635366,2026-01-06 22:36:53.762153,0 days 00:00:00.126787,3.7325484663248725,2.79451083050111,4.467389379312459,2.0792215423842153,COMPLETE
962,3.3001585604916355,2026-01-06 22:36:53.443889,2026-01-06 22:36:53.508565,0 days 00:00:00.064676,2.5999332976542786,3.5101061861442275,5.362122647555106,2.1421279397537716,COMPLETE
961,3.3001585604916355,2026-01-06 22:36:53.275817,2026-01-06 22:36:53.328517,0 days 00:00:00.052700,3.4191382439391846,2.0748849297714917,4.952582912314573,2.542012514033147,COMPLETE
960,3.3001585604916355,2026-01-06 22:36:53.093518,2026-01-06 22:36:53.156852,0 days 00:00:00.063334,2.568367926235267,2.992947920888277,3.016206861923898,3.3344033377784057,COMPLETE
991,3.3001585604916355,2026-01-06 22:36:59.917970,2026-01-06 22:36:59.976073,0 days 00:00:00.058103,3.8958316275899922,4.437145782474553,5.159650099917604,3.411537737273137,COMPLETE
990,3.3001585604916355,2026-01-06 22:36:59.743675,2026-01-06 22:36:59.800176,0 days 00:00:00.056501,3.940482500691187,2.038858815906693,3.110125974106146,3.5245688636632995,COMPLETE
989,3.3001585604916355,2026-01-06 22:36:59.518800,2026-01-06 22:36:59.618141,0 days 00:00:00.099341,2.74930531235517,2.505109366938883,4.6729829347972,2.501612601062022,COMPLETE
988,3.3001585604916355,2026-01-06 22:36:59.337072,2026-01-06 22:36:59.393724,0 days 00:00:00.056652,3.4569151443196855,3.587132499546175,3.846122334972227,3.9998841452087586,COMPLETE
987,3.3001585604916355,2026-01-06 22:36:59.147553,2026-01-06 22:36:59.202297,0 days 00:00:00.054744,2.7309983559647804,2.2009501547794876,5.5690456467657405,2.972061267771595,COMPLETE
986,3.3001585604916355,2026-01-06 22:36:58.847373,2026-01-06 22:36:58.954572,0 days 00:00:00.107199,3.5293821557981064,2.0789625028579626,4.865949570121074,1.680516690190098,COMPLETE
985,3.3001585604916355,2026-01-06 22:36:58.644877,2026-01-06 22:36:58.699351,0 days 00:00:00.054474,3.1952844905192572,3.3841194088923974,4.891202374331323,3.9344396104135857,COMPLETE
984,3.3001585604916355,2026-01-06 22:36:58.432416,2026-01-06 22:36:58.507454,0 days 00:00:00.075038,2.5585756055800415,4.080646329799874,3.9900851136063094,1.755396899228484,COMPLETE
983,3.3001585604916355,2026-01-06 22:36:58.198044,2026-01-06 22:36:58.296397,0 days 00:00:00.098353,3.624369141454089,3.941391354369401,5.962160774644469,2.511181522942915,COMPLETE
982,3.3001585604916355,2026-01-06 22:36:57.961472,2026-01-06 22:36:58.017262,0 days 00:00:00.055790,3.0505682086817414,2.9539571888950698,3.489211622602431,1.9416490404748954,COMPLETE
981,3.3001585604916355,2026-01-06 22:36:57.751560,2026-01-06 22:36:57.839185,0 days 00:00:00.087625,2.761541006375848,2.825330262778307,3.523145458234125,3.01499626873662,COMPLETE
980,3.3001585604916355,2026-01-06 22:36:57.552620,2026-01-06 22:36:57.612834,0 days 00:00:00.060214,3.4627647896703317,2.809012247269115,3.0160748622853224,2.0846042808178624,COMPLETE
979,3.3001585604916355,2026-01-06 22:36:57.370321,2026-01-06 22:36:57.432218,0 days 00:00:00.061897,3.661486491540673,2.0369364455455834,5.513425794014417,3.248031441122612,COMPLETE
978,3.3001585604916355,2026-01-06 22:36:57.186116,2026-01-06 22:36:57.243774,0 days 00:00:00.057658,2.7173391943738614,3.93349197958298,4.955398586070725,1.9858592705304479,COMPLETE
977,3.3001585604916355,2026-01-06 22:36:56.846567,2026-01-06 22:36:56.909930,0 days 00:00:00.063363,2.9036092118536803,2.4710954286874784,3.3757669745911687,3.1750505916793275,COMPLETE
976,3.3001585604916355,2026-01-06 22:36:56.641049,2026-01-06 22:36:56.696760,0 days 00:00:00.055711,3.992228988393664,4.26418884295535,3.4603132523260647,1.6579282648739913,COMPLETE
1007,3.3001585604916355,2026-01-06 22:37:03.105483,2026-01-06 22:37:03.165140,0 days 00:00:00.059657,3.379955642489202,2.0143740828743417,5.419097746565387,3.064385654152694,COMPLETE
1006,3.3001585604916355,2026-01-06 22:37:02.913880,2026-01-06 22:37:02.968261,0 days 00:00:00.054381,3.9421977919993103,2.0831982651720398,3.519064309346425,1.6229904391069658,COMPLETE
1005,3.3001585604916355,2026-01-06 22:37:02.736725,2026-01-06 22:37:02.795415,0 days 00:00:00.058690,2.95734246992497,2.512616376276595,4.15007704327244,2.055943714699062,COMPLETE
1004,3.3001585604916355,2026-01-06 22:37:02.536189,2026-01-06 22:37:02.595135,0 days 00:00:00.058946,3.5299916083828173,2.1569672966643205,5.9375910049478,3.6586306784019103,COMPLETE
1003,3.3001585604916355,2026-01-06 22:37:02.361113,2026-01-06 22:37:02.418284,0 days 00:00:00.057171,2.401182787385372,4.25442367351568,3.6376887310286996,1.5863960569166935,COMPLETE
1002,3.3001585604916355,2026-01-06 22:37:02.187111,2026-01-06 22:37:02.245823,0 days 00:00:00.058712,2.553707790262745,2.3348466203148184,3.730430599261299,1.5021222870979591,COMPLETE
1001,3.3001585604916355,2026-01-06 22:37:01.981588,2026-01-06 22:37:02.035592,0 days 00:00:00.054004,3.0084336450065834,3.6325289123164,3.934618218570106,3.9248929852923515,COMPLETE
1000,3.3001585604916355,2026-01-06 22:37:01.803675,2026-01-06 22:37:01.856770,0 days 00:00:00.053095,3.0819848005248236,3.891384070604566,3.7934262852056913,3.3379305520132974,COMPLETE
999,3.3001585604916355,2026-01-06 22:37:01.625343,2026-01-06 22:37:01.682877,0 days 00:00:00.057534,2.550202759151896,3.316019438987251,3.813260768130132,3.646955201323445,COMPLETE
998,3.3001585604916355,2026-01-06 22:37:01.450723,2026-01-06 22:37:01.504564,0 days 00:00:00.053841,3.871730630810424,3.3699837781492668,5.519577050813939,1.7955755466769023,COMPLETE
997,3.3001585604916355,2026-01-06 22:37:01.223661,2026-01-06 22:37:01.319567,0 days 00:00:00.095906,3.772821704893801,2.688522284579473,4.961680702943251,1.513599470369078,COMPLETE
996,3.3001585604916355,2026-01-06 22:37:01.003187,2026-01-06 22:37:01.058530,0 days 00:00:00.055343,3.1091542366038456,2.6808599243917146,4.85799992645285,2.6289547529522723,COMPLETE
995,3.3001585604916355,2026-01-06 22:37:00.811794,2026-01-06 22:37:00.885669,0 days 00:00:00.073875,2.5857536413576314,3.439309136158846,3.0789973494382825,3.0207751134145813,COMPLETE
994,3.3001585604916355,2026-01-06 22:37:00.563447,2026-01-06 22:37:00.620010,0 days 00:00:00.056563,2.88565376600002,3.638112294419778,3.6313276046236047,2.082927161969007,COMPLETE
993,3.3001585604916355,2026-01-06 22:37:00.375304,2026-01-06 22:37:00.440555,0 days 00:00:00.065251,3.5186442611842277,3.486677190935392,5.091789434858928,1.5103677148105765,COMPLETE
992,3.3001585604916355,2026-01-06 22:37:00.197579,2026-01-06 22:37:00.253166,0 days 00:00:00.055587,2.508242900059443,3.2577370794197886,5.848927222269165,1.5359731259217326,COMPLETE
1023,3.3001585604916355,2026-01-06 22:37:06.374087,2026-01-06 22:37:06.436698,0 days 00:00:00.062611,3.112043870923177,2.3362621351382415,5.555493004976391,3.9067747443912912,COMPLETE
1022,3.3001585604916355,2026-01-06 22:37:06.170114,2026-01-06 22:37:06.225955,0 days 00:00:00.055841,2.6009641067586835,3.0852098143165634,5.215191560080085,2.316634540849931,COMPLETE
1021,3.3001585604916355,2026-01-06 22:37:05.929210,2026-01-06 22:37:06.003832,0 days 00:00:00.074622,3.9458749199763514,4.474340726562355,5.529102075360434,3.0500764786617056,COMPLETE
1020,3.3001585604916355,2026-01-06 22:37:05.740508,2026-01-06 22:37:05.802638,0 days 00:00:00.062130,2.413485442492918,3.7983550403603217,3.0758896453564946,2.60859996539383,COMPLETE
1019,3.3001585604916355,2026-01-06 22:37:05.552290,2026-01-06 22:37:05.610127,0 days 00:00:00.057837,2.247262000239432,2.506456306352956,3.399829983666321,2.064066606809948,COMPLETE
1018,3.3001585604916355,2026-01-06 22:37:05.347275,2026-01-06 22:37:05.406232,0 days 00:00:00.058957,3.2910577221014496,2.2632816896348107,3.2541780979125843,2.371437396369817,COMPLETE
1017,3.3001585604916355,2026-01-06 22:37:05.144316,2026-01-06 22:37:05.218203,0 days 00:00:00.073887,3.5253044968033462,2.867986023233971,5.011369288076365,1.5902641298227562,COMPLETE
1016,3.3001585604916355,2026-01-06 22:37:04.923799,2026-01-06 22:37:04.984576,0 days 00:00:00.060777,2.0695046452810324,2.3077594791794005,5.529048509519434,3.8377493755359704,COMPLETE
1015,3.3001585604916355,2026-01-06 22:37:04.722590,2026-01-06 22:37:04.781310,0 days 00:00:00.058720,2.3984441234500187,4.4046159182921,3.2869943299080804,2.1290159343901407,COMPLETE
1014,3.3001585604916355,2026-01-06 22:37:04.502596,2026-01-06 22:37:04.565423,0 days 00:00:00.062827,2.5752806810749385,2.4002086776159186,5.903293149651212,3.4767956567172655,COMPLETE
1013,3.3001585604916355,2026-01-06 22:37:04.304988,2026-01-06 22:37:04.374103,0 days 00:00:00.069115,3.569102216360937,2.058545188171444,4.445639985411443,1.573064519283283,COMPLETE
1012,3.3001585604916355,2026-01-06 22:37:04.042956,2026-01-06 22:37:04.105788,0 days 00:00:00.062832,2.540798000922948,3.9241910774084925,4.14642730888058,3.9717982372196925,COMPLETE
1011,3.3001585604916355,2026-01-06 22:37:03.843743,2026-01-06 22:37:03.902551,0 days 00:00:00.058808,2.3607057543049157,2.0307951839743605,5.604731268120604,3.2148606366486905,COMPLETE
1010,3.3001585604916355,2026-01-06 22:37:03.658643,2026-01-06 22:37:03.718674,0 days 00:00:00.060031,2.039409480878584,2.8527641949531137,3.2384321627660713,2.6077547782037684,COMPLETE
1009,3.3001585604916355,2026-01-06 22:37:03.478960,2026-01-06 22:37:03.532082,0 days 00:00:00.053122,2.1292547303094747,4.1502065565038,3.092853477354004,2.7900065147096,COMPLETE
1008,3.3001585604916355,2026-01-06 22:37:03.288760,2026-01-06 22:37:03.343415,0 days 00:00:00.054655,3.1200781250445684,3.0053044954958565,5.363906184579957,1.8281450887215065,COMPLETE
1039,3.3001585604916355,2026-01-06 22:37:09.676423,2026-01-06 22:37:09.734148,0 days 00:00:00.057725,2.13065061077431,2.167045992402467,5.3034375331301815,2.7402556620290874,COMPLETE
1038,3.3001585604916355,2026-01-06 22:37:09.493633,2026-01-06 22:37:09.555118,0 days 00:00:00.061485,2.620192177214151,2.024031904759827,4.668842958682575,2.16966310023033,COMPLETE
1037,3.3001585604916355,2026-01-06 22:37:09.262488,2026-01-06 22:37:09.324006,0 days 00:00:00.061518,3.9163938087239916,2.453664086668248,4.691664099483338,1.5744089624878876,COMPLETE
1036,3.3001585604916355,2026-01-06 22:37:09.042984,2026-01-06 22:37:09.107790,0 days 00:00:00.064806,3.3961159715359264,2.8663824697316675,4.633735294551665,2.2358234016256846,COMPLETE
1035,3.3001585604916355,2026-01-06 22:37:08.861213,2026-01-06 22:37:08.918342,0 days 00:00:00.057129,3.3844974337114557,2.614663719901444,4.363193288260574,2.6612153532227936,COMPLETE
1034,3.3001585604916355,2026-01-06 22:37:08.667280,2026-01-06 22:37:08.727587,0 days 00:00:00.060307,2.5971261097545484,4.089745749404726,4.337853447892087,2.117333731927134,COMPLETE
1033,3.3001585604916355,2026-01-06 22:37:08.465061,2026-01-06 22:37:08.539270,0 days 00:00:00.074209,3.4318533389813655,3.460931570207612,5.386861084830964,1.9428453298517947,COMPLETE
1032,3.3001585604916355,2026-01-06 22:37:08.271999,2026-01-06 22:37:08.329520,0 days 00:00:00.057521,3.9218841755335836,2.3207471767400936,3.016117094225839,1.945544316499428,COMPLETE
1031,3.3001585604916355,2026-01-06 22:37:08.064334,2026-01-06 22:37:08.142729,0 days 00:00:00.078395,3.573143550402141,4.421628874481837,5.990386000225921,3.2839628694693026,COMPLETE
1030,3.3001585604916355,2026-01-06 22:37:07.884632,2026-01-06 22:37:07.941270,0 days 00:00:00.056638,2.2540549753790726,4.051512501367316,4.741862466726532,1.5589928872586216,COMPLETE
1029,3.3001585604916355,2026-01-06 22:37:07.621807,2026-01-06 22:37:07.713928,0 days 00:00:00.092121,3.8997879914627935,3.345760441890161,5.144334816797216,1.6261798254485198,COMPLETE
1028,3.3001585604916355,2026-01-06 22:37:07.413183,2026-01-06 22:37:07.489530,0 days 00:00:00.076347,3.874702554961681,2.468281639908438,4.936578660054364,2.000243096225344,COMPLETE
1027,3.3001585604916355,2026-01-06 22:37:07.224486,2026-01-06 22:37:07.286293,0 days 00:00:00.061807,3.63823273305307,2.485582738341365,5.208802464752527,3.441903486205642,COMPLETE
1026,3.3001585604916355,2026-01-06 22:37:07.004420,2026-01-06 22:37:07.071539,0 days 00:00:00.067119,3.600273532087095,2.569721993829544,3.4959136099544947,1.5140961333230618,COMPLETE
1025,3.3001585604916355,2026-01-06 22:37:06.792966,2026-01-06 22:37:06.856585,0 days 00:00:00.063619,2.182683603983483,3.3389541459664174,3.160767417746969,3.3692503399379023,COMPLETE
1024,3.3001585604916355,2026-01-06 22:37:06.560055,2026-01-06 22:37:06.628524,0 days 00:00:00.068469,3.4354034199361774,3.594267414756483,3.927950135899267,1.966838727865098,COMPLETE
1055,3.3001585604916355,2026-01-06 22:37:12.704453,2026-01-06 22:37:12.759170,0 days 00:00:00.054717,2.5254876975286806,2.105214395788821,3.040182686804418,1.659362934412562,COMPLETE
1054,3.3001585604916355,2026-01-06 22:37:12.514879,2026-01-06 22:37:12.570521,0 days 00:00:00.055642,2.4164905075435876,3.380065983356906,3.9204793395493245,2.0755256562065725,COMPLETE
1053,3.3001585604916355,2026-01-06 22:37:12.327836,2026-01-06 22:37:12.383983,0 days 00:00:00.056147,3.257735304445248,3.354632373822364,3.3364625167533095,3.9502897936593753,COMPLETE
1052,3.3001585604916355,2026-01-06 22:37:12.127581,2026-01-06 22:37:12.191068,0 days 00:00:00.063487,3.4066546718024626,2.0355113538635794,4.248566462461289,2.517934253032635,COMPLETE
1051,3.3001585604916355,2026-01-06 22:37:11.898126,2026-01-06 22:37:11.975148,0 days 00:00:00.077022,3.95477595055329,4.071587362743052,5.370096481130697,1.871927278300419,COMPLETE
1050,3.3001585604916355,2026-01-06 22:37:11.703276,2026-01-06 22:37:11.762443,0 days 00:00:00.059167,3.7702785775343624,2.846946510619283,3.049099572322304,1.5106206620234242,COMPLETE
1049,3.3001585604916355,2026-01-06 22:37:11.526621,2026-01-06 22:37:11.584630,0 days 00:00:00.058009,2.4154731368134073,3.1234448440176816,3.151697073798054,2.218120909085719,COMPLETE
1048,3.3001585604916355,2026-01-06 22:37:11.337686,2026-01-06 22:37:11.394922,0 days 00:00:00.057236,3.644424886743607,2.3823092376925192,3.453594038454918,2.4201465614798536,COMPLETE
1047,3.3001585604916355,2026-01-06 22:37:11.157126,2026-01-06 22:37:11.209918,0 days 00:00:00.052792,3.9965970582195958,3.6544825858117482,4.888042877363856,1.8016006725873819,COMPLETE
1046,3.3001585604916355,2026-01-06 22:37:10.949601,2026-01-06 22:37:11.005000,0 days 00:00:00.055399,3.3091123901374675,2.6879027225798597,3.494751258235495,3.042187328398427,COMPLETE
1045,3.3001585604916355,2026-01-06 22:37:10.774117,2026-01-06 22:37:10.832416,0 days 00:00:00.058299,3.9218974841392495,4.434281350390345,5.860745768700307,2.8225311987261628,COMPLETE
1044,3.3001585604916355,2026-01-06 22:37:10.592755,2026-01-06 22:37:10.650795,0 days 00:00:00.058040,3.567218352298061,3.959373892164516,3.153708362735448,3.9952519913424585,COMPLETE
1043,3.3001585604916355,2026-01-06 22:37:10.416525,2026-01-06 22:37:10.477133,0 days 00:00:00.060608,2.360430833549158,4.471827198265941,4.483721802989807,1.8396281617703916,COMPLETE
1042,3.3001585604916355,2026-01-06 22:37:10.235149,2026-01-06 22:37:10.294674,0 days 00:00:00.059525,3.9581170846458176,3.8348299032398607,5.233054605633818,2.8826387124468758,COMPLETE
1041,3.3001585604916355,2026-01-06 22:37:10.033433,2026-01-06 22:37:10.092979,0 days 00:00:00.059546,2.3579592211266003,4.1658378907454265,3.2249017449191895,1.9475912243516231,COMPLETE
1040,3.3001585604916355,2026-01-06 22:37:09.856285,2026-01-06 22:37:09.909177,0 days 00:00:00.052892,2.108668519069187,3.4932099584983014,5.869805356877727,3.451405671217053,COMPLETE
1071,3.3001585604916355,2026-01-06 22:37:16.391332,2026-01-06 22:37:16.457174,0 days 00:00:00.065842,3.9577933600495285,3.0896276728285756,5.972636615345649,1.7699598284532823,COMPLETE
1070,3.3001585604916355,2026-01-06 22:37:16.175447,2026-01-06 22:37:16.234496,0 days 00:00:00.059049,3.2268259285589,2.748337762183269,5.615685208353165,2.1227688572595786,COMPLETE
1069,3.3001585604916355,2026-01-06 22:37:15.935975,2026-01-06 22:37:16.004149,0 days 00:00:00.068174,3.0822892929861667,2.4543500965435014,5.388586592503817,3.168603225642478,COMPLETE
1068,3.3001585604916355,2026-01-06 22:37:15.720222,2026-01-06 22:37:15.784376,0 days 00:00:00.064154,2.3705668831243996,2.585464793507711,3.454452852379431,3.291491841672368,COMPLETE
1067,3.3001585604916355,2026-01-06 22:37:15.489650,2026-01-06 22:37:15.563246,0 days 00:00:00.073596,2.6381580351961422,4.049249702564087,3.3307287930791603,1.513890125345224,COMPLETE
1066,3.3001585604916355,2026-01-06 22:37:15.212841,2026-01-06 22:37:15.298738,0 days 00:00:00.085897,2.5791489764839026,4.036565319587134,3.2975718730946277,1.817045267297191,COMPLETE
1065,3.3001585604916355,2026-01-06 22:37:14.956694,2026-01-06 22:37:15.022160,0 days 00:00:00.065466,2.879243937471523,2.2589086197442754,3.27073581621797,1.991191619488871,COMPLETE
1064,3.3001585604916355,2026-01-06 22:37:14.642567,2026-01-06 22:37:14.768127,0 days 00:00:00.125560,2.4759172088055097,2.068156672016362,5.586872162087871,3.667399712149762,COMPLETE
