number,value,datetime_start,datetime_complete,duration,params_atr_period,params_channel_length,params_channel_multi,params_sigmoid_margin,params_sl_multiplier,params_tp_multiplier,params_trail_multiplier,params_trim_percent,state
366,3.0703446497191345,2026-01-06 23:00:22.969118,2026-01-06 23:00:23.046393,0 days 00:00:00.077275,18,48,2.138682970574388,0.22398326312202785,2.2412151514973355,4.416096844449491,3.6435817355322033,0.1763766533135256,COMPLETE
1046,3.0703446497191345,2026-01-06 23:03:01.660509,2026-01-06 23:03:01.770868,0 days 00:00:00.110359,11,48,3.7096172705679114,0.15600064224565774,2.882866205572495,4.166028483421474,3.433393395761176,0.12850777136825517,COMPLETE
1044,3.0703446497191345,2026-01-06 23:03:01.179407,2026-01-06 23:03:01.289347,0 days 00:00:00.109940,18,48,2.089318096808648,0.1439246300878416,3.1593246391622496,4.069030536432601,3.5816773053233844,0.17268477376933777,COMPLETE
364,3.0703446497191345,2026-01-06 23:00:22.483831,2026-01-06 23:00:22.630018,0 days 00:00:00.146187,18,51,2.8652500780306203,0.1685940334957795,3.0392570053387535,3.3856152525202385,3.296345558749939,0.016524641531696038,COMPLETE
359,3.0703446497191345,2026-01-06 23:00:20.777865,2026-01-06 23:00:20.879191,0 days 00:00:00.101326,27,50,3.6285697957921603,0.06967814282294812,2.5209737245656068,4.86203913092349,2.5392769173986327,0.16391641723288353,COMPLETE
1912,3.0703446497191345,2026-01-06 23:06:40.768100,2026-01-06 23:06:40.869543,0 days 00:00:00.101443,35,48,2.9917995341433126,0.022557669624264587,4.365406895975434,5.580266714965141,3.307861088531714,0.10651809815513374,COMPLETE
1522,3.0703446497191345,2026-01-06 23:05:01.200227,2026-01-06 23:05:01.300045,0 days 00:00:00.099818,47,49,2.100053878506432,0.12410622041110089,3.6151538883277583,3.704794879644219,1.955263320165538,0.1416777979681178,COMPLETE
1514,3.0703446497191345,2026-01-06 23:04:59.175270,2026-01-06 23:04:59.271517,0 days 00:00:00.096247,37,51,3.7632309593515405,0.20756435106450996,2.655889533005733,3.548839084819269,3.9471955141259447,0.0981344252876655,COMPLETE
1510,3.0703446497191345,2026-01-06 23:04:58.139232,2026-01-06 23:04:58.245569,0 days 00:00:00.106337,20,49,3.1030311122560317,0.02857506802598779,2.1543597125547835,5.076942719198195,3.8709841543884504,0.2469573071823981,COMPLETE
1528,3.0703446497191345,2026-01-06 23:05:02.638824,2026-01-06 23:05:02.736533,0 days 00:00:00.097709,44,49,2.767448581784736,0.024511617025221123,3.877925299691794,4.867084220220441,2.529952112231195,0.10472585422996541,COMPLETE
1647,3.0703446497191345,2026-01-06 23:05:32.483042,2026-01-06 23:05:32.579150,0 days 00:00:00.096108,18,50,3.6201122462060007,0.25740575103961433,2.7650196748862097,3.634543373232702,2.4328847041251276,0.0890833327629994,COMPLETE
1594,3.0703446497191345,2026-01-06 23:05:18.911231,2026-01-06 23:05:19.023182,0 days 00:00:00.111951,11,49,2.476037833681152,0.27385814480651616,2.959220011566907,3.539489958044031,3.938527499446602,0.1342775310012052,COMPLETE
1592,3.0703446497191345,2026-01-06 23:05:18.399655,2026-01-06 23:05:18.493683,0 days 00:00:00.094028,14,51,3.6222927553680293,0.22336298505039714,3.431754153877914,4.590234944202345,3.2407663596732648,0.006201738004672053,COMPLETE
1586,3.0703446497191345,2026-01-06 23:05:16.911221,2026-01-06 23:05:17.016956,0 days 00:00:00.105735,25,48,3.512240566458445,0.2959413738864026,2.995164274114722,3.543072578014882,2.256487709680287,0.1506788339267402,COMPLETE
1606,3.0703446497191345,2026-01-06 23:05:22.381021,2026-01-06 23:05:22.492888,0 days 00:00:00.111867,24,49,3.535320557764653,0.25148850642280124,2.7826230719579277,3.565599146240785,2.791983162622597,0.05475336175587592,COMPLETE
1602,3.0703446497191345,2026-01-06 23:05:20.906162,2026-01-06 23:05:21.028898,0 days 00:00:00.122736,46,48,2.974661042727959,0.11117469302622698,2.975812776531493,3.210917524823616,2.577827141733698,0.059380962413134855,COMPLETE
1013,3.0703446497191345,2026-01-06 23:02:53.523723,2026-01-06 23:02:53.617438,0 days 00:00:00.093715,14,48,3.5055025316875192,0.14463292689000345,2.9735790328252203,5.2383028761860055,2.3190987090041224,0.04544699069480322,COMPLETE
1012,3.0703446497191345,2026-01-06 23:02:53.314733,2026-01-06 23:02:53.402464,0 days 00:00:00.087731,14,49,3.36361327353719,0.20855067353932233,3.4450017813179827,5.228702076736666,3.9237288157591372,0.055936787174241304,COMPLETE
767,3.0703446497191345,2026-01-06 23:01:54.319728,2026-01-06 23:01:54.401848,0 days 00:00:00.082120,13,48,3.5126149201482026,0.19620361797777577,2.0456499271836184,4.2986493024707695,2.622027000774623,0.011691560466794364,COMPLETE
441,3.0703446497191345,2026-01-06 23:00:39.918771,2026-01-06 23:00:40.009762,0 days 00:00:00.090991,14,49,2.368529799825339,0.15630493756703134,2.741374241938465,3.557771582127379,3.9019507469788066,0.01272775689436787,COMPLETE
1491,3.0703446497191345,2026-01-06 23:04:53.483865,2026-01-06 23:04:53.579310,0 days 00:00:00.095445,13,50,3.268552636208437,0.13099147277642875,3.598472705284458,4.061394704240923,2.910144444779086,0.054634131966181165,COMPLETE
1487,3.0703446497191345,2026-01-06 23:04:52.425168,2026-01-06 23:04:52.549772,0 days 00:00:00.124604,11,50,3.222208721266697,0.16318217825929787,2.90298443072953,3.922509197480739,3.707905723338272,0.03714474101006681,COMPLETE
55,3.0703446497191345,2026-01-06 22:59:13.772694,2026-01-06 22:59:13.847075,0 days 00:00:00.074381,14,49,2.806456817445066,0.2844078467150122,2.347531351420463,3.1586247474010034,3.0665407211000675,0.07156577454309564,COMPLETE
1948,3.0703446497191345,2026-01-06 23:06:50.664278,2026-01-06 23:06:50.799758,0 days 00:00:00.135480,34,49,3.1909901945419636,0.03677252244620129,3.001312493294722,4.788088656734973,2.4907779238185515,0.1045177928720174,COMPLETE
1476,3.0703446497191345,2026-01-06 23:04:49.590270,2026-01-06 23:04:49.688191,0 days 00:00:00.097921,17,48,3.1994564729847093,0.21153639422368203,2.0543585355048375,4.8831439931515614,2.5117898432303902,0.04008579227183859,COMPLETE
302,3.0703446497191345,2026-01-06 23:00:07.746808,2026-01-06 23:00:07.830313,0 days 00:00:00.083505,28,51,3.3449665049562993,0.2936620218004641,2.8834612034079807,3.927620606727486,2.5881541968649238,0.1048450216373406,COMPLETE
301,3.0703446497191345,2026-01-06 23:00:07.496408,2026-01-06 23:00:07.578161,0 days 00:00:00.081753,33,50,2.3886266720659406,0.07612603095161724,3.161377371160925,3.732055146889086,2.492794520673961,0.12292701710037382,COMPLETE
332,3.0703446497191345,2026-01-06 23:00:14.418400,2026-01-06 23:00:14.500051,0 days 00:00:00.081651,22,50,2.538434957220049,0.2041059857039216,2.1536190353662152,3.404749294890902,3.404119026374217,0.2039453853714985,COMPLETE
309,3.0703446497191345,2026-01-06 23:00:09.488643,2026-01-06 23:00:09.584616,0 days 00:00:00.095973,13,50,3.8267715175460038,0.16189749317932195,3.141334225044804,3.458817924885143,2.4241344472135427,0.07929374135927503,COMPLETE
995,3.0703446497191345,2026-01-06 23:02:49.119590,2026-01-06 23:02:49.246197,0 days 00:00:00.126607,16,48,3.3775734137593227,0.10180446530888186,2.1767417702567653,4.453052208573238,1.6950221889488912,0.10814771349276153,COMPLETE
1024,3.0703446497191345,2026-01-06 23:02:56.097426,2026-01-06 23:02:56.197154,0 days 00:00:00.099728,35,51,3.515146016277492,0.1157251258918848,4.424581339814525,3.235638022549662,3.2355989968371297,0.05335051011709348,COMPLETE
1023,3.0703446497191345,2026-01-06 23:02:55.870736,2026-01-06 23:02:55.970767,0 days 00:00:00.100031,21,50,2.3311447479607805,0.14764306059888263,3.9897711858679896,3.301970713298516,3.426621858049098,0.25156292502017324,COMPLETE
423,3.0703446497191345,2026-01-06 23:00:35.802658,2026-01-06 23:00:35.915976,0 days 00:00:00.113318,32,48,2.910671795292273,0.01973616660912003,2.0895283440145898,3.2108167197201682,1.8970155506959956,0.17190598968350407,COMPLETE
485,3.0703446497191345,2026-01-06 23:00:49.842496,2026-01-06 23:00:49.927911,0 days 00:00:00.085415,12,48,3.5032215717901733,0.258427097154748,3.075509129245609,5.147258392843145,3.209150522745773,0.007359253239164719,COMPLETE
481,3.0703446497191345,2026-01-06 23:00:48.950808,2026-01-06 23:00:49.039965,0 days 00:00:00.089157,14,51,3.6791236298424224,0.14334751419401265,2.2681539422128427,4.621398870698347,2.1127829312488515,0.00223752551614465,COMPLETE
464,3.0703446497191345,2026-01-06 23:00:45.014848,2026-01-06 23:00:45.095796,0 days 00:00:00.080948,14,51,2.0094079994961676,0.23035857162162102,2.0841822207478335,3.1033441737623764,3.9221378633128827,0.20642083410818948,COMPLETE
1418,3.0703446497191345,2026-01-06 23:04:34.332785,2026-01-06 23:04:34.496596,0 days 00:00:00.163811,22,51,3.3519746465290434,0.18907239688855632,2.626910732314907,3.0456047724141078,3.0209030790463975,0.0873261069962539,COMPLETE
1413,3.0703446497191345,2026-01-06 23:04:33.045190,2026-01-06 23:04:33.157915,0 days 00:00:00.112725,18,48,2.9792803733377258,0.2871902455091579,2.6722234874895543,3.059448508502834,2.5184540666132627,0.005149027246066459,COMPLETE
448,3.0703446497191345,2026-01-06 23:00:41.639232,2026-01-06 23:00:41.730731,0 days 00:00:00.091499,11,49,3.1375498958720085,0.09866024390260854,2.8616666063951777,4.668663324611333,2.444726456270411,0.05948840367269255,COMPLETE
472,3.0703446497191345,2026-01-06 23:00:46.871513,2026-01-06 23:00:46.980317,0 days 00:00:00.108804,10,49,3.7943953779290376,0.1799616465823088,3.279806763675849,3.3328721997778645,3.9532924771989957,0.02083039367029499,COMPLETE
1452,3.0703446497191345,2026-01-06 23:04:43.184336,2026-01-06 23:04:43.281149,0 days 00:00:00.096813,17,49,3.0751640802736517,0.22495629158284106,2.2232528837936325,3.5261266115119483,3.9053860929302595,0.1149508599271207,COMPLETE
1448,3.0703446497191345,2026-01-06 23:04:42.144316,2026-01-06 23:04:42.250170,0 days 00:00:00.105854,16,50,2.737607679647674,0.10273818578450487,2.5181681571898245,4.060621308528593,2.186930379122464,0.07507620879286865,COMPLETE
1736,3.0703446497191345,2026-01-06 23:05:56.025934,2026-01-06 23:05:56.150212,0 days 00:00:00.124278,13,49,3.452136541916167,0.225716688647832,3.120159968861235,3.8965424570592786,1.9286537403115567,0.06211818116996501,COMPLETE
1675,3.0703446497191345,2026-01-06 23:05:39.752794,2026-01-06 23:05:39.934335,0 days 00:00:00.181541,15,50,3.458743441139739,0.1167419962650344,3.1876794411927,3.149139091959548,1.6365455747785331,0.008860717515466587,COMPLETE
1688,3.0703446497191345,2026-01-06 23:05:43.200270,2026-01-06 23:05:43.341998,0 days 00:00:00.141728,17,49,2.236906032547031,0.2907503191743672,2.482865521644011,3.6251567019285744,2.0128680686218163,0.19283470494210836,COMPLETE
778,3.0703446497191345,2026-01-06 23:01:56.742960,2026-01-06 23:01:56.846532,0 days 00:00:00.103572,27,50,3.0915631358360423,0.10607570783231703,2.684035912125989,4.995112245694683,3.010210425235197,0.1377223692243366,COMPLETE
764,3.0703446497191345,2026-01-06 23:01:53.615244,2026-01-06 23:01:53.712584,0 days 00:00:00.097340,39,51,3.9671124021624435,0.2035226282633944,2.4949695252794957,3.5500055615104453,2.3413152962484447,0.24814754296899627,COMPLETE
762,3.0703446497191345,2026-01-06 23:01:53.203915,2026-01-06 23:01:53.287285,0 days 00:00:00.083370,32,49,2.3246672455214554,0.01103138297664738,4.2758549481403625,4.555024846788006,3.2002979535040526,0.22553781119750743,COMPLETE
1682,3.0703446497191345,2026-01-06 23:05:41.645370,2026-01-06 23:05:41.754549,0 days 00:00:00.109179,18,50,2.3217850464913354,0.12261282091134182,3.0930034471727543,3.3780774047513873,3.2370312707173885,0.04228075268811062,COMPLETE
1467,3.0703446497191345,2026-01-06 23:04:47.064038,2026-01-06 23:04:47.158422,0 days 00:00:00.094384,20,50,3.4961743050761265,0.047876575311254915,2.730054867192783,4.752074391911545,2.271805777568523,0.11108600339468586,COMPLETE
1382,3.0703446497191345,2026-01-06 23:04:24.394717,2026-01-06 23:04:24.493804,0 days 00:00:00.099087,10,48,3.810510010882152,0.19255032293838148,2.630981850273316,3.7100767428019825,3.7466321679931065,0.01821418860237784,COMPLETE
509,3.0703446497191345,2026-01-06 23:00:55.075866,2026-01-06 23:00:55.154225,0 days 00:00:00.078359,20,50,2.0206797353148964,0.27470757299735216,4.259682190226835,3.5582560425541563,2.2780784673034473,0.06518015922463875,COMPLETE
1088,3.0703446497191345,2026-01-06 23:03:11.623923,2026-01-06 23:03:11.718359,0 days 00:00:00.094436,32,48,3.685283712496199,0.049381823269760775,3.0197783544348367,5.181600964604854,1.936913993018853,0.12492536525707036,COMPLETE
694,3.0703446497191345,2026-01-06 23:01:37.879886,2026-01-06 23:01:37.983592,0 days 00:00:00.103706,29,50,3.167972104983194,0.04325988527105253,2.248511803696686,4.240968615361326,2.6401695119707482,0.09950355565045507,COMPLETE
693,3.0703446497191345,2026-01-06 23:01:37.639763,2026-01-06 23:01:37.727445,0 days 00:00:00.087682,13,48,3.2141764827444685,0.14527974269380312,2.2695772266659424,4.274062002628972,2.9931700054244916,0.07299344708228488,COMPLETE
690,3.0703446497191345,2026-01-06 23:01:36.980741,2026-01-06 23:01:37.064363,0 days 00:00:00.083622,29,51,3.0877678526541277,0.2657291148497516,4.479116281432795,3.6403944162763673,1.9907171491020714,0.07448688607168452,COMPLETE
1119,3.0703446497191345,2026-01-06 23:03:18.925362,2026-01-06 23:03:19.017991,0 days 00:00:00.092629,10,48,2.9320656660361237,0.17601389556153813,2.0364939115920255,5.043899072650773,1.5842776259044016,0.09476025013950373,COMPLETE
1403,3.0703446497191345,2026-01-06 23:04:30.274486,2026-01-06 23:04:30.417146,0 days 00:00:00.142660,11,50,3.5057459835220395,0.2144766547544366,2.054125598199745,3.57323954330851,2.636302981612115,0.20770918097177243,COMPLETE
294,3.0703446497191345,2026-01-06 23:00:05.890322,2026-01-06 23:00:06.011716,0 days 00:00:00.121394,15,49,3.157949338832435,0.1714919227047377,2.877360635801968,3.4965804051653033,2.200343551434209,0.024839317780341316,COMPLETE
293,3.0703446497191345,2026-01-06 23:00:05.613208,2026-01-06 23:00:05.737037,0 days 00:00:00.123829,17,49,2.60214025223645,0.25842205009599994,2.740529598622695,3.2142673530729766,1.9047324990566177,0.1576730905195116,COMPLETE
281,3.0703446497191345,2026-01-06 23:00:02.860964,2026-01-06 23:00:02.937566,0 days 00:00:00.076602,44,48,2.2589497719019507,0.013647235807850766,3.147726628009421,4.134707268302334,2.0894243043486735,0.0758408491106278,COMPLETE
1710,3.0703446497191345,2026-01-06 23:05:48.900309,2026-01-06 23:05:48.999986,0 days 00:00:00.099677,18,50,2.465089888816757,0.21016615306139375,3.1220202128222105,3.0084408637815767,2.023241935687883,0.10958798034285343,COMPLETE
769,3.0703446497191345,2026-01-06 23:01:54.737250,2026-01-06 23:01:54.827397,0 days 00:00:00.090147,13,49,3.50095392632566,0.23155689789551884,2.836456213436085,4.4847395238824825,3.1376990038871893,0.06628002894293948,COMPLETE
768,3.0703446497191345,2026-01-06 23:01:54.522646,2026-01-06 23:01:54.605541,0 days 00:00:00.082895,45,48,2.9874401905042247,0.025387817985643227,3.1859453181704125,3.689774979205241,2.1303513153879963,0.1479886447329568,COMPLETE
1718,3.0703446497191345,2026-01-06 23:05:50.947969,2026-01-06 23:05:51.066899,0 days 00:00:00.118930,12,51,2.0860668845563968,0.17631395499960273,3.5293544917357784,4.802496549084485,2.1463745726274914,0.15296118901332195,COMPLETE
1729,3.0703446497191345,2026-01-06 23:05:54.059565,2026-01-06 23:05:54.164667,0 days 00:00:00.105102,32,51,2.9333490126767816,0.15182304251733927,3.0901421163653477,3.619285265542655,3.5525229894901798,0.10571412025326336,COMPLETE
102,3.0703446497191345,2026-01-06 22:59:24.213889,2026-01-06 22:59:24.291112,0 days 00:00:00.077223,12,48,2.041695665452126,0.21617782241900085,2.446892403983623,3.1930882104444165,2.391540068205394,0.035904495221622326,COMPLETE
964,3.0703446497191345,2026-01-06 23:02:41.778904,2026-01-06 23:02:41.885667,0 days 00:00:00.106763,24,50,2.4235262597094764,0.16793372235999945,2.671795172774906,4.076262978865158,2.8647290099145692,0.28542171782237724,COMPLETE
1760,3.0703446497191345,2026-01-06 23:06:02.436040,2026-01-06 23:06:02.533583,0 days 00:00:00.097543,43,50,2.5479228435525263,0.029628173277050765,4.434528887824636,4.665069601718969,2.1531824453580706,0.2538436654994394,COMPLETE
1930,3.0703446497191345,2026-01-06 23:06:45.549983,2026-01-06 23:06:45.649765,0 days 00:00:00.099782,33,51,2.279392474552136,0.07969305434956023,3.5037207437701894,4.508855871298949,2.3791695310625993,0.17499840515570977,COMPLETE
1924,3.0703446497191345,2026-01-06 23:06:43.954238,2026-01-06 23:06:44.061159,0 days 00:00:00.106921,42,51,2.475431994743432,0.0010918721586272995,3.629131158530042,3.3393393545249777,2.316533829962687,0.09196736596361688,COMPLETE
1348,3.0703446497191345,2026-01-06 23:04:16.130502,2026-01-06 23:04:16.228105,0 days 00:00:00.097603,10,50,2.555687218089333,0.23787700264404268,2.286878226741284,3.39434225147067,2.410345550604172,0.1558270628679554,COMPLETE
1139,3.0703446497191345,2026-01-06 23:03:23.832978,2026-01-06 23:03:23.935906,0 days 00:00:00.102928,20,51,2.8100513723663902,0.1824295465101901,2.5272516470769113,3.0458140462907632,2.7550849246115425,0.19548362640884395,COMPLETE
1134,3.0703446497191345,2026-01-06 23:03:22.560907,2026-01-06 23:03:22.651812,0 days 00:00:00.090905,30,49,3.122355410600796,0.2975128990433862,2.1011011027105777,3.4684083596755033,2.487413794058745,0.009255619072831806,COMPLETE
183,3.0703446497191345,2026-01-06 22:59:41.859491,2026-01-06 22:59:41.935589,0 days 00:00:00.076098,11,50,3.792534038678357,0.12579493817353277,2.499667154040898,3.805509763632428,3.065460616070635,0.05181203077776303,COMPLETE
1780,3.0703446497191345,2026-01-06 23:06:07.365829,2026-01-06 23:06:07.463706,0 days 00:00:00.097877,21,48,2.2786836518956837,0.16051544219957845,2.2435339280685755,3.072131915195907,3.8033571770726224,0.200300536197098,COMPLETE
943,3.0703446497191345,2026-01-06 23:02:36.633189,2026-01-06 23:02:36.791807,0 days 00:00:00.158618,37,51,2.016649558635745,0.08312888854924382,2.4223647041170024,3.233806360182072,2.5261344988540393,0.17435376543210676,COMPLETE
942,3.0703446497191345,2026-01-06 23:02:36.400872,2026-01-06 23:02:36.488412,0 days 00:00:00.087540,10,49,2.9428111293585637,0.2921943531969929,2.3880074359634973,3.1227226353502755,1.7495895439699172,0.0695745701956456,COMPLETE
941,3.0703446497191345,2026-01-06 23:02:36.159104,2026-01-06 23:02:36.272805,0 days 00:00:00.113701,19,49,2.820579356393419,0.21966162917611953,2.266520861262306,3.6734597485435496,2.6506607479377915,0.03727625780192011,COMPLETE
935,3.0703446497191345,2026-01-06 23:02:34.715051,2026-01-06 23:02:34.807316,0 days 00:00:00.092265,21,51,3.3988825440353887,0.16797774051889763,2.230541944602194,3.8956810780349533,3.8268655954956965,0.17769203300691372,COMPLETE
933,3.0703446497191345,2026-01-06 23:02:34.185588,2026-01-06 23:02:34.337991,0 days 00:00:00.152403,20,49,3.591373471343458,0.11442767731713478,2.7406031520566194,4.033897317287957,2.5510007210126378,0.15610641732907396,COMPLETE
931,3.0703446497191345,2026-01-06 23:02:33.729536,2026-01-06 23:02:33.824855,0 days 00:00:00.095319,12,51,3.931775173590951,0.259874387132604,2.223312806451577,3.7151052897151606,3.2515436666569837,0.1237235368232717,COMPLETE
1807,3.0703446497191345,2026-01-06 23:06:14.119814,2026-01-06 23:06:14.220796,0 days 00:00:00.100982,14,50,3.217857908212943,0.14133748160845644,2.068695172227433,4.558719698848476,2.454845838919486,0.11165417357686835,COMPLETE
1806,3.0703446497191345,2026-01-06 23:06:13.852562,2026-01-06 23:06:13.955476,0 days 00:00:00.102914,24,48,3.7319313909394554,0.008373742755158432,2.4756997089022668,4.403546991563027,2.920082690716975,0.10190408816167923,COMPLETE
547,3.0703446497191345,2026-01-06 23:01:03.529687,2026-01-06 23:01:03.618011,0 days 00:00:00.088324,15,49,2.0366694405801384,0.14769924480556534,3.9471349017008106,5.756925378250295,2.6719555913004878,0.059840657775482295,COMPLETE
534,3.0703446497191345,2026-01-06 23:01:00.717309,2026-01-06 23:01:00.833131,0 days 00:00:00.115822,26,50,3.144646923930821,0.2872367632391897,2.6297698942062144,3.2787551772511874,3.1175309260666317,0.05900877974585925,COMPLETE
1336,3.0703446497191345,2026-01-06 23:04:13.296479,2026-01-06 23:04:13.391608,0 days 00:00:00.095129,11,50,3.589451875513154,0.22288893924310677,3.106925198470773,4.7795066618180195,3.888148142739312,0.02742681778017197,COMPLETE
701,3.0703446497191345,2026-01-06 23:01:39.556308,2026-01-06 23:01:39.640703,0 days 00:00:00.084395,20,49,3.991666612022869,0.0567369718575287,2.0110456487201818,4.502037606123242,2.1110311736244465,0.17411873247111334,COMPLETE
700,3.0703446497191345,2026-01-06 23:01:39.283102,2026-01-06 23:01:39.393722,0 days 00:00:00.110620,11,49,2.2236354980379183,0.2642267751488534,2.590248672343151,3.6348824833192195,1.756965512714489,0.08466000406109467,COMPLETE
682,3.0703446497191345,2026-01-06 23:01:35.257616,2026-01-06 23:01:35.341785,0 days 00:00:00.084169,27,49,2.5861331115391857,0.18286423788527148,2.598687889803543,3.1349423725684784,3.3407179110883627,0.03879669204442013,COMPLETE
673,3.0703446497191345,2026-01-06 23:01:33.310824,2026-01-06 23:01:33.392359,0 days 00:00:00.081535,46,49,2.3737860761788996,0.12122299006103521,3.889876576233298,4.212293520530341,3.621381904377415,0.2541193390103863,COMPLETE
136,3.0703446497191345,2026-01-06 22:59:31.968350,2026-01-06 22:59:32.042850,0 days 00:00:00.074500,15,50,3.613227457341006,0.19563476366065355,2.9169978429905807,4.539527130233879,2.404440895072806,0.023552956219197913,COMPLETE
135,3.0703446497191345,2026-01-06 22:59:31.770718,2026-01-06 22:59:31.845458,0 days 00:00:00.074740,23,49,3.7007391765523843,0.21511765174384573,2.060039743030452,3.1059672314395135,2.31285864396759,0.08609220382421323,COMPLETE
207,3.0703446497191345,2026-01-06 22:59:46.990511,2026-01-06 22:59:47.065222,0 days 00:00:00.074711,15,49,3.4799611856756005,0.22373911839774452,3.6520212157460907,3.908074630908591,1.7308306027806875,0.24057364246108298,COMPLETE
206,3.0703446497191345,2026-01-06 22:59:46.769859,2026-01-06 22:59:46.848328,0 days 00:00:00.078469,12,49,2.979504033128783,0.2468656002261741,2.6648998109553403,4.2767671798294655,3.6346980591263627,0.06210690893413312,COMPLETE
190,3.0703446497191345,2026-01-06 22:59:43.284014,2026-01-06 22:59:43.357586,0 days 00:00:00.073572,16,48,3.0881050672338795,0.10092912825300623,2.3003937096714484,4.820869097333043,2.5473120805173886,0.18368474913278438,COMPLETE
189,3.0703446497191345,2026-01-06 22:59:43.075959,2026-01-06 22:59:43.163819,0 days 00:00:00.087860,17,51,3.4015194273072122,0.289170136070686,2.029123635988156,3.099687407071437,2.8752697961128693,0.15881267872183324,COMPLETE
554,3.0703446497191345,2026-01-06 23:01:05.054330,2026-01-06 23:01:05.132553,0 days 00:00:00.078223,12,49,2.3219567658023057,0.27921040547475373,2.51459270064192,3.230728916527842,2.4291971066862503,0.10544045771457153,COMPLETE
1258,3.0703446497191345,2026-01-06 23:03:54.356618,2026-01-06 23:03:54.450174,0 days 00:00:00.093556,23,49,2.39840911826567,0.18326895145250394,3.0643390950672744,3.045436075642839,3.6477421535500456,0.2766818848733232,COMPLETE
1278,3.0703446497191345,2026-01-06 23:03:59.043243,2026-01-06 23:03:59.138247,0 days 00:00:00.095004,20,49,3.713142248299219,0.06584779840498305,2.3759030446545095,4.450010010519174,3.369486944120689,0.04212051801584092,COMPLETE
589,3.0703446497191345,2026-01-06 23:01:13.256345,2026-01-06 23:01:13.407166,0 days 00:00:00.150821,15,48,3.435431868751621,0.22474203996170722,3.9816434394205866,3.5481340486436013,3.758882967662988,0.18704376183413365,COMPLETE
586,3.0703446497191345,2026-01-06 23:01:12.607739,2026-01-06 23:01:12.695670,0 days 00:00:00.087931,18,51,2.321424824851665,0.2774833759264791,2.908163813413916,3.2362792777808234,3.3624288416478008,0.0397275699470761,COMPLETE
1165,3.0703446497191345,2026-01-06 23:03:31.029966,2026-01-06 23:03:31.165408,0 days 00:00:00.135442,44,48,2.416703151184696,0.29851557523657046,2.7698262728623555,5.98146849641191,2.781988762338542,0.2944866803880716,COMPLETE
1292,3.0703446497191345,2026-01-06 23:04:02.487570,2026-01-06 23:04:02.579764,0 days 00:00:00.092194,49,50,2.5168052805636925,0.00018447031636445455,2.134124711416807,3.330962763737015,2.953444592130978,0.28718836340689585,COMPLETE
1289,3.0703446497191345,2026-01-06 23:04:01.771020,2026-01-06 23:04:01.868527,0 days 00:00:00.097507,12,50,3.8261280004966434,0.2499284579359291,3.326465402133359,5.107542005471206,2.245693384857231,0.2601941383423829,COMPLETE
1308,3.0703446497191345,2026-01-06 23:04:06.302651,2026-01-06 23:04:06.394968,0 days 00:00:00.092317,13,51,3.1844561389147623,0.18310291882123342,2.723808994901911,5.531402709153133,3.94889133166939,0.01967804498394334,COMPLETE
1304,3.0703446497191345,2026-01-06 23:04:05.318709,2026-01-06 23:04:05.436621,0 days 00:00:00.117912,13,48,3.4873797051894924,0.2745284860265696,2.784245390216344,5.302622475263087,3.8655659211065996,0.0950977111998014,COMPLETE
178,3.0703446497191345,2026-01-06 22:59:40.850576,2026-01-06 22:59:40.929430,0 days 00:00:00.078854,16,51,3.350455745954266,0.29950955721169814,4.1768996365064,5.372718636758748,1.9570413961685527,0.000858081976615771,COMPLETE
1829,3.0703446497191345,2026-01-06 23:06:19.618048,2026-01-06 23:06:19.719595,0 days 00:00:00.101547,47,49,3.7171995150259542,0.05085290332489176,4.116185796058144,5.514800844653934,3.5451573636183604,0.2737320239567292,COMPLETE
1825,3.0703446497191345,2026-01-06 23:06:18.645525,2026-01-06 23:06:18.739642,0 days 00:00:00.094117,43,50,3.010337041577842,0.22824996474614495,3.349509633771819,5.935194152320808,2.9634770074458623,0.06811275691574302,COMPLETE
907,3.0703446497191345,2026-01-06 23:02:27.726436,2026-01-06 23:02:27.846075,0 days 00:00:00.119639,17,49,3.051852444204112,0.08020152544639643,3.91314451563749,3.1216318626341693,3.1678184979636295,0.11067635022520803,COMPLETE
899,3.0703446497191345,2026-01-06 23:02:25.151455,2026-01-06 23:02:25.263522,0 days 00:00:00.112067,16,48,2.9488436940277425,0.264625997554867,3.276421099423798,3.0635560229294585,3.5468482484547272,0.12924301462996513,COMPLETE
846,3.0703446497191345,2026-01-06 23:02:12.321453,2026-01-06 23:02:12.406608,0 days 00:00:00.085155,45,48,3.835400785279554,0.2520919692243089,3.594433272599931,3.749047527634272,3.265496963418356,0.16412819226378708,COMPLETE
1848,3.0703446497191345,2026-01-06 23:06:24.587498,2026-01-06 23:06:24.689124,0 days 00:00:00.101626,25,49,2.0082424817313305,0.17543186255368548,2.7305227084944446,4.036530180042244,3.753889621104447,0.2498599097771873,COMPLETE
1301,3.0703446497191345,2026-01-06 23:04:04.564252,2026-01-06 23:04:04.668137,0 days 00:00:00.103885,17,49,2.703120489416257,0.28626279625362316,2.188995728815693,3.0029472849508507,2.38815490975605,0.0750904606569212,COMPLETE
567,3.0703446497191345,2026-01-06 23:01:08.046599,2026-01-06 23:01:08.153722,0 days 00:00:00.107123,48,51,2.51011343107524,0.11479312863884486,4.315572898977274,5.98306710604661,3.343612240258618,0.03477757547877275,COMPLETE
