number,value,datetime_start,datetime_complete,duration,params_atr_period,params_channel_length,params_channel_multi,params_sl_multiplier,params_tp_multiplier,params_trail_multiplier,state
208,3.0503261964615387,2026-01-07 05:48:33.985854,2026-01-07 05:48:34.051721,0 days 00:00:00.065867,41,37,2.876729326546642,2.794600129931767,5.080277190275483,2.2030147730779763,COMPLETE
213,3.0503261964615387,2026-01-07 05:48:34.981729,2026-01-07 05:48:35.047368,0 days 00:00:00.065639,24,35,2.2870979453374525,2.956370040663324,5.989307096847871,1.6660081527189237,COMPLETE
216,3.0503261964615387,2026-01-07 05:48:35.643472,2026-01-07 05:48:35.708258,0 days 00:00:00.064786,36,35,3.2178349552181618,3.2245759035699235,5.04975738501008,3.3090620498338463,COMPLETE
218,3.0503261964615387,2026-01-07 05:48:36.039939,2026-01-07 05:48:36.104174,0 days 00:00:00.064235,33,36,2.0998934045599347,3.3613588802051533,5.225696845621344,1.7903582447285267,COMPLETE
219,3.0503261964615387,2026-01-07 05:48:36.227801,2026-01-07 05:48:36.297782,0 days 00:00:00.069981,45,31,2.974504878482438,4.024493428578066,4.5817370484316955,2.523694510942125,COMPLETE
1829,3.0503261964615387,2026-01-07 05:54:48.735025,2026-01-07 05:54:48.817124,0 days 00:00:00.082099,30,37,3.2509411993883797,3.313941830204054,5.638306554522589,2.5071788552879744,COMPLETE
1814,3.0503261964615387,2026-01-07 05:54:45.146982,2026-01-07 05:54:45.239211,0 days 00:00:00.092229,30,36,2.3523386693208566,2.962885131918513,5.760100059334533,1.5257320286469156,COMPLETE
1815,3.0503261964615387,2026-01-07 05:54:45.372554,2026-01-07 05:54:45.455565,0 days 00:00:00.083011,45,30,2.7271613977126545,2.815949963853989,5.251130455124632,2.2928938832744525,COMPLETE
1818,3.0503261964615387,2026-01-07 05:54:46.063086,2026-01-07 05:54:46.145723,0 days 00:00:00.082637,23,31,2.0186713562077947,2.5751212270885255,5.790973330639478,2.3441552337154006,COMPLETE
1819,3.0503261964615387,2026-01-07 05:54:46.287580,2026-01-07 05:54:46.370947,0 days 00:00:00.083367,22,36,2.6329250995521973,3.0195434019340492,5.469406608724318,1.8620893738571285,COMPLETE
1820,3.0503261964615387,2026-01-07 05:54:46.547523,2026-01-07 05:54:46.690441,0 days 00:00:00.142918,49,36,2.410070130348718,3.625934199108064,5.0321395521065115,2.2205347454340085,COMPLETE
1823,3.0503261964615387,2026-01-07 05:54:47.384985,2026-01-07 05:54:47.475267,0 days 00:00:00.090282,19,34,3.4840259677909655,3.8187652395460514,5.759293337788136,3.377011844269582,COMPLETE
224,3.0503261964615387,2026-01-07 05:48:37.281406,2026-01-07 05:48:37.346210,0 days 00:00:00.064804,16,34,2.1841860760974234,2.8946281032290844,5.224028210718916,2.730893017876233,COMPLETE
230,3.0503261964615387,2026-01-07 05:48:38.453896,2026-01-07 05:48:38.541401,0 days 00:00:00.087505,25,32,3.3644851798266786,3.7210668494774657,5.5453815974206595,3.4973758114570397,COMPLETE
231,3.0503261964615387,2026-01-07 05:48:38.684691,2026-01-07 05:48:38.749345,0 days 00:00:00.064654,37,32,3.087699095997378,3.106136377373982,5.523128293515072,2.5022393705647272,COMPLETE
233,3.0503261964615387,2026-01-07 05:48:39.063830,2026-01-07 05:48:39.129014,0 days 00:00:00.065184,32,32,2.0199074956620375,3.412364045407683,5.909000565109242,2.0765791752057456,COMPLETE
238,3.0503261964615387,2026-01-07 05:48:40.099582,2026-01-07 05:48:40.168375,0 days 00:00:00.068793,38,35,2.5102467154928627,3.5439485850287906,5.529847273641986,3.3914685762832106,COMPLETE
266,3.0503261964615387,2026-01-07 05:48:45.950930,2026-01-07 05:48:46.015499,0 days 00:00:00.064569,22,35,2.3026088307302612,3.9475103002543004,3.1309052367455252,3.6786473550007486,COMPLETE
267,3.0503261964615387,2026-01-07 05:48:46.139742,2026-01-07 05:48:46.202501,0 days 00:00:00.062759,32,34,2.6648495932860214,2.993256888309356,5.764154674332955,2.25155726820879,COMPLETE
269,3.0503261964615387,2026-01-07 05:48:46.585012,2026-01-07 05:48:46.695635,0 days 00:00:00.110623,30,36,2.360368704445938,4.216328801773638,5.601783677705484,1.9610467614199365,COMPLETE
240,3.0503261964615387,2026-01-07 05:48:40.666254,2026-01-07 05:48:40.745393,0 days 00:00:00.079139,10,34,3.512594877320047,3.921628739772393,3.055430100573009,2.410210542933385,COMPLETE
246,3.0503261964615387,2026-01-07 05:48:41.856865,2026-01-07 05:48:41.923101,0 days 00:00:00.066236,15,36,2.712242607122631,3.259683619282395,5.8481971885384745,2.382443135964999,COMPLETE
248,3.0503261964615387,2026-01-07 05:48:42.261479,2026-01-07 05:48:42.328878,0 days 00:00:00.067399,29,36,2.9678795829149314,3.3391646154962356,5.596995586038548,2.6894642122712065,COMPLETE
249,3.0503261964615387,2026-01-07 05:48:42.451337,2026-01-07 05:48:42.541986,0 days 00:00:00.090649,32,34,3.4568141345343353,3.098289593403088,5.493821317013391,2.737387967711746,COMPLETE
251,3.0503261964615387,2026-01-07 05:48:42.885400,2026-01-07 05:48:42.951945,0 days 00:00:00.066545,35,33,2.8997380710694447,3.624236220169591,4.806621731492777,2.293050279581192,COMPLETE
253,3.0503261964615387,2026-01-07 05:48:43.268320,2026-01-07 05:48:43.342130,0 days 00:00:00.073810,12,36,2.286789258851217,3.294170654056059,5.393873034277275,2.413635937772005,COMPLETE
254,3.0503261964615387,2026-01-07 05:48:43.476236,2026-01-07 05:48:43.574212,0 days 00:00:00.097976,10,37,2.5300368823406503,3.6827682282060064,5.968066539333324,1.8135887138514157,COMPLETE
1808,3.0503261964615387,2026-01-07 05:54:43.720677,2026-01-07 05:54:43.802980,0 days 00:00:00.082303,31,37,3.0423332979776876,3.420419327017357,5.735140666472867,2.9051499065269852,COMPLETE
285,3.0503261964615387,2026-01-07 05:48:50.015449,2026-01-07 05:48:50.081970,0 days 00:00:00.066521,19,35,2.0730324446219983,3.8930918823287075,5.841940278739645,1.571683663393241,COMPLETE
1792,3.0503261964615387,2026-01-07 05:54:39.999878,2026-01-07 05:54:40.084079,0 days 00:00:00.084201,38,30,2.481620018049819,4.4160240063270635,5.991639749911544,1.7497465948744468,COMPLETE
1793,3.0503261964615387,2026-01-07 05:54:40.216770,2026-01-07 05:54:40.305101,0 days 00:00:00.088331,38,37,2.4469022924630655,2.6695290419943047,5.313959665114887,2.3716726664681493,COMPLETE
1796,3.0503261964615387,2026-01-07 05:54:40.992769,2026-01-07 05:54:41.077479,0 days 00:00:00.084710,12,31,2.693723677094354,2.8447739057398644,5.709272229849105,2.5592244598220386,COMPLETE
1798,3.0503261964615387,2026-01-07 05:54:41.481782,2026-01-07 05:54:41.563637,0 days 00:00:00.081855,31,36,2.4136978929749304,3.028248746415385,5.22182265939454,1.552471557224621,COMPLETE
1799,3.0503261964615387,2026-01-07 05:54:41.700152,2026-01-07 05:54:41.781361,0 days 00:00:00.081209,31,31,2.9670000506886147,3.969809056785153,4.851151326215916,2.546105628078148,COMPLETE
1802,3.0503261964615387,2026-01-07 05:54:42.391951,2026-01-07 05:54:42.472192,0 days 00:00:00.080241,31,36,3.7895663692125634,3.7214619686002095,5.41135192022858,3.6626769846924305,COMPLETE
256,3.0503261964615387,2026-01-07 05:48:43.921196,2026-01-07 05:48:43.985729,0 days 00:00:00.064533,31,33,2.8199000461748063,2.1488364506297644,5.747586948734983,1.9463984887816317,COMPLETE
261,3.0503261964615387,2026-01-07 05:48:44.903563,2026-01-07 05:48:44.983836,0 days 00:00:00.080273,18,31,2.331662879640997,3.0954104976772645,4.729836087069478,1.5778192319430937,COMPLETE
263,3.0503261964615387,2026-01-07 05:48:45.295218,2026-01-07 05:48:45.361543,0 days 00:00:00.066325,23,32,2.7127157708760437,3.2688171874472958,5.698002689283121,1.5283978416006727,COMPLETE
1139,3.0503261964615387,2026-01-07 05:52:01.875116,2026-01-07 05:52:01.947421,0 days 00:00:00.072305,48,34,3.369669155789931,3.791884112569993,5.654108361737353,2.440141751082614,COMPLETE
1140,3.0503261964615387,2026-01-07 05:52:02.080002,2026-01-07 05:52:02.155087,0 days 00:00:00.075085,45,36,2.7351439975826786,3.105938098381523,5.154013841393502,2.6865597665570364,COMPLETE
1141,3.0503261964615387,2026-01-07 05:52:02.285877,2026-01-07 05:52:02.360018,0 days 00:00:00.074141,40,30,2.477973298543967,2.8316880894990115,5.970485677059551,2.5994351436511045,COMPLETE
1142,3.0503261964615387,2026-01-07 05:52:02.508585,2026-01-07 05:52:02.583523,0 days 00:00:00.074938,27,35,2.0773887636992168,3.715152039357555,5.958077569355526,1.5056409274237375,COMPLETE
1143,3.0503261964615387,2026-01-07 05:52:02.755190,2026-01-07 05:52:02.835869,0 days 00:00:00.080679,31,37,3.0206234695169227,3.4895007131740177,5.712428426279687,2.3651801260768686,COMPLETE
1144,3.0503261964615387,2026-01-07 05:52:02.964788,2026-01-07 05:52:03.035868,0 days 00:00:00.071080,11,36,2.2616691682564625,3.306313038646404,5.88567585055236,2.3345670885108722,COMPLETE
1147,3.0503261964615387,2026-01-07 05:52:03.572528,2026-01-07 05:52:03.645823,0 days 00:00:00.073295,13,32,3.0596408653701315,4.168596632334734,5.427878497691439,3.7903919746569237,COMPLETE
1149,3.0503261964615387,2026-01-07 05:52:04.048089,2026-01-07 05:52:04.120496,0 days 00:00:00.072407,26,35,2.77097191083723,3.853586801320823,5.151024150148816,2.784748198433069,COMPLETE
1040,3.0503261964615387,2026-01-07 05:51:39.626099,2026-01-07 05:51:39.728572,0 days 00:00:00.102473,36,35,2.4331941392340872,2.9283767661198454,5.548586719993694,2.477848820149748,COMPLETE
1041,3.0503261964615387,2026-01-07 05:51:39.907637,2026-01-07 05:51:39.988613,0 days 00:00:00.080976,24,30,3.258808008511921,4.481352599338464,3.0229156202696004,3.1310743265610714,COMPLETE
1045,3.0503261964615387,2026-01-07 05:51:41.001873,2026-01-07 05:51:41.073795,0 days 00:00:00.071922,12,32,2.6163479146402198,3.551681612312332,5.000728226793354,2.4542372644669017,COMPLETE
1047,3.0503261964615387,2026-01-07 05:51:41.409564,2026-01-07 05:51:41.490622,0 days 00:00:00.081058,25,31,2.1176301079681634,3.246505971924843,5.984595726816519,1.7875591827686073,COMPLETE
1782,3.0503261964615387,2026-01-07 05:54:36.823463,2026-01-07 05:54:37.010811,0 days 00:00:00.187348,20,37,2.8178698094473527,3.2459987008747437,5.071925932135231,3.927469083684439,COMPLETE
1784,3.0503261964615387,2026-01-07 05:54:37.510745,2026-01-07 05:54:37.656585,0 days 00:00:00.145840,34,31,2.222112837848348,2.7950076270255306,4.785747870410104,3.48139113459313,COMPLETE
1785,3.0503261964615387,2026-01-07 05:54:37.801198,2026-01-07 05:54:37.986162,0 days 00:00:00.184964,23,37,2.0910167400305126,2.731636971459801,5.45426855370569,2.592350488900944,COMPLETE
1791,3.0503261964615387,2026-01-07 05:54:39.725917,2026-01-07 05:54:39.814657,0 days 00:00:00.088740,22,32,2.614160162401355,3.3041931010884755,5.9881255628120496,1.6544478065915225,COMPLETE
277,3.0503261964615387,2026-01-07 05:48:48.291820,2026-01-07 05:48:48.361192,0 days 00:00:00.069372,18,32,2.104917773338147,3.0222764558460646,5.987892133647645,2.2221847720390593,COMPLETE
284,3.0503261964615387,2026-01-07 05:48:49.801398,2026-01-07 05:48:49.884181,0 days 00:00:00.082783,44,33,3.138869357176861,2.874855425954598,5.102965265689329,2.9989755315893563,COMPLETE
1760,3.0503261964615387,2026-01-07 05:54:29.312815,2026-01-07 05:54:29.486240,0 days 00:00:00.173425,37,30,2.993060510184333,2.8133259619668753,5.217500084034608,3.0600412048172188,COMPLETE
1763,3.0503261964615387,2026-01-07 05:54:30.388028,2026-01-07 05:54:30.567762,0 days 00:00:00.179734,12,34,3.02289925486083,3.490730883803302,5.979164792934234,2.01635366302357,COMPLETE
1764,3.0503261964615387,2026-01-07 05:54:30.723195,2026-01-07 05:54:30.899310,0 days 00:00:00.176115,17,34,3.8199085103169126,2.708739992309228,3.3202964422615597,1.8038352637976014,COMPLETE
1768,3.0503261964615387,2026-01-07 05:54:32.025100,2026-01-07 05:54:32.173283,0 days 00:00:00.148183,32,34,2.6993219659254026,3.3404015408433754,5.894727148223863,2.348649183780357,COMPLETE
1774,3.0503261964615387,2026-01-07 05:54:34.195737,2026-01-07 05:54:34.351677,0 days 00:00:00.155940,24,37,2.1632489599854026,3.5382556067466844,3.952173775946142,2.3216811997443285,COMPLETE
1775,3.0503261964615387,2026-01-07 05:54:34.493764,2026-01-07 05:54:34.775058,0 days 00:00:00.281294,26,31,2.859519460920257,3.991507917635057,5.063647949761711,1.6004727706330897,COMPLETE
288,3.0503261964615387,2026-01-07 05:48:50.649225,2026-01-07 05:48:50.732816,0 days 00:00:00.083591,38,36,3.429373461970661,3.560382383356124,4.392459672126195,2.740116226861088,COMPLETE
290,3.0503261964615387,2026-01-07 05:48:51.120159,2026-01-07 05:48:51.215183,0 days 00:00:00.095024,30,32,2.1963077746859505,3.0456530255131717,5.704053995925835,1.663244463971546,COMPLETE
291,3.0503261964615387,2026-01-07 05:48:51.343056,2026-01-07 05:48:51.413053,0 days 00:00:00.069997,11,36,2.291393325444881,3.22804913608222,5.691231709253179,1.7464126273674114,COMPLETE
293,3.0503261964615387,2026-01-07 05:48:51.793077,2026-01-07 05:48:51.871771,0 days 00:00:00.078694,23,37,2.0501745843444206,3.2424045203073284,5.891988687708489,1.5935357094107703,COMPLETE
298,3.0503261964615387,2026-01-07 05:48:52.833548,2026-01-07 05:48:52.899490,0 days 00:00:00.065942,30,37,2.8913569045192755,3.3261370016252223,5.919883805482716,1.672157227819698,COMPLETE
1749,3.0503261964615387,2026-01-07 05:54:25.074235,2026-01-07 05:54:25.156224,0 days 00:00:00.081989,24,37,2.050234748943851,3.555614298813066,5.276344930285221,2.010542029133303,COMPLETE
1755,3.0503261964615387,2026-01-07 05:54:27.337160,2026-01-07 05:54:27.507545,0 days 00:00:00.170385,18,37,2.603033709473529,3.7909793933467304,5.998667213800412,1.6881834270898322,COMPLETE
1756,3.0503261964615387,2026-01-07 05:54:27.653169,2026-01-07 05:54:27.858079,0 days 00:00:00.204910,38,32,2.846939727507796,3.1230990805569885,5.380301301374807,2.7577635193107195,COMPLETE
1759,3.0503261964615387,2026-01-07 05:54:28.807011,2026-01-07 05:54:29.084962,0 days 00:00:00.277951,20,31,2.401073209479064,3.492451760753741,5.609259026672054,1.8922303227933355,COMPLETE
306,3.0503261964615387,2026-01-07 05:48:54.850231,2026-01-07 05:48:54.921543,0 days 00:00:00.071312,23,35,2.7580900886726267,3.1767537122473226,5.443140871122036,2.115196260286235,COMPLETE
307,3.0503261964615387,2026-01-07 05:48:55.044960,2026-01-07 05:48:55.106868,0 days 00:00:00.061908,27,36,2.148753412668605,2.805541739035308,5.629737147609009,2.576379490910812,COMPLETE
312,3.0503261964615387,2026-01-07 05:48:56.100951,2026-01-07 05:48:56.182352,0 days 00:00:00.081401,41,32,2.6773425198827994,3.3384096901889375,4.96834305903434,3.0793108115629004,COMPLETE
314,3.0503261964615387,2026-01-07 05:48:56.664185,2026-01-07 05:48:56.756659,0 days 00:00:00.092474,25,34,2.2418292460358926,3.099857329984084,5.118380725348751,1.9910730952655151,COMPLETE
315,3.0503261964615387,2026-01-07 05:48:56.902777,2026-01-07 05:48:56.978049,0 days 00:00:00.075272,32,35,2.929712251294521,2.651325116640864,5.8814947950498135,2.9630040150119634,COMPLETE
349,3.0503261964615387,2026-01-07 05:49:04.104825,2026-01-07 05:49:04.171342,0 days 00:00:00.066517,27,36,2.4145586869706177,3.651015822884343,5.970130639386143,2.049396701036771,COMPLETE
321,3.0503261964615387,2026-01-07 05:48:58.216567,2026-01-07 05:48:58.280663,0 days 00:00:00.064096,29,35,2.3071622690713616,3.464551439711867,5.77798175506605,1.509912423345124,COMPLETE
328,3.0503261964615387,2026-01-07 05:48:59.718837,2026-01-07 05:48:59.782160,0 days 00:00:00.063323,46,33,2.6902504084904755,2.1923586899102405,5.456690829980888,2.573477318298788,COMPLETE
329,3.0503261964615387,2026-01-07 05:48:59.909065,2026-01-07 05:48:59.975850,0 days 00:00:00.066785,19,36,2.688747180502797,3.85353318385737,5.813684515344547,2.3637002465112458,COMPLETE
331,3.0503261964615387,2026-01-07 05:49:00.311637,2026-01-07 05:49:00.412618,0 days 00:00:00.100981,44,32,2.8232451856704084,2.938667449547826,5.727595065369425,2.3844006617032907,COMPLETE
1746,3.0503261964615387,2026-01-07 05:54:24.390802,2026-01-07 05:54:24.472659,0 days 00:00:00.081857,26,30,2.8970576053785466,2.8805704581330143,5.047742912992435,1.508348621937667,COMPLETE
1052,3.0503261964615387,2026-01-07 05:51:42.562147,2026-01-07 05:51:42.636745,0 days 00:00:00.074598,41,34,3.9049759983626107,2.0360958914813794,3.5730790507342163,3.4438548361815617,COMPLETE
1055,3.0503261964615387,2026-01-07 05:51:43.239403,2026-01-07 05:51:43.308768,0 days 00:00:00.069365,28,36,3.540671242198209,3.844596093558836,5.828869835667021,2.9208240402937964,COMPLETE
1025,3.0503261964615387,2026-01-07 05:51:36.325686,2026-01-07 05:51:36.407116,0 days 00:00:00.081430,24,32,2.3390548855898965,3.213573661831327,5.920325343938402,2.4203076518258055,COMPLETE
1033,3.0503261964615387,2026-01-07 05:51:38.103563,2026-01-07 05:51:38.174633,0 days 00:00:00.071070,49,36,3.1395304954194314,3.344547510845304,4.722061847189904,2.9682839525972433,COMPLETE
1036,3.0503261964615387,2026-01-07 05:51:38.808554,2026-01-07 05:51:38.886251,0 days 00:00:00.077697,22,30,2.1139567763001503,3.7355294296647856,5.600607433152502,1.9862753956569557,COMPLETE
1038,3.0503261964615387,2026-01-07 05:51:39.221405,2026-01-07 05:51:39.293543,0 days 00:00:00.072138,24,33,2.7656075908042084,2.8082050671463765,5.6604564487825835,2.524659668887537,COMPLETE
1153,3.0503261964615387,2026-01-07 05:52:04.968677,2026-01-07 05:52:05.046769,0 days 00:00:00.078092,19,37,2.3546752841913126,3.0440165786317426,5.982748813309432,2.031570203901982,COMPLETE
1155,3.0503261964615387,2026-01-07 05:52:05.377366,2026-01-07 05:52:05.460129,0 days 00:00:00.082763,35,35,2.838531469340621,2.0466740551166276,4.961707979625538,1.8843816380331166,COMPLETE
1157,3.0503261964615387,2026-01-07 05:52:05.840226,2026-01-07 05:52:05.913917,0 days 00:00:00.073691,21,37,2.4354513377215397,3.5336633379447036,5.971258742546124,1.504638004588351,COMPLETE
367,3.0503261964615387,2026-01-07 05:49:07.930587,2026-01-07 05:49:08.001303,0 days 00:00:00.070716,18,36,3.102323913284612,3.050708117457396,5.477272505069954,3.3803574078041834,COMPLETE
1733,3.0503261964615387,2026-01-07 05:54:21.132787,2026-01-07 05:54:21.216814,0 days 00:00:00.084027,31,34,3.290972342156469,4.0992243540286815,5.54958746192859,2.674928661463395,COMPLETE
1735,3.0503261964615387,2026-01-07 05:54:21.593064,2026-01-07 05:54:21.708366,0 days 00:00:00.115302,30,31,2.2186925615871176,2.7130992068265085,5.353449723613455,2.791464862479705,COMPLETE
1737,3.0503261964615387,2026-01-07 05:54:22.164765,2026-01-07 05:54:22.245902,0 days 00:00:00.081137,15,34,2.0480794513449427,3.565007724425456,5.919378506695284,1.543343394718724,COMPLETE
1740,3.0503261964615387,2026-01-07 05:54:22.898734,2026-01-07 05:54:23.011974,0 days 00:00:00.113240,20,37,2.6472594780107035,4.030801724482055,5.89255004226414,3.148409058824165,COMPLETE
1741,3.0503261964615387,2026-01-07 05:54:23.165556,2026-01-07 05:54:23.249919,0 days 00:00:00.084363,22,30,2.1193699517655595,3.0924587612453074,5.958197186928841,2.149219214839146,COMPLETE
1742,3.0503261964615387,2026-01-07 05:54:23.416737,2026-01-07 05:54:23.508974,0 days 00:00:00.092237,29,30,3.0265200145293853,2.439103236769885,5.568838943862113,2.8733366427621023,COMPLETE
1743,3.0503261964615387,2026-01-07 05:54:23.646873,2026-01-07 05:54:23.744485,0 days 00:00:00.097612,43,36,2.650717324601987,3.4583224423061476,5.55604225960674,2.475001880584158,COMPLETE
337,3.0503261964615387,2026-01-07 05:49:01.675043,2026-01-07 05:49:01.742689,0 days 00:00:00.067646,23,36,2.5221327051479103,3.297144098961304,5.666959641404557,2.0394460218856714,COMPLETE
339,3.0503261964615387,2026-01-07 05:49:02.060558,2026-01-07 05:49:02.141677,0 days 00:00:00.081119,14,30,2.569638093797935,3.392835004843882,5.478984438070326,2.145377477312802,COMPLETE
343,3.0503261964615387,2026-01-07 05:49:02.897819,2026-01-07 05:49:02.964983,0 days 00:00:00.067164,17,36,2.4637356576559575,3.9061363592576046,5.977602535615726,1.8460307264063978,COMPLETE
344,3.0503261964615387,2026-01-07 05:49:03.088430,2026-01-07 05:49:03.159005,0 days 00:00:00.070575,40,36,2.8142196420132595,3.7604964992413117,5.774992281459901,1.5768141951871597,COMPLETE
1721,3.0503261964615387,2026-01-07 05:54:18.167649,2026-01-07 05:54:18.249776,0 days 00:00:00.082127,13,35,2.132266326337706,3.0078728771560206,5.817844943918923,2.1378230933183846,COMPLETE
1722,3.0503261964615387,2026-01-07 05:54:18.394044,2026-01-07 05:54:18.475874,0 days 00:00:00.081830,28,30,2.2453511714196166,3.8659867460917208,5.903546143613271,2.211804158541681,COMPLETE
1723,3.0503261964615387,2026-01-07 05:54:18.617932,2026-01-07 05:54:18.702647,0 days 00:00:00.084715,26,32,2.5040387836889257,3.496063842238382,5.952238892961479,1.6899215400380911,COMPLETE
1727,3.0503261964615387,2026-01-07 05:54:19.532527,2026-01-07 05:54:19.629989,0 days 00:00:00.097462,38,37,2.798787086117385,3.7494017612554384,5.883683628860404,1.959172502098648,COMPLETE
355,3.0503261964615387,2026-01-07 05:49:05.317783,2026-01-07 05:49:05.385018,0 days 00:00:00.067235,14,35,2.5539731156014613,2.0937729713949613,5.442477317976616,2.5132933332641048,COMPLETE
358,3.0503261964615387,2026-01-07 05:49:05.938146,2026-01-07 05:49:06.005663,0 days 00:00:00.067517,38,37,2.950232877707003,4.175600257945444,3.664240020983703,2.076025902564274,COMPLETE
360,3.0503261964615387,2026-01-07 05:49:06.329236,2026-01-07 05:49:06.408261,0 days 00:00:00.079025,39,33,3.5904254655424577,3.107621885029216,5.469707939927581,3.154529438073028,COMPLETE
361,3.0503261964615387,2026-01-07 05:49:06.569640,2026-01-07 05:49:06.663799,0 days 00:00:00.094159,32,32,3.8268867777934665,3.3267773330445958,5.829842313181538,2.7679724704532314,COMPLETE
363,3.0503261964615387,2026-01-07 05:49:07.063935,2026-01-07 05:49:07.133223,0 days 00:00:00.069288,49,36,3.0802850110828803,3.2927076974165,5.086833324811884,2.414822390893252,COMPLETE
1706,3.0503261964615387,2026-01-07 05:54:14.616496,2026-01-07 05:54:14.697634,0 days 00:00:00.081138,28,31,3.232682579939238,3.8916216967729302,4.931556293173285,3.3428229309045676,COMPLETE
1709,3.0503261964615387,2026-01-07 05:54:15.340540,2026-01-07 05:54:15.419178,0 days 00:00:00.078638,23,35,2.396210455602097,3.7917218122637184,5.320045959625867,1.5377111290007854,COMPLETE
1711,3.0503261964615387,2026-01-07 05:54:15.770544,2026-01-07 05:54:15.866433,0 days 00:00:00.095889,29,32,2.3662515418988384,2.8517500244309373,5.891186987483999,1.9918128992548885,COMPLETE
371,3.0503261964615387,2026-01-07 05:49:08.768515,2026-01-07 05:49:08.840867,0 days 00:00:00.072352,40,36,2.4859839852181373,3.9076123710828856,5.022893850243262,2.3451163142665927,COMPLETE
374,3.0503261964615387,2026-01-07 05:49:09.447709,2026-01-07 05:49:09.528906,0 days 00:00:00.081197,26,34,3.1839533737773156,3.1661938191409447,4.933856399030976,2.5053476839653412,COMPLETE
375,3.0503261964615387,2026-01-07 05:49:09.693445,2026-01-07 05:49:09.758473,0 days 00:00:00.065028,33,30,2.719833575131336,3.049312851492325,4.338276903998728,2.760020951564431,COMPLETE
379,3.0503261964615387,2026-01-07 05:49:10.469981,2026-01-07 05:49:10.551124,0 days 00:00:00.081143,24,33,2.277597089398752,3.039189276454056,5.53743550565712,2.2332901271530208,COMPLETE
1687,3.0503261964615387,2026-01-07 05:54:10.169548,2026-01-07 05:54:10.251993,0 days 00:00:00.082445,22,32,2.246288149325726,2.620919650300877,5.960412611444327,1.686943529928747,COMPLETE
1688,3.0503261964615387,2026-01-07 05:54:10.395228,2026-01-07 05:54:10.478673,0 days 00:00:00.083445,24,37,2.4041392401941404,3.3497602632498475,5.5651632918518,2.0122611116156186,COMPLETE
1691,3.0503261964615387,2026-01-07 05:54:11.128467,2026-01-07 05:54:11.212991,0 days 00:00:00.084524,28,35,3.6571043703769313,3.132640449443814,5.839964059286917,2.3725937089998586,COMPLETE
387,3.0503261964615387,2026-01-07 05:49:12.142259,2026-01-07 05:49:12.212788,0 days 00:00:00.070529,38,36,2.015779176931407,2.887303145404722,5.528581310032709,2.0011469985462917,COMPLETE
390,3.0503261964615387,2026-01-07 05:49:12.769328,2026-01-07 05:49:12.834382,0 days 00:00:00.065054,21,37,2.0162071653416334,3.4788893890536534,5.718929933758387,1.9362426994926107,COMPLETE
394,3.0503261964615387,2026-01-07 05:49:13.563076,2026-01-07 05:49:13.656061,0 days 00:00:00.092985,17,35,2.2747638434424595,4.166124905020138,5.062604448265893,1.54253013895725,COMPLETE
397,3.0503261964615387,2026-01-07 05:49:14.190376,2026-01-07 05:49:14.256765,0 days 00:00:00.066389,10,36,2.3257566728154204,3.6951388390066184,4.922544832599884,1.9016862605705234,COMPLETE
399,3.0503261964615387,2026-01-07 05:49:14.653055,2026-01-07 05:49:14.757312,0 days 00:00:00.104257,21,35,3.2241953442927573,3.0496692286479057,5.043288833544948,3.944304900331392,COMPLETE
1159,3.0503261964615387,2026-01-07 05:52:06.326135,2026-01-07 05:52:06.398439,0 days 00:00:00.072304,22,32,2.027665896276606,3.292477617048866,5.421677609289173,2.856697232527533,COMPLETE
1161,3.0503261964615387,2026-01-07 05:52:06.789704,2026-01-07 05:52:06.859527,0 days 00:00:00.069823,28,31,2.528053278070429,3.0376660728966374,5.9639555207438235,1.5351702007309853,COMPLETE
1165,3.0503261964615387,2026-01-07 05:52:07.733537,2026-01-07 05:52:07.839969,0 days 00:00:00.106432,27,33,3.849875345201377,2.5447650414702814,5.705185767962698,2.248647601625802,COMPLETE
1010,3.0503261964615387,2026-01-07 05:51:32.849954,2026-01-07 05:51:32.932589,0 days 00:00:00.082635,32,37,3.7095376909787117,3.2008972250132066,5.156273362024495,2.387511381114658,COMPLETE
1011,3.0503261964615387,2026-01-07 05:51:33.066709,2026-01-07 05:51:33.158157,0 days 00:00:00.091448,42,35,3.8231379692405953,3.047274134044867,5.319512683375273,2.0633934452628444,COMPLETE
1012,3.0503261964615387,2026-01-07 05:51:33.317266,2026-01-07 05:51:33.397376,0 days 00:00:00.080110,19,32,2.0237714808015,3.05570838487132,5.012824503540777,1.7957709725665314,COMPLETE
1014,3.0503261964615387,2026-01-07 05:51:33.790714,2026-01-07 05:51:33.870056,0 days 00:00:00.079342,50,31,2.5684752006914784,4.476206988286423,5.906218354759025,2.686093383263097,COMPLETE
1015,3.0503261964615387,2026-01-07 05:51:34.032800,2026-01-07 05:51:34.107170,0 days 00:00:00.074370,22,33,3.257192901139011,3.2053021254625964,5.396757363650602,3.7463580530384526,COMPLETE
1019,3.0503261964615387,2026-01-07 05:51:35.034778,2026-01-07 05:51:35.110189,0 days 00:00:00.075411,41,37,3.6067258560505957,3.332051591254882,5.159249429812786,3.2048841305238738,COMPLETE
1020,3.0503261964615387,2026-01-07 05:51:35.235349,2026-01-07 05:51:35.307610,0 days 00:00:00.072261,10,31,3.105325681869753,3.536686498758832,3.5323318914035085,3.2883615149331304,COMPLETE
